DLiP-ID,C002XU
AATSC4d,-0.1098420882437482
AATSC4i,-0.19382941481505625
AATSC4m,-4.9590428876652775
AATSC4p,-0.026240815131219977
AATSC4s,0.1942058465301658
AATSC4v,-5.702893314490015
AATSC5Z,-1.4090931533903879
AATSC5c,0.00132445300820838
AATSC5d,-0.03988849572086899
AATSC5i,0.04854698605990026
AATSC5m,-6.311291752114878
AATSC5p,-0.009286855976743332
AATSC5s,-0.34424042380334907
AATSC5v,-2.5191782558600573
AATSC6Z,-0.4526718582169707
AATSC6c,-0.003183011814003453
AATSC6d,-0.03927228786251342
AATSC6i,-0.06147419456161367
AATSC6m,-2.1629713256914616
AATSC6p,-0.02324690615445108
AATSC6s,-0.42303662043114826
AATSC6v,-2.2957427479252117
AATSC7Z,-0.10683259790402655
AATSC7c,0.0025185467433955096
AATSC7d,-0.012229384997242137
AATSC7i,0.08751143328089911
AATSC7m,-0.5361182213872032
AATSC7p,0.0047251303719800615
AATSC7s,0.40779394063020885
AATSC7v,-1.3057244157480865
AATSC8Z,-1.0783948194662485
AATSC8c,0.0007484087640400154
AATSC8d,-0.08497083273868988
AATSC8i,-0.18893754354436718
AATSC8m,-4.642145648360569
AATSC8p,-0.043486316717469914
AATSC8s,0.022466308485447
AATSC8v,-2.183628958539204
ATS0are,359.6183000000001
ATS1are,384.8958
ATS2are,658.6260000000002
ATS3are,813.36
ATS4are,939.1999999999998
ATS5are,1007.8647000000002
ATS6are,968.3337000000001
ATS7are,939.4569999999999
ATS8are,876.8489999999999
ATSC0dv,242.8174603174603
ATSC0pe,7.219199999999997
ATSC0se,5.120822553571427
ATSC1dv,47.699546485260754
ATSC1pe,0.1563500000000026
ATSC1se,0.2949758711734688
ATSC2dv,73.00977891156461
ATSC2pe,1.9563750000000046
ATSC2se,1.4282176980229584
ATSC3dv,9.733418367346914
ATSC3pe,-0.26542499999999813
ATSC3se,-0.8922395232780613
ATSC4dv,-54.24744897959187
ATSC4pe,-1.43029999999999
ATSC4se,-1.2666063858418362
ATSC5dv,-76.66737528344673
ATSC5pe,-3.3746249999999915
ATSC5se,-2.6318204964923457
ATSC6dv,-40.3656462585034
ATSC6pe,-1.665849999999995
ATSC6se,-1.059105806122449
ATSC7dv,80.08956916099774
ATSC7pe,4.233800000000001
ATSC7se,3.8828014298469378
ATSC8dv,7.702239229024952
ATSC8pe,0.5379749999999942
ATSC8se,-0.24647243144132652
AXp-0dv,0.5662939254532133
AXp-1dv,0.31628102349588993
AXp-2dv,0.16593082195569586
AXp-3dv,0.09138011250422072
AXp-4dv,0.049656243426461015
AXp-5dv,0.027217444673530888
AXp-6dv,0.015491056993460024
AXp-7dv,0.008757636664091153
BertzCT,1568.4250329196227
ECIndex,816
ETA_eta,27.681602667641354
GATS1dv,0.5413112164296998
GATS1pe,0.578586154513889
GATS1se,0.5614691070795687
GATS2dv,0.7398251510066843
GATS2pe,0.7084857733612456
GATS2se,0.7177616798020794
GATS3dv,0.9193077454630151
GATS3pe,0.8927407490785728
GATS3se,0.9680821542383697
GATS4dv,1.0976225057486613
GATS4pe,1.202438791938243
GATS4se,1.3148804481673262
GATS5dv,1.158517362630411
GATS5pe,1.3453612946122169
GATS5se,1.4463722481199124
GATS6dv,1.0496673433051498
GATS6pe,1.14150528233191
GATS6se,1.1871733301080478
GATS7dv,0.8250012146482159
GATS7pe,0.7622845272965783
GATS7se,0.7163638504918939
GATS8dv,0.8978465561240523
GATS8pe,0.7992149140752863
GATS8se,0.8124057660090798
LogEE_A,4.503875360024718
LogEE_D,199.52053402787203
MATS1dv,0.1833458626137168
MATS1pe,0.020213689420804128
MATS1se,0.053763005887252795
MATS2dv,0.16671235026754838
MATS2pe,0.15025525990099053
MATS2se,0.15463982042096977
MATS3dv,0.01767542172116535
MATS3pe,-0.0162120172977047
MATS3se,-0.07682915138991375
MATS4dv,-0.08810470273841124
MATS4pe,-0.07813358430726149
MATS4se,-0.0975442399119847
MATS5dv,-0.11407408969418367
MATS5pe,-0.16888565974605318
MATS5se,-0.18568330892249307
MATS6dv,-0.061245817600055055
MATS6pe,-0.08501415815136222
MATS6se,-0.07619808572896433
MATS7dv,0.12480223318595604
MATS7pe,0.22190524966455832
MATS7se,0.286900804162036
MATS8dv,0.012421930088215445
MATS8pe,0.02918266905966344
MATS8se,-0.018848665706104346
MAXaaCH,1.6841155751148533
MAXaaaC,0.5615425986484794
MAXaasC,0.6513960735299122
MAXdssC,-0.1782218243794167
MAXsCH3,1.8601820649915783
MAXsssN,1.608560019559298
MDEC-11,0.07142857142857142
MDEC-12,3.847367190938533
MDEC-13,3.0303873058432202
MDEC-22,17.530497183622476
MDEC-23,32.630795518018985
MDEC-33,12.49694295890359
MDEN-23,0.2696799449852968
MDEN-33,0.16666666666666669
MDEO-11,1.2205432007722365
MDEO-12,0.49939150428838885
MINaaCH,1.4265535842691326
MINaaaC,0.37994446544049754
MINaasC,-0.06752107478793978
MINdssC,-0.7295546212312087
MINsCH3,1.4992635228221343
MINsssN,0.7779717025699169
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.303571428571429
SM1_Dzi,1.4545191904946573
SM1_Dzm,2.2991871333729694
SM1_Dzp,-6.541878845206732
SM1_Dzv,-2.7953673998489466
SddssSe,0
SpAD_Dt,806.2103681594814
SpAbs_A,45.90997868845651
SpAbs_D,399.04106805574406
SpMAD_A,1.3117136768130433
SpMAD_D,11.401173373021258
SpMax_A,2.6019941243989235
SpMax_D,199.52053402787203
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,105.26
TpiPC10,9.634669017676728
VAdjMat,6.285402218862249
VE1_DzZ,5.778265531117886
VE1_Dzi,5.81470674563182
VE1_Dzm,5.778224795674095
VE1_Dzp,5.7621761566961345
VE1_Dzv,5.795139842036632
VE2_DzZ,0.16509330088908244
VE2_Dzi,0.16613447844662343
VE2_Dzm,0.16509213701925987
VE2_Dzp,0.1646336044770324
VE2_Dzv,0.16557542405818948
VE3_DzZ,3.006866525024832
VE3_Dzi,3.013153322520521
VE3_Dzm,3.0068594752298443
VE3_Dzp,3.004078176834804
VE3_Dzv,3.0097825764949104
VR1_DzZ,254.13440380290854
VR1_Dzi,249.3057202925169
VR1_Dzm,254.14046563827395
VR1_Dzp,256.3849421193505
VR1_Dzv,252.1001445810513
VR2_DzZ,7.260982965797386
VR2_Dzi,7.123020579786197
VR2_Dzm,7.261156161093542
VR2_Dzp,7.325284060552872
VR2_Dzv,7.202861273744323
VR3_DzZ,6.790626244394378
VR3_Dzi,6.7714429041788735
VR3_Dzm,6.790650096981748
VR3_Dzp,6.799442963733665
VR3_Dzv,6.782589376195826
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.17493798014585538
Xch-7dv,0.2681102370850401
Xpc-4dv,3.442788110742778
Xpc-5dv,5.381226208376005
Xpc-6dv,7.847207307015534
Zagreb1,194.0
Zagreb2,240.0
fragCpx,331.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,23
nBondsD,4
nBondsM,27
nBondsO,39
nBondsS,33
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.4217553571428585
AATS1are,6.41493
AATS2are,6.521049504950497
AATS3are,6.404409448818898
AATS4are,6.614084507042252
AATS5are,6.502352903225808
AATS6are,6.370616447368422
AATS7are,6.347682432432432
AATS8are,6.131811188811188
AATSC0dv,4.336026077097506
AATSC0pe,0.12891428571428568
AATSC0se,0.09144325988520406
AATSC1dv,0.7949924414210126
AATSC1pe,0.0026058333333333766
AATSC1se,0.0049162645195578135
AATSC2dv,0.7228690981343031
AATSC2pe,0.01937004950495054
AATSC2se,0.014140769287356024
AATSC3dv,0.07664108950666862
AATSC3pe,-0.002089960629921245
AATSC3se,-0.00702550805730757
AATSC4dv,-0.38202428858867515
AATSC4pe,-0.010072535211267535
AATSC4se,-0.008919763280576311
AATSC5dv,-0.4946282276351402
AATSC5pe,-0.021771774193548334
AATSC5se,-0.016979487074144164
AATSC6dv,-0.26556346222699606
AATSC6pe,-0.010959539473684178
AATSC6se,-0.006967801356068743
AATSC7dv,0.5411457375743091
AATSC7pe,0.028606756756756765
AATSC7se,0.026235144796263092
AATSC8dv,0.05386181279038428
AATSC8pe,0.0037620629370628965
AATSC8se,-0.001723583436652633
AETA_eta,0.7909029333611816
ATSC0are,7.866112499999996
ATSC1are,-0.1769812500000004
ATSC2are,2.267320312499998
ATSC3are,-0.8861640625000003
ATSC4are,-1.5021406249999998
ATSC5are,-3.5356203125
ATSC6are,-1.9108624999999995
ATSC7are,5.26484375
ATSC8are,0.5230234374999996
BCUTZ-1h,16.01312444583641
BCUTZ-1l,5.652509195809977
BCUTc-1h,0.47386909029609914
BCUTc-1l,-0.5293491301227483
BCUTd-1h,4.048745021072693
BCUTd-1l,0.9713270914136779
BCUTi-1h,14.548554058593288
BCUTi-1l,10.31975039271484
BCUTm-1h,32.06654465576777
BCUTm-1l,11.663758841701767
BCUTp-1h,2.9546396315758687
BCUTp-1l,0.751134498818429
BCUTs-1h,7.01503353192462
BCUTs-1l,0.29757460351855225
BCUTv-1h,24.441835646380255
BCUTv-1l,14.700843838010504
BalabanJ,1.4240549458724139
Diameter,14
ETA_beta,51.75
GATS1are,0.6299808196234163
GATS2are,0.7168756806459669
GATS3are,0.936957936392732
GATS4are,1.234753444861392
GATS5are,1.3656719290828943
GATS6are,1.158439378242329
GATS7are,0.7352036036551419
GATS8are,0.7871472041034833
HybRatio,0.11538461538461539
Lipinski,True
LogEE_Dt,403.1051840797407
MATS1are,-0.02099925471444763
MATS2are,0.15981567693818333
MATS3are,-0.04967504696557748
MATS4are,-0.07530956185987592
MATS5are,-0.1623909400260684
MATS6are,-0.089498081000521
MATS7are,0.25325127762163857
MATS8are,0.02603832161475787
MAXddssS,-4.402345757747541
MAXssCH2,0.4515990674047543
MINddssS,-4.402345757747541
MINssCH2,0.4515990674047543
NsssssAs,0
RotRatio,0.15384615384615385
SM1_Dzpe,1.7887851897184825
SM1_Dzse,1.734619084590567
SMR_VSA1,22.74373430627263
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,11.819220675208399
SMR_VSA6,22.85967966933682
SMR_VSA7,90.25062787969789
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,266.19418321159463
SpAD_Dzi,303.26117211461144
SpAD_Dzm,266.2190435028686
SpAD_Dzp,373.2584838378224
SpAD_Dzv,358.9863196274109
SpAbs_Dt,806.2103681594812
SpDiam_A,5.137803189835605
SpDiam_D,278.13829113332235
SpMAD_Dt,23.034581947413756
SpMax_Dt,403.1051840797407
SsssssAs,0
VE1_Dzpe,5.812266586971938
VE1_Dzse,5.809494214922348
VE2_Dzpe,0.16606475962776965
VE2_Dzse,0.16598554899778137
VE3_Dzpe,3.0127335815224288
VE3_Dzse,3.0122564813395156
VMcGowan,342.64000000000107
VR1_Dzpe,249.44864713554867
VR1_Dzse,249.8292467325972
VR2_Dzpe,7.127104203872819
VR2_Dzse,7.1379784780742055
VR3_Dzpe,6.772016039398446
VR3_Dzse,6.773540639928312
mZagreb1,11.395833333333332
mZagreb2,7.694444444444445
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,1
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,15
nBondsKS,45
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.14046629464285706
AATSC1are,-0.0029496875000000066
AATSC2are,0.022448715965346516
AATSC3are,-0.00697766978346457
AATSC4are,-0.0105784551056338
AATSC5are,-0.022810453629032258
AATSC6are,-0.01257146381578947
AATSC7are,0.03557326858108108
AATSC8are,0.003657506555944053
AETA_beta,1.4785714285714286
BCUTdv-1h,6.0244400264006055
BCUTdv-1l,0.6449115468903992
BCUTpe-1h,3.5373968688540236
BCUTpe-1l,2.199166948642005
BCUTse-1h,3.768599641074143
BCUTse-1l,2.3963892241586366
ETA_alpha,16.7
ETA_dBeta,6.25
ETA_eta_B,0.5356363735314353
ETA_eta_F,47.76612094154173
ETA_eta_L,6.673478212542767
ETA_eta_R,75.44772360918309
ETA_psi_1,0.5604026845637586
LabuteASA,201.98281612517678
LogEE_DzZ,132.76713487628433
LogEE_Dzi,151.6620950333955
LogEE_Dzm,132.77913504162507
LogEE_Dzp,185.1531478650841
LogEE_Dzv,178.93408633373568
PEOE_VSA1,9.636772684650527
PEOE_VSA2,14.573052889090853
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,61.52104081584511
PEOE_VSA8,40.837794961462315
PEOE_VSA9,23.38005356616243
SM1_Dzare,1.9609845219659925
SpAD_Dzpe,302.3469754376289
SpAD_Dzse,301.0365423149108
SpAbs_DzZ,264.2058723358912
SpAbs_Dzi,301.9728836887448
SpAbs_Dzm,264.23443082255585
SpAbs_Dzp,376.84817457537497
SpAbs_Dzv,360.66354006732035
SpDiam_Dt,549.4612095787032
SpMAD_DzZ,7.605548091759847
SpMAD_Dzi,8.664604917560327
SpMAD_Dzm,7.606258385796246
SpMAD_Dzp,10.664528109652068
SpMAD_Dzv,10.256751989354598
SpMax_DzZ,132.76713487628433
SpMax_Dzi,151.6620950333955
SpMax_Dzm,132.77913504162507
SpMax_Dzp,185.1531478650841
SpMax_Dzv,178.93408633373568
VE1_Dzare,5.814116762058927
VE2_Dzare,0.1661176217731122
VE3_Dzare,3.0130518533438653
VR1_Dzare,249.16766293235003
VR2_Dzare,7.1190760837814295
VR3_Dzare,6.7708889834748085
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,1
n12FHRing,1
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,23
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47714285714285715
AETA_dBeta,0.17857142857142858
AETA_eta_B,0.015303896386612439
AETA_eta_F,1.364746312615478
AETA_eta_L,0.19067080607265047
AETA_eta_R,2.1556492459766594
BCUTare-1h,3.5813638864977215
BCUTare-1l,2.1478589635509255
ETA_beta_s,22.75
ETA_dPsi_A,0.15359731543624133
ETA_dPsi_B,0.0
ETA_eta_BR,0.9656363735314353
ETA_eta_FL,10.205098976298894
ETA_eta_RL,16.87857718884166
LogEE_Dzpe,151.2245958670921
LogEE_Dzse,150.5678317027294
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,21.837650612110593
SlogP_VSA1,13.94198867594676
SlogP_VSA2,38.87068891116927
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,27.639714551228256
SlogP_VSA6,84.01920837182165
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,301.33113417347863
SpAbs_Dzpe,300.7223587237696
SpAbs_Dzse,299.45174176188016
SpDiam_DzZ,178.55084228016042
SpDiam_Dzi,214.81737401834675
SpDiam_Dzm,178.55860396625218
SpDiam_Dzp,248.63754178775548
SpDiam_Dzv,247.31259466937865
SpMAD_Dzpe,8.638485012503683
SpMAD_Dzse,8.601044066140307
SpMax_Dzpe,151.2245958670921
SpMax_Dzse,150.5678317027294
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,1
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.65
AETA_eta_BR,0.027589610672326723
AETA_eta_FL,0.2915742564656827
AETA_eta_RL,0.48224506253833316
DetourIndex,6831
EState_VSA1,15.930470882759089
EState_VSA2,22.053500971249836
EState_VSA3,34.317554434506626
EState_VSA4,4.305215991296234
EState_VSA5,49.83532002681173
EState_VSA6,41.29811214162014
EState_VSA7,6.923737199690624
EState_VSA8,4.9839785209472085
EState_VSA9,4.736862953800049
ETA_beta_ns,29.0
ETA_shape_p,0.13972055888223553
ETA_shape_x,0.04990019960079841
ETA_shape_y,0.3473053892215569
GhoseFilter,False
LogEE_Dzare,150.72159521593835
SlogP_VSA10,11.374772549367124
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,299.55868654890867
SpDiam_Dzpe,213.1209684602254
SpDiam_Dzse,211.2786493661245
SpMAD_Dzare,8.609460976385103
SpMax_Dzare,150.72159521593835
TopoPSA(NO),96.88000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,29.08061374086672
VSA_EState9,62.90506535021414
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.8285714285714286
EState_VSA10,18.00687135247258
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022857142857142878
FilterItLogS,-6.2298200892215965
SpDiam_Dzare,213.04296661299244
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6446428571428563
ETA_epsilon_2,0.8514285714285711
ETA_epsilon_3,0.4443298969072154
ETA_epsilon_4,0.5539473684210513
ETA_epsilon_5,0.8514285714285711
AETA_beta_ns_d,0.02857142857142857
ETA_dEpsilon_A,0.20031296023564088
ETA_dEpsilon_B,0.090695488721805
ETA_dEpsilon_C,-0.10961747151383588
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7714285714285715
MDEDescriptor,"0.07142857142857142,3.847367190938533,3.0303873058432202,0.0,17.530497183622476,32.630795518018985,0.0,12.49694295890359,0.0,0.0,1.2205432007722365,0.49939150428838885,0.0,0.0,0.0,0.0,0.0,0.2696799449852968,0.16666666666666669"
APolDescriptor,69.97265299999998
BCUTDescriptor,"11.850000000000012,31.972072785559916,-0.34877584817961993,0.25554602491601397,4.8314250013583555,14.229811362416772"
BPolDescriptor,38.54534699999999
TPSADescriptor,105.26000000000002
ALOGPDescriptor,"3.6074000000000006,13.013334760000005,129.2837"
XLogPDescriptor,3.6250000000000004
VAdjMaDescriptor,6.285402218862249
WeightDescriptor,487.12019194
ChiPathDescriptor,"24.741911729260266,16.878577188841664,15.408292128274669,14.009205343176264,12.463599661948487,9.996741930414652,7.069621628607421,5.646641632785233,19.207532580832982,11.254238022235691,8.306835144579418,6.439605900075292,4.75222945409172,3.3014611597968373,2.0236590074415775,1.3496272159461078"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.5462621736837816,0.9200220005232834,0.0,0.0,0.02795084971874737,0.17493798014585535,0.25534451187609253"
AtomCountDescriptor,56
BondCountDescriptor,39
SmallRingDescriptor,"5,5,3,3,0,0,1,4,0,0,0"
ChiClusterDescriptor,"2.702559600673598,0.16666666666666666,1.0580488542543791,0.12359693729953272,1.0327451690196023,0.02280752297933222,0.2681595653313358,0.012285845510666072"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,15,4,2,0,0,0"
ZagrebIndexDescriptor,194.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"72.01391597833036,2.0575404565237245,26.491989121491493,13.028393213940928,9.901402469747493"
FractionalPSADescriptor,0.21608630014040806
WienerNumbersDescriptor,"3361.0,68.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.239507189900077,13.38909118842525,20.357168269340615,2.50220761587629,3.8002976994746365,4.8248358900563515"
FractionalCSP3Descriptor,0.11538461538461539
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,13,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,32
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.600920447074294,11.00653983353151,4.818823529411764"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,2410.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.11538461538461539
AutocorrelationDescriptorMass,"46.08003911998418,50.387680819672994,71.32182743661912,87.88249362202815,93.2052773316736"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.7302213366282843,-0.43284584348606303,0.23202983500881222,-0.1501411934370247,-0.045715783777795525"
EccentricConnectivityIndexDescriptor,816
AutocorrelationDescriptorPolarizability,"3109.2757182668306,3831.9236634457175,5849.652358905646,6624.94103461522,6611.000559026673"
