DLiP-ID,T000NF
AATSC4d,-0.0389173661758635
AATSC4i,-0.2280710119617083
AATSC4m,-6.0003077379592655
AATSC4p,-0.04111911373991468
AATSC4s,-0.4300149640741962
AATSC4v,-7.213498663906398
AATSC5Z,1.3191005917159762
AATSC5c,0.005981575637205742
AATSC5d,-0.038198224852071
AATSC5i,-0.007966186756197294
AATSC5m,6.200389753668636
AATSC5p,-0.0032296390611494326
AATSC5s,0.4031322029143433
AATSC5v,1.4232468876165714
AATSC6Z,-0.39289940828402387
AATSC6c,-0.0022360027157672983
AATSC6d,-0.0367667867249807
AATSC6i,-0.11272138234867292
AATSC6m,-1.7029146714818633
AATSC6p,-0.00951861312623413
AATSC6s,-0.18392132312811202
AATSC6v,-3.304123285422066
AATSC7Z,-3.205486820871436
AATSC7c,-0.002834109398303238
AATSC7d,0.03624932759548145
AATSC7i,-0.06343015792586337
AATSC7m,-16.723703315142544
AATSC7p,-0.049544109321196315
AATSC7s,-0.3944871182651633
AATSC7v,-4.778013219977104
AATSC8Z,0.6082585735191192
AATSC8c,0.003900396578180996
AATSC8d,-0.03600798498441179
AATSC8i,0.0856735478369401
AATSC8m,2.9557451822707863
AATSC8p,0.0315950791433226
AATSC8s,-0.0025176667190987033
AATSC8v,4.827717305015885
ATS0are,332.99739999999997
ATS1are,347.92900000000003
ATS2are,570.565
ATS3are,727.625
ATS4are,816.7798
ATS5are,783.218
ATS6are,716.363
ATS7are,689.052
ATS8are,578.5709999999999
ATSC0dv,221.01677746122198
ATSC0pe,7.1374519230769184
ATSC0se,5.107884826923076
ATSC1dv,53.7854157027946
ATSC1pe,-0.37270968934910925
ATSC1se,-0.3891352241124263
ATSC2dv,-0.33506221540411696
ATSC2pe,0.8272072855029625
ATSC2se,0.7387721808431946
ATSC3dv,-66.62439428251395
ATSC3pe,-0.6388090606508838
ATSC3se,-0.44814688646449724
ATSC4dv,-76.70398779230689
ATSC4pe,-2.8434865014792856
ATSC4se,-1.8791463975591731
ATSC5dv,33.219218999845765
ATSC5pe,3.098036723372779
ATSC5se,2.337125896819526
ATSC6dv,-58.90929456741422
ATSC6pe,-1.9525398298816565
ATSC6se,-1.5729832326183424
ATSC7dv,-32.382277741252096
ATSC7pe,-2.0853136834319512
ATSC7se,-1.405169787721895
ATSC8dv,24.330630433194543
ATSC8pe,0.7964455991124242
ATSC8se,0.5742160595414204
AXp-0dv,0.5983658421694107
AXp-1dv,0.3094923117111327
AXp-2dv,0.16963841809135924
AXp-3dv,0.0939179600116528
AXp-4dv,0.049876765436048125
AXp-5dv,0.027213908162106004
AXp-6dv,0.01618614691667705
AXp-7dv,0.00797642886780307
BertzCT,1171.3295076780942
ECIndex,815
ETA_eta,25.465265298389113
GATS1dv,0.5277230597292984
GATS1pe,0.7073886916776875
GATS1se,0.7502183697603341
GATS2dv,0.8938450223151003
GATS2pe,0.7297989692005156
GATS2se,0.7112914353876824
GATS3dv,1.0384666582307989
GATS3pe,0.8827808796280163
GATS3se,0.8911903539725358
GATS4dv,1.125206902061812
GATS4pe,1.1961273091294333
GATS4se,1.2077698271311297
GATS5dv,0.9271926690652423
GATS5pe,0.8152537996349161
GATS5se,0.7952563782545077
GATS6dv,1.074138420626293
GATS6pe,1.0866735192881538
GATS6se,1.1032636965400864
GATS7dv,1.0821835215423936
GATS7pe,1.2320370840066652
GATS7se,1.2508336101287028
GATS8dv,0.9429687794539552
GATS8pe,0.9484298673534066
GATS8se,0.9499669539819194
LogEE_A,4.345729311457303
LogEE_D,200.4736699515715
MATS1dv,0.23434131953374018
MATS1pe,-0.05028483983481621
MATS1se,-0.07336164011166377
MATS2dv,-0.0008857548730036635
MATS2pe,0.06771493903927357
MATS2se,0.08450507161042203
MATS3dv,-0.1363055484426359
MATS3pe,-0.0404700158761442
MATS3se,-0.039672063513023846
MATS4dv,-0.13989633409146718
MATS4pe,-0.16059115008445143
MATS4se,-0.14829726887460692
MATS5dv,0.06252554789131543
MATS5pe,0.1805662988434517
MATS5se,0.19034187457640667
MATS6dv,-0.12052137645456433
MATS6pe,-0.12369786651679858
MATS6se,-0.13924785063591005
MATS7dv,-0.06926164618432645
MATS7pe,-0.13811436643970879
MATS7se,-0.13004640941927328
MATS8dv,0.06155289939656122
MATS8pe,0.062392633366715605
MATS8se,0.06285714242270256
MAXaaCH,1.7890298286213135
MAXaasC,0.7371960521630992
MAXaasN,1.495974273065758
MAXdssC,-0.525391293110449
MAXsCH3,1.681564988747832
MAXssNH,2.5588922710319717
MDEC-11,0.0625
MDEC-12,3.093879749576372
MDEC-13,2.856830552816174
MDEC-22,11.26040918478083
MDEC-23,24.79303600120022
MDEC-33,10.469482323403458
MDEN-23,0.1111111111111111
MDEO-11,0.9729506266807925
MDEO-12,0.48892302243490093
MINaaCH,1.5352103108577884
MINaasC,0.278583852599837
MINaasN,1.495974273065758
MINdssC,-1.1450243443592105
MINsCH3,1.4859992326657085
MINssNH,2.5588922710319717
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.3642857142857143
SM1_Dzi,1.3630220869664709
SM1_Dzm,2.3810103710000945
SM1_Dzp,-5.995375941665953
SM1_Dzv,-2.4095677901446044
SddssSe,0
SpAD_Dt,579.6158172627864
SpAbs_A,39.19764373739242
SpAbs_D,400.9473399031432
SpMAD_A,1.2644401205610458
SpMAD_D,12.933785158165906
SpMax_A,2.386225325576148
SpMax_D,200.4736699515715
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,97.63000000000001
TpiPC10,8.575148076183435
VAdjMat,6.044394119358453
VE1_DzZ,5.501266849904248
VE1_Dzi,5.498633053884498
VE1_Dzm,5.50124849219011
VE1_Dzp,5.473500222147068
VE1_Dzv,5.488656479178278
VE2_DzZ,0.17746022096465314
VE2_Dzi,0.17737525980272573
VE2_Dzm,0.17745962878032615
VE2_Dzp,0.17656452329506672
VE2_Dzv,0.1770534348122025
VE3_DzZ,2.836380513552409
VE3_Dzi,2.835901637182057
VE3_Dzm,2.8363771765492665
VE3_Dzp,2.831320417639501
VE3_Dzv,2.834085615602205
VR1_DzZ,194.0893181062502
VR1_Dzi,194.8774611926476
VR1_Dzm,194.08025426929223
VR1_Dzp,198.17304894416202
VR1_Dzv,196.3015902550273
VR2_DzZ,6.26094574536291
VR2_Dzi,6.2863697158918574
VR2_Dzm,6.260653363525556
VR2_Dzp,6.392678998198774
VR2_Dzv,6.332309363065397
VR3_DzZ,6.399720567211204
VR3_Dzi,6.403773068385941
VR3_Dzm,6.399673866812179
VR3_Dzp,6.420542745049985
VR3_Dzv,6.411054313887046
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07335061313960894
Xch-7dv,0.14368432700257297
Xpc-4dv,2.1227036077893175
Xpc-5dv,2.473279266727202
Xpc-6dv,3.0094550058976273
Zagreb1,158.0
Zagreb2,184.0
fragCpx,159.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,33
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.403796153846153
AATS1are,6.44312962962963
AATS2are,6.4108426966292145
AATS3are,6.327173913043478
AATS4are,6.3316263565891475
AATS5are,6.265744
AATS6are,6.22924347826087
AATS7are,6.264109090909091
AATS8are,6.221193548387096
AATSC0dv,4.250322643485038
AATSC0pe,0.13725869082840228
AATSC0se,0.0982285543639053
AATSC1dv,0.9960262167184185
AATSC1pe,-0.006902031284242764
AATSC1se,-0.00720620785393382
AATSC2dv,-0.003764743993304685
AATSC2pe,0.00929446388205576
AATSC2se,0.008300811020710052
AATSC3dv,-0.5793425589783822
AATSC3pe,-0.0055548613969642075
AATSC3se,-0.0038969294475173673
AATSC4dv,-0.5946045565295108
AATSC4pe,-0.02204253101921927
AATSC4se,-0.014567026337668008
AATSC5dv,0.2657537519987661
AATSC5pe,0.024784293786982232
AATSC5se,0.018697007174556208
AATSC6dv,-0.5122547353688193
AATSC6pe,-0.01697860721636223
AATSC6se,-0.013678115066246456
AATSC7dv,-0.2943843431022918
AATSC7pe,-0.018957397122108647
AATSC7se,-0.012774270797471772
AATSC8dv,0.2616196820773607
AATSC8pe,0.008563931173251873
AATSC8se,0.006174366231628176
AETA_eta,0.8214601709157778
ATSC0are,7.597276923076922
ATSC1are,-0.4775798816568052
ATSC2are,1.0070260355029579
ATSC3are,-0.5305124260355032
ATSC4are,-3.2283562130177508
ATSC5are,3.244080473372781
ATSC6are,-2.18660473372781
ATSC7are,-2.3751550295857986
ATSC8are,0.898420118343195
BCUTZ-1h,35.00041837045747
BCUTZ-1l,5.6810917125660945
BCUTc-1h,0.4596538579185996
BCUTc-1l,-0.5292768706453752
BCUTd-1h,3.2489049519598465
BCUTd-1l,0.9725321231776463
BCUTi-1h,14.551768969609602
BCUTi-1l,10.942057454316522
BCUTm-1h,79.90417867321125
BCUTm-1l,11.69273717961069
BCUTp-1h,3.0589939406874755
BCUTp-1l,0.7413657960991779
BCUTs-1h,7.010466073001537
BCUTs-1l,1.0433444967892627
BCUTv-1h,26.52389354989814
BCUTv-1l,14.700428393376809
BalabanJ,1.4909515570940968
Diameter,16
ETA_beta,41.25
GATS1are,0.7358740434888161
GATS2are,0.7348020137406736
GATS3are,0.8785009221311383
GATS4are,1.2176269117044052
GATS5are,0.8246353086024748
GATS6are,1.0940210490838598
GATS7are,1.2294215419105812
GATS8are,0.9457762651408401
HybRatio,0.17391304347826086
Lipinski,True
LogEE_Dt,289.8079086313932
MATS1are,-0.06053375999692804
MATS2are,0.07744548056806139
MATS3are,-0.03157498167139451
MATS4are,-0.1712920175538525
MATS5are,0.1776343669695417
MATS6are,-0.1301421060124605
MATS7are,-0.147789868766008
MATS8are,0.06612137965326874
MAXssCH2,0.0929965041572185
MAXsssCH,-1.1240317145376675
MINssCH2,0.0929965041572185
MINsssCH,-1.1240317145376675
NsssssAs,0
RotRatio,0.21212121212121213
SM1_Dzpe,1.754486585728936
SM1_Dzse,1.6699400308106287
SMR_VSA1,19.432464716784395
SMR_VSA2,0.0
SMR_VSA3,9.883888251797686
SMR_VSA4,7.04767198267719
SMR_VSA5,12.462662452073971
SMR_VSA6,7.109797541277533
SMR_VSA7,86.74757376611782
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,314.63305229999725
SpAD_Dzi,313.23427393888585
SpAD_Dzm,314.67929922849714
SpAD_Dzp,396.71180611062755
SpAD_Dzv,365.54686359062424
SpAbs_Dt,579.6158172627865
SpDiam_A,4.772450651152296
SpDiam_D,305.6994645188821
SpMAD_Dt,18.69728442783182
SpMax_Dt,289.8079086313932
SsssssAs,0
VE1_Dzpe,5.5004531052748655
VE1_Dzse,5.500288154281349
VE2_Dzpe,0.17743397113789888
VE2_Dzse,0.17742865013810802
VE3_Dzpe,2.8362325831134996
VE3_Dzse,2.8362025940446474
VMcGowan,321.860000000001
VR1_Dzpe,194.4926354675882
VR1_Dzse,194.51454077715317
VR2_Dzpe,6.273955982825425
VR2_Dzse,6.274662605714618
VR3_Dzpe,6.40179640991289
VR3_Dzse,6.401909031534936
mZagreb1,11.472222222222221
mZagreb2,6.916666666666665
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,43
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14610147928994083
AATSC1are,-0.00884407188253343
AATSC2are,0.011314899275314134
AATSC3are,-0.004613151530743506
AATSC4are,-0.025026017155176362
AATSC5are,0.025952643786982248
AATSC6are,-0.019013954206328783
AATSC7are,-0.02159231845077999
AATSC8are,0.009660431380034355
AETA_beta,1.3306451612903225
BCUTdv-1h,6.024850820711545
BCUTdv-1l,0.2560108779282939
BCUTpe-1h,3.502107089828304
BCUTpe-1l,2.2295939582566273
BCUTse-1h,3.714956418589725
BCUTse-1l,2.425457485029409
ETA_alpha,15.3
ETA_dBeta,2.75
ETA_eta_B,0.6192808090908457
ETA_eta_F,34.89571163100408
ETA_eta_L,6.3573245014381605
ETA_eta_R,60.360976929393196
ETA_psi_1,0.5795454545454549
LabuteASA,186.97461875663012
LogEE_DzZ,157.1624885647975
LogEE_Dzi,156.6444609402208
LogEE_Dzm,157.1433717841274
LogEE_Dzp,197.37431624441817
LogEE_Dzv,182.38479182915978
PEOE_VSA1,19.72727860043844
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,57.38868222365139
PEOE_VSA8,29.701508184745684
PEOE_VSA9,12.673249032974528
SM1_Dzare,1.8874981743333343
SpAD_Dzpe,315.47366189449883
SpAD_Dzse,317.21921269649374
SpAbs_DzZ,312.6326250036305
SpAbs_Dzi,312.04712566959256
SpAbs_Dzm,312.66408325477187
SpAbs_Dzp,400.7440084305023
SpAbs_Dzv,367.17915144846404
SpDiam_Dt,416.35313879989917
SpMAD_DzZ,10.14945329999991
SpMAD_Dzi,10.104331417383415
SpMAD_Dzm,10.150945136403134
SpMAD_Dzp,12.797155035826695
SpMAD_Dzv,11.791834309374975
SpMax_DzZ,157.1624885647975
SpMax_Dzi,156.6444609402208
SpMax_Dzm,157.1433717841274
SpMax_Dzp,197.37431624441817
SpMax_Dzv,182.38479182915978
VE1_Dzare,5.500761694900425
VE2_Dzare,0.1774439256419492
VE3_Dzare,2.836288684122569
VR1_Dzare,194.4448983008468
VR2_Dzare,6.272416074220865
VR3_Dzare,6.401550935188357
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49354838709677423
AETA_dBeta,0.08870967741935484
AETA_eta_B,0.019976800293253088
AETA_eta_F,1.125668117129164
AETA_eta_L,0.20507498391736
AETA_eta_R,1.9471282880449419
BCUTare-1h,3.5559722341000803
BCUTare-1l,2.179963885968768
ETA_beta_s,19.25
ETA_dPsi_A,0.13445454545454505
ETA_dPsi_B,0.0
ETA_eta_BR,0.8772808090908457
ETA_eta_FL,8.43760825184409
ETA_eta_RL,14.79493275328225
LogEE_Dzpe,157.79342728872456
LogEE_Dzse,158.66347538149887
PEOE_VSA10,11.791352662431866
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,15.612918452858388
SlogP_VSA2,34.70175043036091
SlogP_VSA3,18.26303078967502
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,70.0614038876718
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,313.25579899491214
SpAbs_Dzpe,313.9031076125418
SpAbs_Dzse,315.71420121726294
SpDiam_DzZ,244.3680567266524
SpDiam_Dzi,242.23152159404265
SpDiam_Dzm,244.35479812817846
SpDiam_Dzp,300.7075316103401
SpDiam_Dzv,280.4352951678128
SpMAD_Dzpe,10.176569738532221
SpMAD_Dzse,10.232877828919152
SpMax_Dzpe,157.79342728872456
SpMax_Dzse,158.66347538149887
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6209677419354839
AETA_eta_BR,0.028299380938414376
AETA_eta_FL,0.2721809113498093
AETA_eta_RL,0.4772558952671694
DetourIndex,4336
EState_VSA1,17.918325846451317
EState_VSA2,17.543540009675013
EState_VSA3,21.34913433251031
EState_VSA4,5.563451491696996
EState_VSA5,17.743264257530498
EState_VSA6,61.77545210198315
EState_VSA7,0.0
EState_VSA8,21.24673250195568
EState_VSA9,4.736862953800049
ETA_beta_ns,22.0
ETA_shape_p,0.23965141612200436
ETA_shape_x,0.0
ETA_shape_y,0.35294117647058826
GhoseFilter,False
LogEE_Dzare,156.6887865353378
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,311.5785668365751
SpDiam_Dzpe,244.67868765943808
SpDiam_Dzse,246.00777766026874
SpMAD_Dzare,10.105025774029423
SpMax_Dzare,156.6887865353378
TopoPSA(NO),97.63000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.027208737850284
VSA_EState9,74.25213360449422
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7096774193548387
EState_VSA10,19.490138947056174
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.006451612903225784
FilterItLogS,-5.659831529092916
SpDiam_Dzare,243.03315708313937
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6288461538461536
ETA_epsilon_2,0.851612903225806
ETA_epsilon_3,0.4393258426966286
ETA_epsilon_4,0.5514705882352933
ETA_epsilon_5,0.8181818181818178
AETA_beta_ns_d,0.04838709677419355
ETA_dEpsilon_A,0.189520311149525
ETA_dEpsilon_B,0.07737556561086034
ETA_dEpsilon_C,-0.11214474553866466
ETA_dEpsilon_D,0.033431085043988173
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7096774193548387
MDEDescriptor,"0.0625,3.093879749576372,2.856830552816174,0.0,11.26040918478083,24.79303600120022,0.0,10.469482323403458,0.0,0.0,0.9729506266807925,0.48892302243490093,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0"
APolDescriptor,63.742652999999976
BCUTDescriptor,"11.850000000000023,78.91833755423971,-0.34878447249409816,0.27699345650617874,4.534680751273818,10.928126322423415"
BPolDescriptor,31.677346999999997
TPSADescriptor,97.63000000000001
ALOGPDescriptor,"4.329199999999998,18.741972639999986,114.78679999999999"
XLogPDescriptor,4.928999999999999
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,484.06338403999996
ChiPathDescriptor,"22.543241116511005,14.794932753282252,13.393214223215546,11.19508420265632,8.473099028262013,6.9270591076545225,4.379123640608864,2.8957570770094394,18.54934110725173,10.213246286467378,7.803367232202526,5.541159640687517,3.5412503459594173,2.394823918265326,1.375822487917548,0.7178785981022751"
ChiChainDescriptor,"0.0,0.0,0.0,0.21941609682128765,0.43784217532758674,0.0,0.0,0.0,0.07335061313960894,0.14368432700257297"
AtomCountDescriptor,52
BondCountDescriptor,33
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.2466373550228615,0.0,0.6418083217603121,0.0,1.0775774952551616,0.0,0.1787817318940543,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,11,4,0,2,0,0"
ZagrebIndexDescriptor,158.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"62.30907356390742,2.0099701149647555,21.53365826146029,12.73564840686917,6.251452918356578"
FractionalPSADescriptor,0.20168846316194922
WienerNumbersDescriptor,"3010.0,50.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.388740550715243,7.382730688394167,10.447609880400632,2.122703607789318,2.4732792667272028,2.790932424609877"
FractionalCSP3Descriptor,0.17391304347826086
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,10,1,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.619834710743802,11.9234404536862,6.756679115196783"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1986.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.17391304347826086
AutocorrelationDescriptorMass,"78.8503965715731,41.476136989842196,62.010204680660955,72.54887099192742,70.58716830130767"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.7419161827802773,-0.39388652266218416,0.08582970263487505,4.0973232089741487E-4,-0.26392573589649443"
EccentricConnectivityIndexDescriptor,815
AutocorrelationDescriptorPolarizability,"2189.005226749476,2534.548878624638,3455.8316326418458,3574.99554287576,3092.3569208990425"
