DLiP-ID,T007ZE
AATSC5Z,0.14125671321160063
AATSC5c,-0.0002734117177152874
AATSC5d,-0.0089581095596133
AATSC5i,0.47918835627877504
AATSC5m,0.6387301799033299
AATSC5p,0.052791899643164934
AATSC5s,-0.13650270591234112
AATSC5v,5.049598715701552
AATSC6Z,-0.41588614393125667
AATSC6c,-0.00018940199749794073
AATSC6d,-0.12098818474758322
AATSC6i,-0.012843439306827242
AATSC6m,-1.7444150843823838
AATSC6p,4.968171767170886e-05
AATSC6s,0.011834314622535182
AATSC6v,0.564322350697171
AATSC7Z,-0.7981356867071152
AATSC7c,-0.00014240750908343927
AATSC7d,-0.137407611693326
AATSC7i,-0.03666583089244051
AATSC7m,-3.6909809077109754
AATSC7p,-0.016861903865796588
AATSC7s,0.0764204302564091
AATSC7v,-4.956932906006494
AATSC8Z,-1.6090585911784063
AATSC8c,0.0006105895071131961
AATSC8d,-0.025911784068466136
AATSC8i,-0.1680289257834536
AATSC8m,-7.377544823989469
AATSC8p,-0.0482528193684427
AATSC8s,0.06723805279446174
AATSC8v,-9.13616002768414
ATS0are,214.23320000000004
ATS1are,239.6
ATS2are,383.8537
ATS3are,454.92679999999996
ATS4are,490.3516000000001
ATS5are,465.9679
ATS6are,457.351
ATS7are,443.4359
ATS8are,360.85489999999993
ATSC0dv,120.52698412698415
ATSC0pe,2.291754285714284
ATSC0se,1.1312425714285708
ATSC1dv,31.34213151927438
ATSC1pe,0.137615346938774
ATSC1se,-0.008811591836734734
ATSC2dv,7.567256235827676
ATSC2pe,0.013025387755100391
ATSC2se,0.03043063265306123
ATSC3dv,-15.768163265306116
ATSC3pe,0.5600537959183669
ATSC3se,0.3322228775510202
ATSC4dv,-52.23074829931972
ATSC4pe,-0.8540968163265313
ATSC4se,-0.35129148979591834
ATSC5dv,-31.388752834467116
ATSC5pe,-0.984463591836735
ATSC5se,-0.4463487551020406
ATSC6dv,-3.499863945578232
ATSC6pe,-0.2357550204081633
ATSC6se,-0.21775961224489784
ATSC7dv,-26.212607709750568
ATSC7pe,-0.16843477551020322
ATSC7se,-0.04038126530612237
ATSC8dv,-12.870022675736976
ATSC8pe,-0.00033902040816116
ATSC8se,0.05329538775510212
AXp-0dv,0.5649655968032274
AXp-1dv,0.3125850026232426
AXp-2dv,0.16309970379146238
AXp-3dv,0.08566100994927539
AXp-4dv,0.04603000986704597
AXp-5dv,0.023727223093310778
AXp-6dv,0.01272700691133324
AXp-7dv,0.007191546341397954
BertzCT,1009.1173750797223
ECIndex,377
ETA_eta,14.350053902658034
GATS1dv,0.5081000451927901
GATS1pe,0.6622621433388589
GATS1se,0.7827331888199431
GATS2dv,0.8527064336252538
GATS2pe,0.8933824745160098
GATS2se,0.963744134969961
GATS3dv,1.0237573874775578
GATS3pe,0.8454198631467698
GATS3se,0.8226575628085954
GATS4dv,1.245421453038928
GATS4pe,1.3399728874676522
GATS4se,1.3715711466964056
GATS5dv,1.132089792251793
GATS5pe,1.2537809627532934
GATS5se,1.2672900549666384
GATS6dv,0.9388715526634632
GATS6pe,0.8945790026171633
GATS6se,0.9164904033067317
GATS7dv,1.0165567769739923
GATS7pe,0.9198294014822588
GATS7se,0.8880494809435401
GATS8dv,1.026763334936352
GATS8pe,0.9297737181111814
GATS8se,0.8419000642326187
LogEE_A,4.090099659226796
LogEE_D,100.51891903609334
MATS1dv,0.23951277736035287
MATS1pe,0.05530740281962752
MATS1se,-0.007174358581091073
MATS2dv,0.03602403531028199
MATS2pe,0.003261075231650771
MATS2se,0.01543453146497354
MATS3dv,-0.061877554739589155
MATS3pe,0.11558407920583373
MATS3se,0.13890251839312406
MATS4dv,-0.19199190214829118
MATS4pe,-0.16511251928172235
MATS4se,-0.1375792196064607
MATS5dv,-0.11993452590544999
MATS5pe,-0.1978272251102779
MATS5se,-0.1817075779642722
MATS6dv,-0.013372768432697402
MATS6pe,-0.04737479565511299
MATS6se,-0.0886494501601413
MATS7dv,-0.10286372871317294
MATS7pe,-0.034761622143216125
MATS7se,-0.01688342322560218
MATS8dv,-0.06027974095667946
MATS8pe,-8.350916573869304e-05
MATS8se,0.026595627454852337
MAXaaCH,2.0487991307634164
MAXaaaC,1.0446693121693125
MAXaasC,0.9811413454270597
MAXaasN,2.1255555555555556
MDEC-22,15.205151596754718
MDEC-23,20.947159535400978
MDEC-33,5.688218364190332
MDEN-12,0.2672612419124244
MDEN-13,0.19999999999999996
MDEN-22,0.33333333333333337
MDEN-23,0.8164965809277259
MINaaCH,1.8077826593600403
MINaaaC,0.9351284958427818
MINaasC,0.689360119047619
MINaasN,2.1255555555555556
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1964285714285716
SM1_Dzi,0.8140978465607991
SM1_Dzm,1.1953594163616885
SM1_Dzp,-1.6485893416927895
SM1_Dzv,-1.1197196378022471
SddssSe,0
SpAD_Dt,470.9006434129626
SpAbs_A,31.175134803532018
SpAbs_D,201.0378380721868
SpMAD_A,1.355440643631827
SpMAD_D,8.740775568355943
SpMax_A,2.500055369531352
SpMax_D,100.51891903609334
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,82.74
TpiPC10,9.234085889872466
VAdjMat,5.700439718141092
VE1_DzZ,4.732407003951807
VE1_Dzi,4.726403724683715
VE1_Dzm,4.732417805314776
VE1_Dzp,4.746323652666666
VE1_Dzv,4.739746788950569
VE2_DzZ,0.20575682625877423
VE2_Dzi,0.20549581411668327
VE2_Dzm,0.20575729588325112
VE2_Dzp,0.20636189794202894
VE2_Dzv,0.2060759473456769
VE3_DzZ,2.387343076331339
VE3_Dzi,2.386073724349068
VE3_Dzm,2.3873453587535045
VE3_Dzp,2.3902794734542487
VE3_Dzv,2.388892837162565
VR1_DzZ,133.5358909589182
VR1_Dzi,134.14783659915102
VR1_Dzm,133.5346536667382
VR1_Dzp,131.98472051085147
VR1_Dzv,132.63653455448625
VR2_DzZ,5.805908302561661
VR2_Dzi,5.832514634745697
VR2_Dzm,5.805854507249487
VR2_Dzp,5.738466109167455
VR2_Dzv,5.7668058501950545
VR3_DzZ,5.727279410776981
VR3_Dzi,5.731851572946555
VR3_Dzm,5.727270145118863
VR3_Dzp,5.715595285115827
VR3_Dzv,5.720521687280587
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.11628709291752767
Xch-6dv,0.16024428500346438
Xch-7dv,0.18953166180944978
Xpc-4dv,1.2083920362551
Xpc-5dv,1.7882700916256238
Xpc-6dv,2.285452182887661
Zagreb1,124.0
Zagreb2,149.0
fragCpx,170.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,0
nBondsM,22
nBondsO,26
nBondsS,16
nBondsT,1
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,2
AATS0are,6.120948571428572
AATS1are,6.3052631578947365
AATS2are,6.292683606557377
AATS3are,6.147659459459459
AATS4are,6.206982278481013
AATS5are,6.131156578947368
AATS6are,6.017776315789473
AATS7are,5.992377027027027
AATS8are,5.820240322580644
AATSC0dv,3.443628117913833
AATSC0pe,0.06547869387755097
AATSC0se,0.032321216326530594
AATSC1dv,0.8247929347177468
AATSC1pe,0.0036214564983887893
AATSC1se,-0.00023188399570354563
AATSC2dv,0.1240533809152078
AATSC2pe,0.00021353094680492444
AATSC2se,0.000498862830378053
AATSC3dv,-0.21308328736900156
AATSC3pe,0.00756829453943739
AATSC3se,0.004489498345284057
AATSC4dv,-0.6611487126496167
AATSC4pe,-0.01081135210539913
AATSC4se,-0.004446727718935675
AATSC5dv,-0.41300990571667257
AATSC5pe,-0.012953468313641251
AATSC5se,-0.0058730099355531655
AATSC6dv,-0.04605084138918727
AATSC6pe,-0.003102039742212675
AATSC6se,-0.002865258055853919
AATSC7dv,-0.3542244285101428
AATSC7pe,-0.002276145615002746
AATSC7se,-0.0005456927744070591
AATSC8dv,-0.20758101089898348
AATSC8pe,-5.468071099373549e-06
AATSC8se,0.0008596030283080987
AETA_eta,0.6239153870720885
ATSC0are,2.3287885714285688
ATSC1are,0.09219526530611968
ATSC2are,0.041114204081628636
ATSC3are,0.6617270204081611
ATSC4are,-1.0610713469387787
ATSC5are,-1.0155151836734704
ATSC6are,-0.25763804081632563
ATSC7are,-0.051870122448978186
ATSC8are,0.17309167346939186
BCUTZ-1h,16.00450273499108
BCUTZ-1l,5.686948521409068
BCUTc-1h,0.40138929053996064
BCUTc-1l,-0.43493866431142986
BCUTd-1h,3.27563328528564
BCUTd-1l,0.9113469659416862
BCUTi-1h,14.563914936878614
BCUTi-1l,10.311940784219605
BCUTm-1h,32.06224580307294
BCUTm-1l,11.699062953184473
BCUTp-1h,2.936140316319079
BCUTp-1l,0.961419770698896
BCUTs-1h,6.027273651267272
BCUTs-1l,0.6153606005939362
BCUTv-1h,24.44070544357121
BCUTv-1l,15.579015193760931
BalabanJ,1.4890958580693203
Diameter,9
ETA_beta,36.0
GATS1are,0.708170319797108
GATS2are,0.9268999877633863
GATS3are,0.8432606118772811
GATS4are,1.4259263607692783
GATS5are,1.2820891129041636
GATS6are,0.8812363574233053
GATS7are,0.8768205730574886
GATS8are,0.8384090523757217
HybRatio,0.058823529411764705
Lipinski,True
LogEE_Dt,235.4503217064813
MATS1are,0.036463890612976335
MATS2are,0.01012978051568904
MATS3are,0.13439562525291926
MATS4are,-0.20186242165132343
MATS5are,-0.20082178000320838
MATS6are,-0.05094884919998407
MATS7are,-0.010534733090052812
MATS8are,0.04195874313086127
MAXssCH2,0.5943518518518518
MINssCH2,0.5943518518518518
NsssssAs,0
RotRatio,0.11538461538461539
SM1_Dzpe,0.6563647490820076
SM1_Dzse,0.6324080766079617
SMR_VSA1,0.0
SMR_VSA2,5.261891554738487
SMR_VSA3,14.53505668968577
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,0.0
SMR_VSA7,70.54844157517017
SMR_VSA8,0.0
SMR_VSA9,17.587553805640663
SpAD_DzZ,145.22479764526082
SpAD_Dzi,142.52569489951264
SpAD_Dzm,145.244480042249
SpAD_Dzp,181.12677770898875
SpAD_Dzv,172.62719075066414
SpAbs_Dt,470.9006434129627
SpDiam_A,4.841271394405602
SpDiam_D,140.24267000196903
SpMAD_Dt,20.473941017954896
SpMax_Dt,235.4503217064813
SsssssAs,0
VE1_Dzpe,4.729062382962595
VE1_Dzse,4.73001731033141
VE2_Dzpe,0.20561140795489544
VE2_Dzse,0.20565292653614825
VE3_Dzpe,2.386636078085769
VE3_Dzse,2.386837985121765
VMcGowan,230.00999999999988
VR1_Dzpe,133.87877541052634
VR1_Dzse,133.78217166348998
VR2_Dzpe,5.820816322196798
VR2_Dzse,5.816616159282173
VR3_Dzpe,5.72984385231771
VR3_Dzse,5.729122015588916
mZagreb1,5.527777777777777
mZagreb2,5.1388888888888875
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,28
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.06653681632653054
AATSC1are,0.0024261911922663073
AATSC2are,0.0006740033456004694
AATSC3are,0.008942257032542717
AATSC4are,-0.013431282872642768
AATSC5are,-0.0133620418904404
AATSC6are,-0.0033899742212674423
AATSC7are,-0.0007009476006618674
AATSC8are,0.002791801184990191
AETA_beta,1.565217391304348
BCUTdv-1h,5.089484432720569
BCUTdv-1l,0.6475035930947279
BCUTpe-1h,3.195085648019729
BCUTpe-1l,2.234580684363294
BCUTse-1h,3.35833248084814
BCUTse-1l,2.4301476379814555
ETA_alpha,11.433333333333334
ETA_dBeta,6.0
ETA_eta_B,0.049708919417385644
ETA_eta_F,23.18129321118259
ETA_eta_L,4.441259389707131
ETA_eta_R,37.531347113840624
ETA_psi_1,0.6363636363636366
LabuteASA,136.8485111135363
LogEE_DzZ,72.4593445088581
LogEE_Dzi,71.29824300830245
LogEE_Dzm,72.46866271684578
LogEE_Dzp,90.10516652879045
LogEE_Dzv,86.07017806276636
PEOE_VSA1,4.567099647791355
PEOE_VSA2,0.0
PEOE_VSA3,9.967957041894417
PEOE_VSA4,5.261891554738487
PEOE_VSA5,11.336785877934737
PEOE_VSA6,30.33183534230805
PEOE_VSA7,23.762552697081826
PEOE_VSA8,5.380062770465915
PEOE_VSA9,34.72136991925174
SM1_Dzare,0.7180808458375607
SpAD_Dzpe,145.76321974285105
SpAD_Dzse,146.734225896583
SpAbs_DzZ,144.23644360799378
SpAbs_Dzi,141.78238817004407
SpAbs_Dzm,144.25700922003722
SpAbs_Dzp,181.91523348110272
SpAbs_Dzv,173.26007576333498
SpDiam_Dt,341.48852180706103
SpMAD_DzZ,6.31412163675047
SpMAD_Dzi,6.196769343457071
SpMAD_Dzm,6.314977393141261
SpMAD_Dzp,7.875077291695163
SpMAD_Dzv,7.505530032637571
SpMax_DzZ,72.4593445088581
SpMax_Dzi,71.29824300830245
SpMax_Dzm,72.46866271684578
SpMax_Dzp,90.10516652879045
SpMax_Dzv,86.07017806276636
VE1_Dzare,4.72809142391908
VE2_Dzare,0.20556919234430784
VE3_Dzare,2.386430739552263
VR1_Dzare,133.97818163812624
VR2_Dzare,5.825138332092445
VR3_Dzare,5.7305860860327416
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4971014492753623
AETA_dBeta,0.2608695652173913
AETA_eta_B,0.0021612573659732888
AETA_eta_F,1.007882313529678
AETA_eta_L,0.19309823433509266
AETA_eta_R,1.6317977006017663
BCUTare-1h,3.2098716792081503
BCUTare-1l,2.1852323323322946
ETA_beta_s,15.0
ETA_dPsi_A,0.07763636363636339
ETA_dPsi_B,0.0
ETA_eta_BR,0.3937089194173856
ETA_eta_FL,6.923245253248579
ETA_eta_RL,11.36450464295571
LogEE_Dzpe,72.91014746921171
LogEE_Dzse,73.39460895162229
PEOE_VSA10,5.693927994848461
PEOE_VSA11,5.824404497999927
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,14.53505668968577
SlogP_VSA3,6.544756405912575
SlogP_VSA4,11.33111286753076
SlogP_VSA5,11.126902983393991
SlogP_VSA6,59.42153859177618
SlogP_VSA7,0.0
SlogP_VSA8,22.551733928080907
SlogP_VSA9,0.0
SpAD_Dzare,144.51959564808902
SpAbs_Dzpe,145.1639301893414
SpAbs_Dzse,146.15680982663665
SpDiam_DzZ,104.38769740801929
SpDiam_Dzi,101.99142784857924
SpDiam_Dzm,104.40216749337128
SpDiam_Dzp,131.4415649799658
SpDiam_Dzv,124.65677277695903
SpMAD_Dzpe,6.337531293167437
SpMAD_Dzse,6.3797489520253485
SpMax_Dzpe,72.91014746921171
SpMax_Dzse,73.39460895162229
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6521739130434783
AETA_eta_BR,0.017117779105103724
AETA_eta_FL,0.3010106631847208
AETA_eta_RL,0.49410889751981346
DetourIndex,2658
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,12.10820789760957
EState_VSA4,28.11518541977791
EState_VSA5,0.0
EState_VSA6,11.336785877934737
EState_VSA7,59.42153859177618
EState_VSA8,15.620299481530836
EState_VSA9,4.9839785209472085
ETA_beta_ns,21.0
ETA_shape_p,0.03498542274052478
ETA_shape_x,0.0
ETA_shape_y,0.29737609329446063
GhoseFilter,True
LogEE_Dzare,72.29101873038528
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,143.86395661493293
SpDiam_Dzpe,104.51777992776535
SpDiam_Dzse,105.303856053037
SpMAD_Dzare,6.283460680351697
SpMax_Dzare,72.29101873038528
TopoPSA(NO),54.5
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.1255555555555556
VSA_EState9,46.15757574326026
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9130434782608695
EState_VSA10,5.261891554738487
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.002898550724637671
FilterItLogS,-4.974827931369145
SpDiam_Dzare,103.54857070475474
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6161904761904763
ETA_epsilon_2,0.7811594202898549
ETA_epsilon_3,0.4460317460317464
ETA_epsilon_4,0.5258503401360547
ETA_epsilon_5,0.7811594202898549
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1701587301587299
ETA_dEpsilon_B,0.0903401360544216
ETA_dEpsilon_C,-0.0798185941043083
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.9130434782608695
MDEDescriptor,"0.0,0.0,0.0,0.0,15.205151596754718,20.94715953540097,0.0,5.688218364190332,0.0,0.0,0.0,0.0,0.0,0.0,0.2672612419124244,0.19999999999999996,0.33333333333333337,0.8164965809277259,0.0"
APolDescriptor,46.98151599999999
BCUTDescriptor,"11.988306247041727,31.97207212590975,-0.28752988580616756,0.15301037755279162,4.5625021485095,11.579050830374342"
BPolDescriptor,20.678483999999997
TPSADescriptor,82.74
ALOGPDescriptor,"3.7333,13.93752889,93.25449999999998"
XLogPDescriptor,3.9110000000000014
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,316.07826748
ChiPathDescriptor,"15.6480536021256,11.364504642955708,9.764906415489515,8.81379057026183,7.693499613810938,5.951259028936274,4.322685902885844,3.341700441035434,12.99420872647423,8.127210068204306,5.871589336492645,4.368711507413046,3.222100690693218,2.040541186024727,1.2599736842219902,0.8414109219435602"
ChiChainDescriptor,"0.0,0.0,0.22290498742924508,0.4620275878293181,0.7207959453199252,0.0,0.0,0.11628709291752767,0.16024428500346438,0.18953166180944978"
AtomCountDescriptor,35
BondCountDescriptor,26
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.0749149571305296,0.0,0.33052720793239876,0.0,0.49693696507924934,0.0,0.0995388364625098,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,2,11,2,1,0,0,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"47.957931301846244,2.0851274479063586,15.331481729474335,0.0,12.329453984441773"
FractionalPSADescriptor,0.26177060719695133
WienerNumbersDescriptor,"1119.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.185359202877224,5.590881989247226,7.640009254265923,1.2083920362550993,1.788270091625625,2.055862372079408"
FractionalCSP3Descriptor,0.05555555555555555
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,10,0,0,1,0,4,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.467455621301774,7.486111111111111,3.3833141099577086"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,938.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.058823529411764705
AutocorrelationDescriptorMass,"30.567674243555928,30.669025874549533,41.80504010865606,39.21774707209084,40.553457606570525"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.33141754249711003,-0.18471820669097538,-0.014888203086550606,0.10066606416718527,-0.11833453761962605"
EccentricConnectivityIndexDescriptor,377
AutocorrelationDescriptorPolarizability,"1769.721414477428,2114.7506560179027,3019.7382009704124,2870.3523782324664,2754.4639008341055"
