DLiP-ID,C004YY
AATSC7i,0.4903117550834565
AATSC7m,-0.889309634440103
AATSC7p,-0.03448420311511188
AATSC7s,0.47323495370370355
AATSC7v,-8.909024613474761
AATSC8Z,0.14285714285714285
AATSC8c,0.000815068505599535
AATSC8d,0.06310453869047619
AATSC8i,0.11049097798977578
AATSC8m,0.4214933008277545
AATSC8p,-0.012300066710949917
AATSC8s,-0.19450644841269837
AATSC8v,-5.526590591458121
ATS0are,227.1845
ATS1are,237.2048
ATS2are,361.2789
ATS3are,434.41700000000003
ATS4are,467.275
ATS5are,386.35990000000004
ATS6are,256.3488
ATS7are,255.9377
ATS8are,285.48
ATSC0dv,150.0
ATSC0pe,5.215787499999999
ATSC0se,3.8859388749999986
ATSC1dv,29.0
ATSC1pe,1.8902257812500007
ATSC1se,1.5654170703124999
ATSC2dv,17.0
ATSC2pe,1.345964453125
ATSC2se,1.2504421132812502
ATSC3dv,-27.0
ATSC3pe,-0.7846929687500019
ATSC3se,-0.7200111796874988
ATSC4dv,-96.0
ATSC4pe,-4.069416796875
ATSC4se,-2.888912574218749
ATSC5dv,-57.0
ATSC5pe,-3.021421093750001
ATSC5se,-2.1747534609374988
ATSC6dv,8.0
ATSC6pe,0.7424585937499993
ATSC6se,0.5408105859375002
ATSC7dv,19.0
ATSC7pe,1.6415328125000013
ATSC7se,1.2662255156249997
ATSC8dv,45.0
ATSC8pe,1.7670914062500003
ATSC8se,1.3762199765624998
AXp-0dv,0.5047921189631603
AXp-1dv,0.2629213917362744
AXp-2dv,0.13485674568460834
AXp-3dv,0.0724404317320529
AXp-4dv,0.03776850417375856
AXp-5dv,0.01995841247374119
AXp-6dv,0.009665460477587387
AXp-7dv,0.004894707749285902
BertzCT,798.9431011945937
ECIndex,522
ETA_eta,12.606759043838165
GATS1dv,0.3707843137254902
GATS1pe,0.2572309099452157
GATS1se,0.24206537095726127
GATS2dv,0.5946540880503144
GATS2pe,0.495535981356313
GATS2se,0.4870688097587509
GATS3dv,0.8783333333333333
GATS3pe,0.7903450763086053
GATS3se,0.7601822968442702
GATS4dv,1.307391304347826
GATS4pe,1.3359897054466083
GATS4se,1.2878742112916317
GATS5dv,1.3451149425287356
GATS5pe,1.3276074041452564
GATS5se,1.2370694878192348
GATS6dv,0.8348245614035088
GATS6pe,0.6505232027711412
GATS6se,0.570998634010599
GATS7dv,0.6630555555555556
GATS7pe,0.5720365013592545
GATS7se,0.5932541706396357
GATS8dv,0.8512698412698412
GATS8pe,0.7878525397308512
GATS8se,0.779776645599548
LogEE_A,4.066044942331692
LogEE_D,122.87129390238499
MATS1dv,0.18196078431372548
MATS1pe,0.3410867542843273
MATS1se,0.37914485035107365
MATS2dv,0.06842767295597484
MATS2pe,0.15580730292767256
MATS2se,0.19428610221071235
MATS3dv,-0.08727272727272728
MATS3pe,-0.07294338524521905
MATS3se,-0.08983577477024883
MATS4dv,-0.29681159420289854
MATS4pe,-0.3618371647367853
MATS4se,-0.344777821979165
MATS5dv,-0.20965517241379308
MATS5pe,-0.3196048436167813
MATS5se,-0.30877067731753133
MATS6dv,0.04491228070175438
MATS6pe,0.11987227038557145
MATS6se,0.11719675873426444
MATS7dv,0.11259259259259259
MATS7pe,0.27975454862334387
MATS7se,0.28964269070410087
MATS8dv,0.22857142857142856
MATS8pe,0.2581307917822299
MATS8se,0.2698314583168601
MAXaaCH,1.6412037037037037
MAXaasC,0.6840385907449402
MAXaasN,1.4726902242378432
MAXddsN,-0.4746976043503821
MDEC-22,9.447743131283495
MDEC-23,14.670593421309636
MDEC-33,2.45254447815602
MDEN-22,1.0
MDEN-23,1.537788070959005
MDEN-33,0.4005943545145988
MDEO-11,0.8198276497595954
MINaaCH,1.377543461829176
MINaasC,-0.009761411541020726
MINaasN,1.4726902242378432
MINddsN,-0.4787485302763077
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7142857142857144
SM1_Dzi,1.8187846708014441
SM1_Dzm,1.7095632088057127
SM1_Dzp,-6.920086148265698
SM1_Dzv,-3.1926010534492466
SddssSe,0
SpAD_Dt,369.5248851015811
SpAbs_A,29.663212061864396
SpAbs_D,245.7425878047702
SpMAD_A,1.2897048722549738
SpMAD_D,10.684460339337832
SpMax_A,2.4030309059379844
SpMax_D,122.87129390238499
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,116.99000000000001
TpiPC10,8.884356996917017
VAdjMat,5.643856189774724
VE1_DzZ,4.715884947153136
VE1_Dzi,4.715135233294563
VE1_Dzm,4.71586445986986
VE1_Dzp,4.657359449369667
VE1_Dzv,4.688675643241598
VE2_DzZ,0.20503847596317984
VE2_Dzi,0.20500587970845927
VE2_Dzm,0.20503758521173304
VE2_Dzp,0.202493889103029
VE2_Dzv,0.20385546274963467
VE3_DzZ,2.3838457090346736
VE3_Dzi,2.383686720113898
VE3_Dzm,2.383841364711602
VE3_Dzp,2.371357768704375
VE3_Dzv,2.3780592866771357
VR1_DzZ,128.9777997771486
VR1_Dzi,129.0226039730594
VR1_Dzm,128.979959506374
VR1_Dzp,134.16851599765346
VR1_Dzv,131.59249057946735
VR2_DzZ,5.607730425093417
VR2_Dzi,5.609678433611278
VR2_Dzm,5.607824326364087
VR2_Dzp,5.833413739028411
VR2_Dzv,5.7214126338898845
VR3_DzZ,5.692549417735989
VR3_Dzi,5.6928967365441
VR3_Dzm,5.692566162564534
VR3_Dzp,5.732005714864059
VR3_Dzv,5.712619077732143
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.08137544453027167
Xch-7dv,0.0903584784853417
Xpc-4dv,1.0102354713453348
Xpc-5dv,1.0773310579578381
Xpc-6dv,1.1600007147887819
Zagreb1,120.0
Zagreb2,140.0
fragCpx,119.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,25
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,7.099515625
AATS1are,6.976611764705883
AATS2are,6.816583018867925
AATS3are,6.582075757575758
AATS4are,6.772101449275362
AATS5are,6.661377586206897
AATS6are,6.746021052631579
AATS7are,7.109380555555556
AATS8are,6.797142857142857
AATSC0dv,4.6875
AATSC0pe,0.16299335937499998
AATSC0se,0.12143558984374996
AATSC1dv,0.8529411764705882
AATSC1pe,0.055594875919117666
AATSC1se,0.046041678538602936
AATSC2dv,0.32075471698113206
AATSC2pe,0.02539555571933962
AATSC2se,0.023593247420400948
AATSC3dv,-0.4090909090909091
AATSC3pe,-0.01188928740530306
AATSC3se,-0.010909260298295437
AATSC4dv,-1.391304347826087
AATSC4pe,-0.058977055027173916
AATSC4se,-0.04186829817708332
AATSC5dv,-0.9827586206896551
AATSC5pe,-0.0520934671336207
AATSC5se,-0.0374957493265086
AATSC6dv,0.21052631578947367
AATSC6pe,0.019538384046052616
AATSC6se,0.014231857524671057
AATSC7dv,0.5277777777777778
AATSC7pe,0.04559813368055559
AATSC7se,0.03517293098958332
AATSC8dv,1.0714285714285714
AATSC8pe,0.04207360491071429
AATSC8se,0.03276714229910714
AETA_eta,0.5481199584277463
ATSC0are,5.896296874999997
ATSC1are,2.3720626953124992
ATSC2are,1.59928330078125
ATSC3are,-1.0871904296874981
ATSC4are,-4.652827636718747
ATSC5are,-3.486341210937498
ATSC6are,0.8434318359375002
ATSC7are,2.064381640624999
ATSC8are,2.2281416015624993
BCUTZ-1h,8.05689341655898
BCUTZ-1l,5.691009970622722
BCUTc-1h,0.46407500688072795
BCUTc-1l,-0.388291897525571
BCUTd-1h,3.158434721709817
BCUTd-1l,0.9715284639883166
BCUTi-1h,14.751118186066542
BCUTi-1l,10.952577786653846
BCUTm-1h,16.02987955058583
BCUTm-1l,11.702890152691186
BCUTp-1h,1.9914435578040919
BCUTp-1l,0.6687157311662546
BCUTs-1h,8.002985450259864
BCUTs-1l,1.4776017633680474
BCUTv-1h,20.895982275812788
BCUTv-1l,14.650457210846886
BalabanJ,1.4268079025581173
Diameter,14
ETA_beta,34.75
GATS1are,0.24541101086783185
GATS2are,0.5052046828040405
GATS3are,0.7997391146327316
GATS4are,1.3308693390099495
GATS5are,1.3104456725880058
GATS6are,0.6402919316693111
GATS7are,0.5592194017725933
GATS8are,0.7485230780063606
HybRatio,0.0
Lipinski,True
LogEE_Dt,184.76244255079052
MATS1are,0.37863249475345245
MATS2are,0.16376465301239657
MATS3are,-0.08939893016763287
MATS4are,-0.3659641216562824
MATS5are,-0.32622146406729746
MATS6are,0.12045838315390034
MATS7are,0.31121328211238986
MATS8are,0.28791489513128893
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.8408047735618118
SM1_Dzse,1.6952941664361783
SMR_VSA1,9.846622097635342
SMR_VSA2,0.0
SMR_VSA3,14.993869839101091
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,74.9564166568371
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,173.17524829237624
SpAD_Dzi,167.56549052922608
SpAD_Dzm,173.21236341370866
SpAD_Dzp,260.5223349885683
SpAD_Dzv,224.66921825441852
SpAbs_Dt,369.5248851015809
SpDiam_A,4.716183899973643
SpDiam_D,190.02808163764888
SpMAD_Dt,16.066299352242655
SpMax_Dt,184.76244255079052
SsssssAs,0
VE1_Dzpe,4.716268081726843
VE1_Dzse,4.715823824916661
VE2_Dzpe,0.20505513398812364
VE2_Dzse,0.20503581847463742
VE3_Dzpe,2.3839269491444863
VE3_Dzse,2.3838327480245423
VMcGowan,205.91999999999987
VR1_Dzpe,128.9329454892043
VR1_Dzse,128.98481488346513
VR2_Dzpe,5.605780238661056
VR2_Dzse,5.608035429715875
VR3_Dzpe,5.692201589743401
VR3_Dzse,5.6926038062862645
mZagreb1,7.638888888888889
mZagreb2,5.027777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,24
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.18425927734374992
AATSC1are,0.06976654986213233
AATSC2are,0.030175156618514148
AATSC3are,-0.016472582267992395
AATSC4are,-0.06743228459012678
AATSC5are,-0.06010933122306031
AATSC6are,0.022195574629934215
AATSC7are,0.057343934461805524
AATSC8are,0.05305099051339284
AETA_beta,1.5108695652173914
BCUTdv-1h,7.0052219252748404
BCUTdv-1l,2.812301473670925
BCUTpe-1h,3.556000919417225
BCUTpe-1l,2.239529359788621
BCUTse-1h,3.7597885218959957
BCUTse-1l,2.4353064532930935
ETA_alpha,10.333333333333334
ETA_dBeta,5.25
ETA_eta_B,0.3724996667149014
ETA_eta_F,25.16845448224376
ETA_eta_L,3.7784087035615297
ETA_eta_R,37.77521352608193
ETA_psi_1,0.48818897637795283
LabuteASA,128.64687798293673
LogEE_DzZ,86.6621583076788
LogEE_Dzi,83.86182285899572
LogEE_Dzm,86.6805105420198
LogEE_Dzp,128.75680094031335
LogEE_Dzv,111.64056541993769
PEOE_VSA1,0.0
PEOE_VSA2,20.228636537531145
PEOE_VSA3,4.681802935145185
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,5.213385095654868
PEOE_VSA7,24.26546827384644
PEOE_VSA8,29.828919765543436
PEOE_VSA9,21.730851943931977
SM1_Dzare,2.0711959050721265
SpAD_Dzpe,171.62880613360082
SpAD_Dzse,173.3981526622946
SpAbs_DzZ,171.61003090107187
SpAbs_Dzi,166.01176869456413
SpAbs_Dzm,171.65145787523394
SpAbs_Dzp,264.43368802889233
SpAbs_Dzv,226.47373189332455
SpDiam_Dt,267.64433546315877
SpMAD_DzZ,7.529358621407662
SpMAD_Dzi,7.2854561099663515
SpMAD_Dzm,7.530972322335159
SpMAD_Dzp,11.32705804298123
SpMAD_Dzv,9.768226880626893
SpMax_DzZ,86.6621583076788
SpMax_Dzi,83.86182285899572
SpMax_Dzm,86.6805105420198
SpMax_Dzp,128.75680094031335
SpMax_Dzv,111.64056541993769
VE1_Dzare,4.717099305866368
VE2_Dzare,0.20509127416810297
VE3_Dzare,2.3841031797750816
VR1_Dzare,128.84065648336517
VR2_Dzare,5.60176767318979
VR3_Dzare,5.691485542723255
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.44927536231884063
AETA_dBeta,0.22826086956521738
AETA_eta_B,0.016195637683256582
AETA_eta_F,1.0942806296627723
AETA_eta_L,0.1642786392852839
AETA_eta_R,1.6424005880905186
BCUTare-1h,3.610458791465065
BCUTare-1l,2.189896078300748
ETA_beta_s,14.75
ETA_dPsi_A,0.22581102362204714
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149014
ETA_eta_FL,7.263305192096665
ETA_eta_RL,11.041713895658194
LogEE_Dzpe,85.89443805695527
LogEE_Dzse,86.77278477316625
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.374772549367124
SlogP_VSA1,0.0
SlogP_VSA2,24.84049193673643
SlogP_VSA3,0.0
SlogP_VSA4,20.228636537531145
SlogP_VSA5,0.0
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,169.39864483781543
SpAbs_Dzpe,169.9480713403487
SpAbs_Dzse,171.85027537989635
SpDiam_DzZ,135.30809240113888
SpDiam_Dzi,131.09928424294299
SpDiam_Dzm,135.33342171180945
SpDiam_Dzp,191.41329890839856
SpDiam_Dzv,169.5858565447149
SpMAD_Dzpe,7.462122005808731
SpMAD_Dzse,7.539050115751939
SpMax_Dzpe,85.89443805695527
SpMax_Dzse,86.77278477316625
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6413043478260869
AETA_eta_BR,0.02741302898760441
AETA_eta_FL,0.3157958779172463
AETA_eta_RL,0.4800745172025302
DetourIndex,2082
EState_VSA1,9.846622097635342
EState_VSA2,11.374772549367124
EState_VSA3,16.944765761229018
EState_VSA4,0.0
EState_VSA5,28.947271208991623
EState_VSA6,30.462311845459514
EState_VSA7,0.0
EState_VSA8,10.312066903955905
EState_VSA9,0.0
ETA_beta_ns,20.0
ETA_shape_p,0.12903225806451613
ETA_shape_x,0.0
ETA_shape_y,0.35806451612903223
GhoseFilter,True
LogEE_Dzare,84.78937441478041
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,167.50755292448872
SpDiam_Dzpe,134.20576535067562
SpDiam_Dzse,135.46638803278435
SpMAD_Dzare,7.365158471209367
SpMax_Dzare,84.78937441478041
TopoPSA(NO),116.99000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4726902242378432
VSA_EState9,64.86064310909549
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8695652173913043
EState_VSA10,20.228636537531145
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.050724637681159396
FilterItLogS,-3.7076784557179634
SpDiam_Dzare,132.64363333371648
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7458333333333335
ETA_epsilon_2,0.9202898550724636
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.6101449275362322
ETA_epsilon_5,0.9202898550724636
AETA_beta_ns_d,0.043478260869565216
ETA_dEpsilon_A,0.3042948717948715
ETA_dEpsilon_B,0.13568840579710129
ETA_dEpsilon_C,-0.16860646599777024
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.0,0.0,0.0,0.0,9.447743131283495,14.670593421309636,0.0,2.45254447815602,0.0,0.0,0.8198276497595954,0.0,0.0,0.0,0.0,0.0,1.0,1.537788070959005,0.4005943545145988"
APolDescriptor,39.349137
BCUTDescriptor,"11.85000000000001,15.997938867963063,-0.13540127629946103,0.2174046652764527,3.6868035263974317,9.491094790417383"
BPolDescriptor,14.330862999999997
TPSADescriptor,116.99000000000001
ALOGPDescriptor,"4.7636,22.691884960000003,74.3254"
XLogPDescriptor,3.263000000000001
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,311.0654538400001
ChiPathDescriptor,"16.396976746569035,11.041713895658194,10.170965410371302,8.36569172912602,6.475129995437753,4.780457908060103,3.663635347547204,2.7641859314937247,11.26850335250733,6.571279080309943,4.7003978135955675,3.277303798101903,2.0389139876839897,1.3350398401789725,0.7545014683530749,0.3981121607279295"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.4241838895256699,0.0,0.0,0.025819888974716113,0.08137544453027167,0.10186441077348324"
AtomCountDescriptor,32
BondCountDescriptor,25
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.6666666666666667,0.0,0.49999999999999994,0.0,0.515855942334595,0.0,0.040761583118584285,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,1,0,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"46.72761304413446,2.0316353497449766,25.467953450101245,9.674451109086043,15.793502341015213"
FractionalPSADescriptor,0.37609447965306714
WienerNumbersDescriptor,"1357.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.9232461415382462,4.914747787572718,5.534745118726487,0.9660534122399826,1.0485705854037155,1.0408591676972014"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,7.92,4.345679012345679"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,650.09
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"27.89777764854618,28.764716656721653,40.23146947905396,38.8171009484063,33.817100948406306"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.18070683821124786,0.005363982692451075,-0.05543935613231053,-0.015186581394084348,-0.005808753714684953"
EccentricConnectivityIndexDescriptor,522
AutocorrelationDescriptorPolarizability,"1262.7720335279998,1482.6195641851502,2043.341873030342,1907.1188049372558,1594.4609125322258"
