DLiP-ID,T007RI
SsI,0
Sse,37.97815003641662
StN,0
fMF,0.47368421052631576
nBr,0
nCl,0
AMID,2.103962220519009
BIC0,0.2685271223117972
BIC1,0.5436912930552104
BIC2,0.7142200502004334
BIC3,0.7713913965520252
BIC4,0.8095056274530865
BIC5,0.8380913006288824
CIC0,3.764701316472674
CIC1,2.244814971284381
CIC2,1.3028888159033412
CIC3,0.9870993422191301
CIC4,0.7765730264296549
CIC5,0.6186782895875496
GGI1,4.0
GGI2,2.4444444444444455
GGI3,1.25
GGI4,1.5555555555555558
GGI5,0.6944444444444445
GGI6,0.40489795918367355
GGI7,0.18055555555555558
GGI8,0.04081632653061224
GGI9,0.0
JGI1,0.1739130434782608
JGI2,0.07189542483660133
JGI3,0.034722222222222224
JGI4,0.050179211469534045
JGI5,0.024801587301587304
JGI6,0.01840445269016697
JGI7,0.015046296296296295
JGI8,0.01020408163265306
JGI9,0.0
MIC0,13.534411087843738
MIC1,27.806772313267224
MIC2,32.80997071999657
MIC3,34.49639177262815
MIC4,35.97186545683868
MIC5,36.710128614733414
MPC2,34
MPC3,48
MPC4,69
MPC5,100
MPC6,112
MPC7,128
MPC8,154
MPC9,174
Mare,0.9762105263157898
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.2855634556377994
RPCG,0.08465018581278586
SIC0,0.28263084678119876
SIC1,0.5722473365849945
SIC2,0.751732695894572
SIC3,0.8119068261346059
SIC4,0.8520229129612953
SIC5,0.8821099780813121
SaaN,0
SaaO,0
SaaS,0
Sare,37.09600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,11.666361016628873
SssS,0
StCH,0
StsC,0
TIC0,56.36259548489463
TIC1,114.11827660204978
TIC2,149.91147050652927
TIC3,161.9114705065293
TIC4,169.91147050652935
TIC5,175.91147050652935
Vabc,240.4580670982033
WPol,36
apol,42.52627399999998
bpol,24.949725999999995
nRot,0
ABCGG,12.330430085267036
ATS0Z,820.0
ATS0d,132.0
ATS0i,6150.610131101483
ATS0m,3230.8431879999994
ATS0p,56.33184028728201
ATS0s,100.16666666666667
ATS0v,8255.1877281181
ATS1Z,1020.0
ATS1d,169.0
ATS1i,5999.855759042198
ATS1m,3871.445574999999
ATS1p,72.67885758000003
ATS1s,114.3888888888889
ATS1v,10707.95911250624
ATS2Z,1536.0
ATS2d,291.0
ATS2i,11827.555450740092
ATS2m,5721.81569
ATS2p,113.52350491249
ATS2s,195.72222222222226
ATS2v,16556.551893799508
ATS3Z,1734.0
ATS3d,324.0
ATS3i,13320.775721485796
ATS3m,6312.243635999999
ATS3p,142.63229728169802
ATS3s,228.61111111111114
ATS3v,19833.308751757428
ATS4Z,1569.0
ATS4d,334.0
ATS4i,18707.400494600013
ATS4m,5518.968495
ATS4p,140.57747409201698
ATS4s,253.36111111111117
ATS4v,18630.227020378577
ATS5Z,1440.0
ATS5d,278.0
ATS5i,13598.788636864287
ATS5m,5138.12522
ATS5p,121.13984052848997
ATS5s,205.83333333333334
ATS5v,16305.82406589743
ATS6Z,1246.0
ATS6d,236.0
ATS6i,14549.914349676432
ATS6m,4303.7045180000005
ATS6p,105.73728485843299
ATS6s,214.0833333333333
ATS6v,13942.0902345981
ATS7Z,844.0
ATS7d,164.0
ATS7i,12046.138763032388
ATS7m,2694.6718840000003
ATS7p,86.52078512048998
ATS7s,162.1666666666667
ATS7v,10574.655013716243
ATS8Z,414.0
ATS8d,121.0
ATS8i,13136.182636238062
ATS8m,1085.5945
ATS8p,55.433687774564
ATS8s,130.25
ATS8v,6109.1930909589755
C1SP1,0
C1SP2,0
C1SP3,2
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.375
GGI10,0.0
JGI10,0.0
JGT10,0.3991663199273221
Kier1,13.648393194706994
Kier2,5.325259515570934
Kier3,2.390625
MID_C,33.71401166923579
MID_N,4.267844080069054
MID_O,4.097388661075345
MID_X,0.0
MID_h,8.365232741144398
MPC10,158
MWC01,23.0
MWC02,4.74493212836325
MWC03,5.631211781821365
MWC04,6.546785410760524
MWC05,7.456454555176209
MWC06,8.37816098272068
MWC07,9.295692039075686
MWC08,10.219647746416857
MWC09,11.140222759954298
MWC10,12.065159791109757
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,2.403200000000001
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.209486152841421
SRW05,0.0
SRW06,6.787844982309579
SRW07,0.0
SRW08,8.472823243680297
SRW09,0.0
SRW10,10.21489835856197
SaaCH,8.46990126606198
SaaNH,0
SaaSe,0
SaaaC,2.5679629629629632
SaasC,4.591160241874528
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,4.166243543713782
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.378104213907785
SsssP,0
VE1_A,4.084163471100603
VE1_D,4.415131279063217
VE2_A,0.20420817355503015
VE2_D,0.22075656395316084
VE3_A,2.1002641072651667
VE3_D,2.1781847489559545
VR1_A,121.75413447235223
VR1_D,110.28528454830698
VR2_A,6.087706723617612
VR2_D,5.514264227415349
VR3_A,5.495150900651213
VR3_D,5.396217684939108
WPath,711
Xc-3d,1.4606269072766456
Xc-4d,0.0
Xc-5d,0.2823601613688128
Xc-6d,0.0
Xp-0d,13.689869965382487
Xp-1d,9.720346690612276
Xp-2d,9.176447484983585
Xp-3d,7.970183278754493
Xp-4d,7.037032715582352
Xp-5d,6.582424203697536
Xp-6d,4.872815928019187
Xp-7d,3.480115061110142
ZMIC0,66.34118750906251
ZMIC1,39.80782426736382
ZMIC2,29.667614307485994
ZMIC3,26.459269556492746
ZMIC4,23.76375546551691
ZMIC5,22.264846247915024
nAcid,0
nAtom,38
nBase,2
nRing,4
piPC1,3.3843902633457743
piPC2,4.034240638152395
piPC3,4.693638833975699
piPC4,5.367726817920205
piPC5,6.030835489360922
piPC6,6.416374783976816
piPC7,6.826341840619721
piPC8,7.247542328037064
piPC9,7.624073335610226
AATS0Z,21.57894736842105
AATS0d,3.473684210526316
AATS0i,161.85816134477585
AATS0m,85.02218915789472
AATS0p,1.482416849665316
AATS0s,2.635964912280702
AATS0v,217.24178231889738
AATS1Z,24.878048780487806
AATS1d,4.121951219512195
AATS1i,146.33794534249262
AATS1m,94.42550182926827
AATS1p,1.7726550629268298
AATS1s,2.7899728997289976
AATS1v,261.1697344513717
AATS2Z,20.756756756756758
AATS2d,3.9324324324324325
AATS2i,159.83183041540664
AATS2m,77.32183364864865
AATS2p,1.5341014177363512
AATS2s,2.6448948948948954
AATS2v,223.7371877540474
AATS3Z,19.266666666666666
AATS3d,3.6
AATS3i,148.00861912761997
AATS3m,70.13604039999998
AATS3p,1.584803303129978
AATS3s,2.540123456790124
AATS3v,220.3700972417492
AATS4Z,13.525862068965518
AATS4d,2.8793103448275863
AATS4i,161.27069391896563
AATS4m,47.57731461206897
AATS4p,1.2118747766553188
AATS4s,2.1841475095785445
AATS4v,160.60540534809118
AATS5Z,16.363636363636363
AATS5d,3.159090909090909
AATS5i,154.531689055276
AATS5m,58.38778659090909
AATS5p,1.3765890969146588
AATS5s,2.339015151515152
AATS5v,185.29345529428898
AATS6Z,14.0
AATS6d,2.651685393258427
AATS6i,163.48218370422958
AATS6m,48.35623053932585
AATS6p,1.1880593804318313
AATS6s,2.4054307116104865
AATS6v,156.6526992651472
AATS7Z,11.105263157894736
AATS7d,2.1578947368421053
AATS7i,158.50182582937353
AATS7m,35.456209
AATS7p,1.1384313831643418
AATS7s,2.133771929824562
AATS7v,139.14019754889793
AATS8Z,5.594594594594595
AATS8d,1.635135135135135
AATS8i,177.51598157078462
AATS8m,14.670195945945945
AATS8p,0.7491038888454594
AATS8s,1.760135135135135
AATS8v,82.55666339133751
AMID_C,1.6857005834617893
AMID_N,0.21339220400345268
AMID_O,0.20486943305376726
AMID_X,0.0
AMID_h,0.4182616370572199
ATS0dv,272.0
ATS0pe,233.31040000000002
ATS0se,288.68731199999996
ATS1dv,284.0
ATS1pe,267.1125
ATS1se,318.90396399999986
ATS2dv,433.0
ATS2pe,480.1962000000001
ATS2se,583.4569199999999
ATS3dv,434.0
ATS3pe,562.56
ATS3se,684.587216
ATS4dv,367.0
ATS4pe,693.0885000000001
ATS4se,871.1793240000001
ATS5dv,318.0
ATS5pe,536.7389999999999
ATS5se,661.324992
ATS6dv,247.0
ATS6pe,549.2253999999999
ATS6se,683.5779760000001
ATS7dv,84.0
ATS7pe,449.51800000000003
ATS7se,563.9467680000001
ATS8dv,9.0
ATS8pe,421.35
ATS8se,549.1737759999999
ATSC0Z,274.31578947368416
ATSC0c,0.7495736075405999
ATSC0d,24.210526315789487
ATSC0i,56.058254662706275
ATSC0m,1307.70134
ATSC0p,8.74015659456947
ATSC0s,14.666666666666668
ATSC0v,1930.447389688392
ATSC1Z,32.34349030470918
ATSC1c,-0.2943661953719589
ATSC1d,12.457063711911362
ATSC1i,-19.09200022391253
ATSC1m,150.09794700000066
ATSC1p,-1.301933105733215
ATSC1s,-0.3611111111111105
ATSC1v,-66.24529309133105
ATSC2Z,36.963988919667635
ATSC2c,-0.05393777847402928
ATSC2d,2.3795013850415545
ATSC2i,65.21588236240838
ATSC2m,195.3047900000006
ATSC2p,6.933271465559134
ATSC2s,-0.7777777777777772
ATSC2v,1171.6444430936967
ATSC3Z,-96.11634349030464
ATSC3c,0.05651115375093016
ATSC3d,-0.07756232686980258
ATSC3i,-35.959056708375336
ATSC3m,-470.3577879999991
ATSC3p,-5.9190118345036895
ATSC3s,0.6111111111111112
ATSC3v,-1122.7729874591732
ATSC4Z,51.614958448753455
ATSC4c,-0.14688980109454505
ATSC4d,-0.5373961218836558
ATSC4i,7.3149022638513
ATSC4m,263.44408299999964
ATSC4p,4.116785669684816
ATSC4s,-5.638888888888891
ATSC4v,779.9307061566997
ATSC5Z,-55.04709141274236
ATSC5c,-0.06504717760666488
ATSC5d,-18.066481994459828
ATSC5i,-52.17540893251739
ATSC5m,-279.76912799999957
ATSC5p,-6.780996026221512
ATSC5s,1.3333333333333326
ATSC5v,-1128.441479857699
ATSC6Z,-75.52908587257615
ATSC6c,0.4143978206487239
ATSC6d,-20.17728531855955
ATSC6i,14.5803802199001
ATSC6m,-365.640522
ATSC6p,-0.5712398832584004
ATSC6s,1.3333333333333321
ATSC6v,-435.35136854021397
ATSC7Z,-186.73684210526315
ATSC7c,-0.18101839905518555
ATSC7d,-11.157894736842106
ATSC7i,-59.54800448731303
ATSC7m,-909.9207760000002
ATSC7p,-9.63574680447621
ATSC7s,-3.833333333333333
ATSC7v,-1967.6438683472336
ATSC8Z,6.332409972299108
ATSC8c,-0.3089895010483055
ATSC8d,4.168975069252072
ATSC8i,47.31967599977757
ATSC8m,56.09910399999896
ATSC8p,6.611583621322801
ATSC8s,-6.25
ATSC8v,1050.2618684503232
AXp-0d,0.6844934982691243
AXp-1d,0.42262376915705546
AXp-2d,0.2698955142642231
AXp-3d,0.16604548497405194
AXp-4d,0.10198598138525149
AXp-5d,0.06582424203697536
AXp-6d,0.043507285071599885
AXp-7d,0.027188398914922984
GATS1Z,0.7763884469236098
GATS1c,1.3781364786176846
GATS1d,0.5963944856839869
GATS1i,1.488659981676273
GATS1m,0.7821229688163
GATS1p,1.1914631724383358
GATS1s,0.8682557280118254
GATS1v,1.0141788480198195
GATS2Z,0.9295855717574829
GATS2c,1.4009401632209462
GATS2d,1.2184782608695643
GATS2i,0.5494757880824549
GATS2m,0.9170421860239126
GATS2p,0.5325612652363221
GATS2s,1.1003787878787874
GATS2v,0.5997093560759961
GATS3Z,1.0370853585742306
GATS3c,0.8953722549278175
GATS3d,1.086763285024154
GATS3i,1.3225830892541734
GATS3m,1.0446634534899062
GATS3p,1.3566604244746756
GATS3s,0.8775042087542088
GATS3v,1.2562705193394295
GATS4Z,0.9360279328869717
GATS4c,1.0883719069306885
GATS4d,1.0144490254872558
GATS4i,0.8683451086515618
GATS4m,0.9301531808346687
GATS4p,0.829139265160984
GATS4s,1.2510939132706371
GATS4v,0.8503599831147771
GATS5Z,0.9993459150212797
GATS5c,0.8326391647280996
GATS5d,1.3893280632411058
GATS5i,1.4372806312790078
GATS5m,1.0090020073366432
GATS5p,1.3422421204708639
GATS5s,0.7222580922865014
GATS5v,1.2428000994936717
GATS6Z,1.1320914570524376
GATS6c,0.962881767416428
GATS6d,1.3565461651196864
GATS6i,0.8826816966168193
GATS6m,1.129573053539559
GATS6p,0.9555100988721459
GATS6s,1.1062521280217907
GATS6v,1.0260658459152268
GATS7Z,1.2778204144282426
GATS7c,0.9337555766410831
GATS7d,0.9652173913043471
GATS7i,1.4772649190759428
GATS7m,1.2881666688008524
GATS7p,1.5330909244820272
GATS7s,1.0031897926634767
GATS7v,1.4956500041412477
GATS8Z,1.0936300844205682
GATS8c,1.379092727325367
GATS8d,0.6608695652173909
GATS8i,0.38038627278209763
GATS8m,1.0766917440797301
GATS8p,0.4619320086009713
GATS8s,1.4573863636363635
GATS8v,0.6463413733476485
MATS1Z,0.10927877505943147
MATS1c,-0.3639765364229639
MATS1d,0.4768822905620359
MATS1i,-0.3156542190662335
MATS1m,0.10638145433898882
MATS1p,-0.13806042199546825
MATS1s,-0.022819660014781924
MATS1v,-0.0318051022015075
MATS2Z,0.06919582667855892
MATS2c,-0.036951378565996416
MATS2d,0.050470035252643985
MATS2i,0.5974006342206654
MATS2m,0.0766930841555299
MATS2p,0.40735295207804406
MATS2s,-0.02723177723177721
MATS2v,0.31166622710124503
MATS3Z,-0.147940649782553
MATS3c,0.031831783666111856
MATS3d,-0.0013526570048308557
MATS3i,-0.27083812943833413
MATS3m,-0.15186610613160992
MATS3p,-0.28593747755922044
MATS3s,0.017592592592592594
MATS3v,-0.24556986548730395
MATS4Z,0.06163826183608119
MATS4c,-0.06419526019630385
MATS4d,-0.007271364317841067
MATS4i,0.04274590960514154
MATS4m,0.06599415725865221
MATS4p,0.15429954687265646
MATS4s,-0.12594696969696975
MATS4v,0.13234991175453045
MATS5Z,-0.08665317798088326
MATS5c,-0.03747270939631235
MATS5d,-0.3222332015810274
MATS5i,-0.40190852099161856
MATS5m,-0.09238301780880487
MATS5p,-0.3350234453211793
MATS5s,0.03925619834710742
MATS5v,-0.25241897330288077
MATS6Z,-0.11755930566454247
MATS6c,0.23604606561812155
MATS6d,-0.35583781143136267
MATS6i,0.11105110064277998
MATS6m,-0.11938213501607657
MATS6p,-0.02790569851184542
MATS6s,0.03881511746680282
MATS6v,-0.0962887466368322
MATS7Z,-0.3403683806600154
MATS7c,-0.12074758051388627
MATS7d,-0.23043478260869554
MATS7i,-0.5311261012816403
MATS7m,-0.3479084819168267
MATS7p,-0.551234219903062
MATS7s,-0.13068181818181815
MATS7v,-0.5096341601582952
MATS8Z,0.01185414117110192
MATS8c,-0.2116807245157823
MATS8d,0.0884253819036426
MATS8i,0.43346503074653137
MATS8m,0.02202922572519461
MATS8p,0.388452712321353
MATS8s,-0.2188267813267813
MATS8v,0.2793775500218368
MAXssO,5.833180508314436
MINssO,5.833180508314436
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.69050652143601
SpAD_D,146.31101443328532
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.1602667548500882
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1020
TMWC10,118.47826719539864
TSRW10,54.535200339103326
VE1_Dt,4.469609528049364
VE2_Dt,0.2234804764024682
VE3_Dt,2.190448231465903
VR1_Dt,103.62445329772514
VR2_Dt,5.181222664886257
VR3_Dt,5.333920518225614
Xc-3dv,0.887674754327686
Xc-4dv,0.0
Xc-5dv,0.10669417382415922
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.24719387459906544
Xch-7d,0.6107275187902048
Xp-0dv,11.848751973432337
Xp-1dv,6.923410800953223
Xp-2dv,5.7578432392630745
Xp-3dv,4.052561815052151
Xp-4dv,3.1063395947745005
Xp-5dv,2.4146665447082722
Xp-6dv,1.541219426047965
Xp-7dv,0.9021883887976967
Xpc-4d,3.3681652854370636
Xpc-5d,5.780550223513388
Xpc-6d,10.351402218126623
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,41
nFRing,1
nHBAcc,4
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,7.632522243297538
AATS0dv,7.157894736842105
AATS0pe,6.139747368421053
AATS0se,7.597034526315788
AATS1dv,6.926829268292683
AATS1pe,6.5149390243902445
AATS1se,7.7781454634146305
AATS2dv,5.851351351351352
AATS2pe,6.4891378378378395
AATS2se,7.884552972972971
AATS3dv,4.822222222222222
AATS3pe,6.250666666666666
AATS3se,7.6065246222222225
AATS4dv,3.163793103448276
AATS4pe,5.974900862068966
AATS4se,7.510166586206897
AATS5dv,3.6136363636363638
AATS5pe,6.099306818181817
AATS5se,7.515056727272727
AATS6dv,2.7752808988764044
AATS6pe,6.171071910112358
AATS6se,7.680651415730339
AATS7dv,1.105263157894737
AATS7pe,5.9147105263157895
AATS7se,7.4203522105263175
AATS8dv,0.12162162162162163
AATS8pe,5.69391891891892
AATS8se,7.421267243243241
AATSC0Z,7.218836565096952
AATSC0c,0.01972562125106842
AATSC0d,0.6371191135734076
AATSC0i,1.4752172279659546
AATSC0m,34.41319315789474
AATSC0p,0.2300041209097229
AATSC0s,0.3859649122807018
AATSC0v,50.80124709706295
AATSC1Z,0.7888656171880287
AATSC1c,-0.007179663301755095
AATSC1d,0.3038308222417405
AATSC1i,-0.46565854204664714
AATSC1m,3.660925536585382
AATSC1p,-0.03175446599349305
AATSC1s,-0.008807588075880744
AATSC1v,-1.6157388558861232
AATSC2Z,0.49951336377929234
AATSC2c,-0.000728888898297693
AATSC2d,0.03215542412218317
AATSC2i,0.8812957076001132
AATSC2m,2.639253918918927
AATSC2p,0.093692857642691
AATSC2s,-0.010510510510510503
AATSC2v,15.833033014779685
AATSC3Z,-1.067959372114496
AATSC3c,0.0006279017083436685
AATSC3d,-0.0008618036318866953
AATSC3i,-0.3995450745375037
AATSC3m,-5.226197644444435
AATSC3p,-0.0657667981611521
AATSC3s,0.006790123456790124
AATSC3v,-12.475255416213036
AATSC4Z,0.44495653835132287
AATSC4c,-0.001266291388746078
AATSC4d,-0.004632725188652206
AATSC4i,0.06305950227458017
AATSC4m,2.2710696810344797
AATSC4p,0.035489531635213935
AATSC4s,-0.04861111111111113
AATSC4v,6.723540570316376
AATSC5Z,-0.6255351296902542
AATSC5c,-0.00073917247280301
AATSC5d,-0.20530093175522532
AATSC5i,-0.5929023742331522
AATSC5m,-3.1791946363636314
AATSC5p,-0.07705677302524445
AATSC5s,0.015151515151515143
AATSC5v,-12.82319863474658
AATSC6Z,-0.8486414142986084
AATSC6c,0.004656155288187909
AATSC6d,-0.22671107099505114
AATSC6i,0.16382449685281011
AATSC6m,-4.108320471910112
