DLiP-ID,C100IB
AATSC5m,0.017856418402777186
AATSC5p,0.0001888666435858801
AATSC5s,-0.06378773530762172
AATSC5v,0.9212650934529183
AATSC6Z,-0.20193357243099944
AATSC6c,0.001153311693252544
AATSC6d,0.005544293708959235
AATSC6i,0.2347252967535147
AATSC6m,-0.7170845618448644
AATSC6p,0.04264454905023234
AATSC6s,-0.17565448654642488
AATSC6v,6.61914783363175
AATSC7Z,-2.259871441689623
AATSC7c,-0.0022786681404011206
AATSC7d,-0.14153657790021426
AATSC7i,0.2012776346503825
AATSC7m,-10.569431437037036
AATSC7p,0.008171323498729833
AATSC7s,-0.2969799000102031
AATSC7v,-5.6163230183758905
AATSC8Z,-1.3810835629017446
AATSC8c,-0.00011512854962544889
AATSC8d,-0.12672176308539945
AATSC8i,-0.21358443724554851
AATSC8m,-6.667971170370369
AATSC8p,-0.04349272970477723
AATSC8s,0.0018977655341292723
AATSC8v,-11.129839520891299
ATS0are,203.0949
ATS1are,227.025
ATS2are,384.133
ATS3are,475.582
ATS4are,449.917
ATS5are,394.63399999999996
ATS6are,333.818
ATS7are,273.528
ATS8are,254.74
ATSC0dv,124.9090909090909
ATSC0pe,3.2592727272727258
ATSC0se,2.155859878787878
ATSC1dv,38.644628099173566
ATSC1pe,0.14352066115702622
ATSC1se,-0.014133564738292642
ATSC2dv,22.198347107438025
ATSC2pe,0.5097595041322338
ATSC2se,0.2886053149678591
ATSC3dv,-6.9999999999999964
ATSC3pe,1.1809727272727284
ATSC3se,0.958103313131312
ATSC4dv,-37.25619834710744
ATSC4pe,-1.1499314049586749
ATSC4se,-0.7858419173553736
ATSC5dv,-13.066115702479335
ATSC5pe,-0.6940471074380158
ATSC5se,-0.6564983103764934
ATSC6dv,-39.52066115702479
ATSC6pe,-1.3103289256198323
ATSC6se,-0.9494062295684131
ATSC7dv,-72.42148760330578
ATSC7pe,-1.6553537190082626
ATSC7se,-0.7744016528925619
ATSC8dv,-25.23966942148761
ATSC8pe,-0.2432900826446298
ATSC8se,0.04577555922865245
AXp-0dv,0.5437038080753707
AXp-1dv,0.2918007824075975
AXp-2dv,0.15102967736077336
AXp-3dv,0.08018338419333601
AXp-4dv,0.043273343627038496
AXp-5dv,0.023116187057173408
AXp-6dv,0.01197880437304774
AXp-7dv,0.006477242059984734
BertzCT,770.3650359306685
ECIndex,356
ETA_eta,12.346869862795144
GATS1dv,0.46255862849749313
GATS1pe,0.6394200850409709
GATS1se,0.6975947088407313
GATS2dv,0.7874579425871573
GATS2pe,0.7590630332715737
GATS2se,0.7824016507126698
GATS3dv,1.041380744437513
GATS3pe,0.8817392135923878
GATS3se,0.868825277965041
GATS4dv,1.207989649037684
GATS4pe,1.4085896339271327
GATS4se,1.5110703770931535
GATS5dv,1.1908660844250365
GATS5pe,1.4494107720629252
GATS5se,1.6085586239258594
GATS6dv,1.377605668616627
GATS6pe,1.7091531432156097
GATS6se,1.8903015908352268
GATS7dv,1.3520944525311338
GATS7pe,1.3329544919235867
GATS7se,1.2598792013093858
GATS8dv,0.8881125667151869
GATS8pe,0.5151905983859565
GATS8se,0.2877053608851323
LogEE_A,3.9684052517106907
LogEE_D,81.62827737356804
MATS1dv,0.28360019408054354
MATS1pe,0.04036501915281384
MATS1se,-0.00600955925022946
MATS2dv,0.09614145608132298
MATS2pe,0.0846113713390025
MATS2se,0.07242156398899353
MATS3dv,-0.024017467248908284
MATS3pe,0.1552896032897151
MATS3se,0.1904649321914984
MATS4dv,-0.1367054827753518
MATS4pe,-0.1617084356056377
MATS4se,-0.16706908876520044
MATS5dv,-0.053936954148471605
MATS5pe,-0.10979996757503062
MATS5se,-0.15701713484190044
MATS6dv,-0.1970009063195188
MATS6pe,-0.2503212367826638
MATS6se,-0.2742013679371635
MATS7dv,-0.4251819505094614
MATS7pe,-0.37245304771467863
MATS7se,-0.26341904269485333
MATS8dv,-0.1481804949053858
MATS8pe,-0.05474004239651943
MATS8se,0.01557093007975036
MAXaaCH,2.070684051398337
MAXaaaC,0.9614185983035191
MAXaasC,1.2194084362139919
MAXdssC,-0.06374999999999997
MAXsssN,1.7986574074074073
MDEC-22,13.24346620006711
MDEC-23,19.23553749901297
MDEC-33,5.643728223816735
MDEO-12,0.33333333333333337
MINaaCH,1.8180555555555555
MINaaaC,0.7530852649701858
MINaasC,0.40546579743008326
MINdssC,-0.06374999999999997
MINsssN,1.7986574074074073
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.6428571428571429
SM1_Dzi,0.5715179572142502
SM1_Dzm,0.641031336679575
SM1_Dzp,-2.682770346860122
SM1_Dzv,-1.1173135843594801
SddssSe,0
SpAD_Dt,399.75735962409885
SpAbs_A,27.213825971858864
SpAbs_D,163.2565547471362
SpMAD_A,1.3606912985929431
SpMAD_D,8.162827737356807
SpMax_A,2.4745468075011607
SpMax_D,81.62827737356804
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,33.45
TpiPC10,8.607968245109923
VAdjMat,5.523561956057013
VE1_DzZ,4.421500566202808
VE1_Dzi,4.420500594990114
VE1_Dzm,4.4215189387544
VE1_Dzp,4.436697594808548
VE1_Dzv,4.432724584208355
VE2_DzZ,0.22107502831014042
VE2_Dzi,0.2210250297495057
VE2_Dzm,0.22107594693772
VE2_Dzp,0.2218348797404274
VE2_Dzv,0.22163622921041776
VE3_DzZ,2.1796263136503145
VE3_Dzi,2.17940012702158
VE3_Dzm,2.1796304689168684
VE3_Dzp,2.1830574953057864
VE3_Dzv,2.182161605858709
VR1_DzZ,108.24468005629791
VR1_Dzi,108.38323746954826
VR1_Dzm,108.24351169805874
VR1_Dzp,107.32673242886233
VR1_Dzv,107.43361548417087
VR2_DzZ,5.412234002814896
VR2_Dzi,5.419161873477413
VR2_Dzm,5.412175584902937
VR2_Dzp,5.366336621443116
VR2_Dzv,5.371680774208544
VR3_DzZ,5.377541401258428
VR3_Dzi,5.378820621718353
VR3_Dzm,5.377530607522015
VR3_Dzp,5.3690249364351175
VR3_Dzv,5.370020306997438
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.08536448198693422
Xch-6dv,0.19680820985780156
Xch-7dv,0.23208033655424193
Xpc-4dv,1.1594923081238642
Xpc-5dv,1.6795603505404635
Xpc-6dv,1.9773799572784885
Zagreb1,112.0
Zagreb2,136.0
fragCpx,149.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,2
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,23
nBondsS,19
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,3
naHRing,1
AATS0are,6.154390909090909
AATS1are,6.30625
AATS2are,6.297262295081967
AATS3are,6.17638961038961
AATS4are,6.2488472222222216
AATS5are,6.166156249999999
AATS6are,6.298452830188679
AATS7are,6.0784
AATS8are,5.6608888888888895
AATSC0dv,3.7851239669421486
AATSC0pe,0.09876584022038563
AATSC0se,0.0653290872359963
AATSC1dv,1.0734618916437102
AATSC1pe,0.003986685032139618
AATSC1se,-0.0003925990205081289
AATSC2dv,0.36390732963013156
AATSC2pe,0.008356713182495637
AATSC2se,0.004731234671604247
AATSC3dv,-0.09090909090909086
AATSC3pe,0.01533730814639907
AATSC3se,0.01244290017053652
AATSC4dv,-0.5174471992653812
AATSC4pe,-0.01597126951331493
AATSC4se,-0.010914471074380188
AATSC5dv,-0.2041580578512396
AATSC5pe,-0.010844486053718997
AATSC5se,-0.01025778609963271
AATSC6dv,-0.7456728520193356
AATSC6pe,-0.024723187275845892
AATSC6se,-0.017913325086196474
AATSC7dv,-1.6093663911845728
AATSC7pe,-0.036785638200183615
AATSC7se,-0.017208925619834708
AATSC8dv,-0.5608815426997247
AATSC8pe,-0.005406446280991774
AATSC8se,0.00101723464952561
AETA_eta,0.6173434931397572
ATSC0are,3.4412969696969684
ATSC1are,0.09112148760330498
ATSC2are,0.5469843893480244
ATSC3are,1.3688222222222217
ATSC4are,-1.245090358126722
ATSC5are,-0.8591850321395781
ATSC6are,-1.4782011937557398
ATSC7are,-1.5980504132231397
ATSC8are,-0.11814738292010868
BCUTZ-1h,8.024364591392432
BCUTZ-1l,5.679450961158784
BCUTc-1h,0.45004278880837484
BCUTc-1l,-0.5230784925504095
BCUTd-1h,3.2208792711691663
BCUTd-1l,0.9780874679204103
BCUTi-1h,14.543341566900597
BCUTi-1l,10.939849059554206
BCUTm-1h,16.01152221080646
BCUTm-1l,11.690742585329481
BCUTp-1h,2.006325850064271
BCUTp-1l,0.7471713733611834
BCUTs-1h,7.008269282425411
BCUTs-1l,1.3660824985760085
BCUTv-1h,20.90956919708692
BCUTv-1l,14.701628729865558
BalabanJ,1.4097264706616837
Diameter,10
ETA_beta,28.5
GATS1are,0.6644394114974271
GATS2are,0.7742639343858099
GATS3are,0.8815945261753217
GATS4are,1.4519977786152978
GATS5are,1.5042802308502434
GATS6are,1.7846364917132378
GATS7are,1.309459787888287
GATS8are,0.4163804814017734
HybRatio,0.11764705882352941
Lipinski,True
LogEE_Dt,199.87867981204943
MATS1are,0.024272252885627833
MATS2are,0.08598780933054313
MATS3are,0.170470058354119
MATS4are,-0.16582887764890156
MATS5are,-0.12873555700017975
MATS6are,-0.26745422747058234
MATS7are,-0.3405412687957676
MATS8are,-0.025176965226875625
MAXssCH2,0.9049025258251449
MINssCH2,0.7174853552532123
NsssssAs,0
RotRatio,0.043478260869565216
SM1_Dzpe,0.6786260709914321
SM1_Dzse,0.6372525935499613
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,11.444666136763054
SMR_VSA7,65.92100252672593
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,120.56182762892556
SpAD_Dzi,118.33011550888261
SpAD_Dzm,120.58594385144623
SpAD_Dzp,160.81237142708204
SpAD_Dzv,148.53214233915347
SpAbs_Dt,399.7573596240986
SpDiam_A,4.7818699410513705
SpDiam_D,123.53866923317007
SpMAD_Dt,19.987867981204943
SpMax_Dt,199.87867981204943
SsssssAs,0
VE1_Dzpe,4.420945695801562
VE1_Dzse,4.421581729242323
VE2_Dzpe,0.2210472847900781
VE2_Dzse,0.22107908646211616
VE3_Dzpe,2.179500812089879
VE3_Dzse,2.1796446699285457
VMcGowan,194.26999999999978
VR1_Dzpe,108.28871141437645
VR1_Dzse,108.23837097875861
VR2_Dzpe,5.4144355707188225
VR2_Dzse,5.411918548937931
VR3_Dzpe,5.377948094733151
VR3_Dzse,5.377483114223845
mZagreb1,4.777777777777778
mZagreb2,4.305555555555554
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,2
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,28
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.10428172635445358
AATSC1are,0.0025311524334251383
AATSC2are,0.00896695720242663
AATSC3are,0.01777691197691197
AATSC4are,-0.01729292164064892
AATSC5are,-0.013424766127180908
AATSC6are,-0.027890588561429053
AATSC7are,-0.03551223140495866
AATSC8are,-0.0026254973982246374
AETA_beta,1.425
BCUTdv-1h,6.024319727206734
BCUTdv-1l,1.896058240199745
BCUTpe-1h,3.495303637560982
BCUTpe-1l,2.2288143336385597
BCUTse-1h,3.708101978745843
BCUTse-1l,2.424831835405544
ETA_alpha,9.566666666666666
ETA_dBeta,2.5
ETA_eta_B,0.08771372187817406
ETA_eta_F,18.1281984525425
ETA_eta_L,4.108372151252723
ETA_eta_R,30.47506831533764
ETA_psi_1,0.6004184100418412
LabuteASA,115.97484208128078
LogEE_DzZ,60.313056671605636
LogEE_Dzi,59.193633652302005
LogEE_Dzm,60.325023492557094
LogEE_Dzp,79.73549312682599
LogEE_Dzv,73.98674277348687
PEOE_VSA1,9.317060667903824
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,30.183374320007836
PEOE_VSA8,17.618366895060934
PEOE_VSA9,0.0
SM1_Dzare,0.7570963238715681
SpAD_Dzpe,119.71527868327311
SpAD_Dzse,120.68534419830209
SpAbs_DzZ,119.98325620035419
SpAbs_Dzi,117.8157493473898
SpAbs_Dzm,120.00901564843463
SpAbs_Dzp,162.15375660051217
SpAbs_Dzv,149.0907991313332
SpDiam_Dt,281.95365082728324
SpMAD_DzZ,6.028091381446278
SpMAD_Dzi,5.916505775444131
SpMAD_Dzm,6.029297192572312
SpMAD_Dzp,8.040618571354102
SpMAD_Dzv,7.4266071169576735
SpMax_DzZ,60.313056671605636
SpMax_Dzi,59.193633652302005
SpMax_Dzm,60.325023492557094
SpMax_Dzp,79.73549312682599
SpMax_Dzv,73.98674277348687
VE1_Dzare,4.419955259373268
VE2_Dzare,0.22099776296866339
VE3_Dzare,2.179276754284581
VR1_Dzare,108.35885088988046
VR2_Dzare,5.417942544494023
VR3_Dzare,5.37859559316063
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47833333333333333
AETA_dBeta,0.125
AETA_eta_B,0.004385686093908703
AETA_eta_F,0.9064099226271249
AETA_eta_L,0.20541860756263616
AETA_eta_R,1.523753415766882
BCUTare-1h,3.5490942211774774
BCUTare-1l,2.1789327650786463
ETA_beta_s,13.0
ETA_dPsi_A,0.11358158995815881
ETA_dPsi_B,0.0
ETA_eta_BR,0.43171372187817403
ETA_eta_FL,5.718127689242198
ETA_eta_RL,9.826499840494922
LogEE_Dzpe,59.89157064518613
LogEE_Dzse,60.374534728828536
PEOE_VSA10,5.583020141642242
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,4.899909730850478
SlogP_VSA2,12.45193613526408
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,16.118236094643258
SlogP_VSA6,59.014454553207834
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
SpAD_Dzare,118.3785917444622
SpAbs_Dzpe,119.10451521938083
SpAbs_Dzse,120.11181686410714
SpDiam_DzZ,92.76304484195143
SpDiam_Dzi,90.68763091129276
SpDiam_Dzm,92.78346042190691
SpDiam_Dzp,125.93180502784602
SpDiam_Dzv,116.41736676717578
SpMAD_Dzpe,5.985763934163655
SpMAD_Dzse,6.034267209915105
SpMax_Dzpe,59.89157064518613
SpMax_Dzse,60.374534728828536
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.65
AETA_eta_BR,0.0215856860939087
AETA_eta_FL,0.2859063844621099
AETA_eta_RL,0.4913249920247461
DetourIndex,1956
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,5.760247418874442
EState_VSA4,29.622208659629184
EState_VSA5,5.563451491696996
EState_VSA6,4.899909730850478
EState_VSA7,48.53093654769288
EState_VSA8,6.06636706846161
EState_VSA9,4.417150937053347
ETA_beta_ns,15.5
ETA_shape_p,0.03484320557491289
ETA_shape_x,0.0
ETA_shape_y,0.3554006968641115
GhoseFilter,True
LogEE_Dzare,59.22715068842468
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,117.69720505297782
SpDiam_Dzpe,92.02286853863401
SpDiam_Dzse,92.87077176055848
SpMAD_Dzare,5.91892958722311
SpMax_Dzare,59.22715068842468
TopoPSA(NO),33.45
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.666050878684807
VSA_EState9,37.83394912131519
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.775
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021666666666666678
FilterItLogS,-4.279855234006991
SpDiam_Dzare,90.87332528744025
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6010101010101011
ETA_epsilon_2,0.7966666666666664
ETA_epsilon_3,0.44814814814814846
ETA_epsilon_4,0.5113475177304967
ETA_epsilon_5,0.7966666666666664
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.15286195286195264
ETA_dEpsilon_B,0.08966258327960441
ETA_dEpsilon_C,-0.06319936958234823
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.95
MDEDescriptor,"0.0,0.0,0.0,0.0,13.24346620006711,19.23553749901297,0.0,5.643728223816735,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,41.292308999999996
BCUTDescriptor,"11.994322815725603,15.995924227156904,-0.3042671146430115,0.26164116816785865,5.50400769410058,10.082357291981712"
BPolDescriptor,19.065690999999998
TPSADescriptor,33.45
ALOGPDescriptor,"3.1791999999999985,10.107312639999991,76.5826"
XLogPDescriptor,3.037000000000001
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,263.09462876
ChiPathDescriptor,"13.526733258565956,9.826499840494925,8.84481348971474,8.085015986694932,6.989731963836251,5.528383724477099,3.750890212579857,2.658722908348664,10.874076161507414,6.711417995374742,4.98397935290552,3.768619057086793,2.769493992130462,1.7799464034023518,0.9822619585899139,0.5959062695185957"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.5499433047536864,0.8459603336086653,0.0,0.0,0.08536448198693422,0.19680820985780156,0.23208033655424196"
AtomCountDescriptor,33
BondCountDescriptor,23
SmallRingDescriptor,"4,3,2,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.1312822833724505,0.0,0.38172273562964226,0.0,0.4924967465468207,0.0,0.095711659779074,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,2,1,1,0,0"
ZagrebIndexDescriptor,112.0
LargestChainDescriptor,11
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"41.9587137279687,2.097935686398435,9.243194045153135,5.748106320472212,3.4950877246809275"
FractionalPSADescriptor,0.1271405659539851
WienerNumbersDescriptor,"793.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.2731718022841827,5.4780222604884985,7.390663385763854,1.1594923081238637,1.6795603505404626,1.7662532227591345"
FractionalCSP3Descriptor,0.11764705882352941
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.648393194706994,5.652892561983471,2.4934359438660025"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,916.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.11764705882352941
AutocorrelationDescriptorMass,"21.90891837235837,24.494821730939034,35.87864921545122,34.486936317811725,29.15528161660185"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.32003503347795514,-0.17023893520786426,-0.06154473028041504,0.16211027164782005,-0.09197998835862967"
EccentricConnectivityIndexDescriptor,356
AutocorrelationDescriptorPolarizability,"1333.0805406649304,1603.5564849007158,2311.211366591259,2059.880431877789,1697.6635716782075"
