DLiP-ID,T002E2
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.261242680569374
VE1_D,4.813250859616118
VE2_A,0.17755177835705727
VE2_D,0.2005521191506716
VE3_A,2.3250295641502094
VE3_D,2.44684144757489
VR1_A,205.9436455290535
VR1_D,132.5595134576505
VR2_A,8.580985230377228
VR2_D,5.523313060735437
VR3_A,6.203071303324699
VR3_D,5.762500440109788
WPath,1608
Xc-3d,1.8312379436857031
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,17.52673325856595
Xp-1d,11.435560745775547
Xp-2d,10.493194699704905
Xp-3d,7.256555943288753
Xp-4d,5.773268697444461
Xp-5d,4.675917473433033
Xp-6d,2.9014070272301327
Xp-7d,2.067954128690669
ZMIC0,79.153947220278
ZMIC1,45.88988547075412
ZMIC2,28.026436212023487
ZMIC3,23.38258002224876
ZMIC4,23.21648361750439
ZMIC5,23.21648361750439
nAcid,1
nAtom,40
nBase,3
nRing,2
piPC1,3.5553480614894135
piPC2,4.07753744390572
piPC3,4.471638793363569
piPC4,4.976733742420574
piPC5,5.492546907697604
piPC6,5.526697184657492
piPC7,5.821195071338169
piPC8,5.993805554809955
piPC9,6.167254402038721
AATS0Z,26.1
AATS0d,3.3
AATS0i,164.35393810694958
AATS0m,103.32847900000002
AATS0p,1.4787255619396
AATS0s,6.736111111111112
AATS0v,227.81075349070798
AATS1Z,26.804878048780488
AATS1d,3.8048780487804876
AATS1i,151.91226806272311
AATS1m,102.38388421951224
AATS1p,1.7585578679512202
AATS1s,4.073848238482385
AATS1v,269.1013924511177
AATS2Z,24.61904761904762
AATS2d,3.619047619047619
AATS2i,152.8943385378364
AATS2m,93.08553836507936
AATS2p,1.5983913943126666
AATS2s,4.597883597883596
AATS2v,238.19609925668576
AATS3Z,19.604938271604937
AATS3d,3.0246913580246915
AATS3i,161.1064215807061
AATS3m,70.91579816049384
AATS3p,1.3717521378690858
AATS3s,4.1371742112482845
AATS3v,198.74040356199953
AATS4Z,17.36144578313253
AATS4d,2.8072289156626504
AATS4i,160.90235744586067
AATS4m,63.14710743373495
AATS4p,1.2867268504528193
AATS4s,3.4471218206157954
AATS4v,181.55161282361914
AATS5Z,18.67948717948718
AATS5d,2.769230769230769
AATS5i,160.53526861427483
AATS5m,68.39377667948717
AATS5p,1.321783503797282
AATS5s,4.072649572649572
AATS5v,188.5781181616995
AATS6Z,17.039473684210527
AATS6d,2.5921052631578947
AATS6i,162.04854156467556
AATS6m,61.056946960526304
AATS6p,1.2442962629235261
AATS6s,3.922880116959063
AATS6v,176.83209202979228
AATS7Z,17.136363636363637
AATS7d,2.5757575757575757
AATS7i,163.17142694665816
AATS7m,61.62649510606059
AATS7p,1.2297193811718028
AATS7s,4.335016835016835
AATS7v,170.74721352857787
AATS8Z,15.620689655172415
AATS8d,2.586206896551724
AATS8i,165.9318347926722
AATS8m,55.6914485
AATS8p,1.1724826793282241
AATS8s,3.394636015325672
AATS8v,161.4384999842401
AMID_C,1.3859834962294746
AMID_N,0.3089326218739143
AMID_O,0.29929455070859706
AMID_X,0.0
AMID_h,0.6082271725825112
ATS0dv,378.0
ATS0pe,265.7808
ATS0se,322.357088
ATS1dv,352.0
ATS1pe,278.51500000000004
ATS1se,330.4027159999998
ATS2dv,461.0
ATS2pe,422.6265000000001
ATS2se,505.31089200000014
ATS3dv,453.0
ATS3pe,539.6032
ATS3se,654.7347080000001
ATS4dv,408.0
ATS4pe,521.5045
ATS4se,642.7396120000001
ATS5dv,409.0
ATS5pe,499.34780000000006
ATS5se,611.203276
ATS6dv,349.0
ATS6pe,487.0774999999999
ATS6se,599.775052
ATS7dv,322.0
ATS7pe,421.95300000000003
ATS7se,518.877324
ATS8dv,238.0
ATS8pe,363.6791999999999
ATS8se,450.673276
ATSC0Z,304.40000000000003
ATSC0c,1.5775971167517118
ATSC0d,23.1
ATSC0i,62.76804418083036
ATSC0m,1438.1572703999998
ATSC0p,8.531474203350399
ATSC0s,98.60000000000001
ATSC0v,1830.2059841555445
ATSC1Z,-13.409999999999982
ATSC1c,-1.097002133901795
ATSC1d,3.622500000000002
ATSC1i,4.626782794738875
ATSC1m,-55.76476176000035
ATSC1p,0.9058947720558378
ATSC1s,-19.523333333333337
ATSC1v,181.68556126653803
ATSC2Z,6.870000000000025
ATSC2c,0.5732455301604414
ATSC2d,-6.3824999999999985
ATSC2i,-0.9992915680422068
ATSC2m,20.20469111999967
ATSC2p,-1.7358438740512816
ATSC2s,29.68
ATSC2v,-355.2491444160888
ATSC3Z,-165.10999999999999
ATSC3c,-0.2926985797913888
ATSC3d,0.22250000000000103
ATSC3i,3.4492653774536497
ATSC3m,-777.0037777600004
ATSC3p,-0.3589668712193613
ATSC3s,-29.86222222222223
ATSC3v,-516.2399949747387
ATSC4Z,34.46999999999999
ATSC4c,-0.19421352676019069
ATSC4d,-3.0324999999999984
ATSC4i,-16.654446052294258
ATSC4m,167.43092672000006
ATSC4p,-0.32909145395327966
ATSC4s,-0.05333333333334178
ATSC4v,147.9574047671063
ATSC5Z,18.219999999999995
ATSC5c,0.5741777284840448
ATSC5d,-2.295
ATSC5i,-0.3378067261930582
ATSC5m,80.73276792000001
ATSC5p,-1.0849035207720805
ATSC5s,-6.042222222222227
ATSC5v,-100.09318044807551
ATSC6Z,-56.06
ATSC6c,-0.7123194222060898
ATSC6d,-1.9900000000000004
ATSC6i,-11.983751782519954
ATSC6m,-255.2050333599999
ATSC6p,-0.39477762716295983
ATSC6s,-36.86777777777778
ATSC6v,-103.30808853161088
ATSC7Z,-0.7599999999999927
ATSC7c,0.49548965609493856
ATSC7d,-0.11500000000000107
ATSC7i,4.594089253994844
ATSC7m,-15.071825159999854
ATSC7p,-1.0225785507931602
ATSC7s,22.06000000000001
ATSC7v,-286.1828072208137
ATSC8Z,21.919999999999995
ATSC8c,0.06064850956462293
ATSC8d,1.004999999999999
ATSC8i,5.6282128082112965
ATSC8m,103.67943172000017
ATSC8p,0.5678816143373203
ATSC8s,-4.886666666666671
ATSC8v,151.817241100157
AXp-0d,0.7302805524402479
AXp-1d,0.4574224298310219
AXp-2d,0.31797559696075467
AXp-3d,0.19612313360239875
AXp-4d,0.12829485994321024
AXp-5d,0.08501668133514606
AXp-6d,0.055796288985194856
AXp-7d,0.036927752298047664
GATS1Z,0.7890372103458222
GATS1c,1.6880708446963706
GATS1d,0.947101678808996
GATS1i,1.1452899256998983
GATS1m,0.7883031021657426
GATS1p,0.9330701298696479
GATS1s,0.8454748594139084
GATS1v,0.8206994711567386
GATS2Z,0.791095676115387
GATS2c,0.7077428382953271
GATS2d,1.3667285095856525
GATS2i,1.1338007205765022
GATS2m,0.7998721572787403
GATS2p,1.1768376899857285
GATS2s,0.4666924240960752
GATS2v,1.0742040885376825
GATS3Z,1.1878863094369005
GATS3c,1.0485642631894692
GATS3d,0.9587942921276253
GATS3i,1.0209279204502246
GATS3m,1.1859349272799038
GATS3p,0.9856987806601443
GATS3s,1.0464924582008195
GATS3v,1.0650860012643606
GATS4Z,0.8968462549277266
GATS4c,0.8528369124552553
GATS4d,1.0373963386011578
GATS4i,1.0960411930837914
GATS4m,0.8993964102840634
GATS4p,1.0301331802185076
GATS4s,0.7305795188869065
GATS4v,0.98683686079605
GATS5Z,0.9017739816031537
GATS5c,0.5836614599467433
GATS5d,1.0497835497835497
GATS5i,1.00571659850057
GATS5m,0.9069014607055037
GATS5p,1.0677172471875929
GATS5s,0.9887733829163848
GATS5v,1.0276812122577694
GATS6Z,1.0797556884985129
GATS6c,1.0498142903122605
GATS6d,0.9996582365003417
GATS6i,1.0423341031921565
GATS6m,1.0763912041613184
GATS6p,1.0168678641647626
GATS6s,1.2943878776555993
GATS6v,1.0228849567121696
GATS7Z,0.9774071198184207
GATS7c,0.6511964608051627
GATS7d,0.8953168044077134
GATS7i,0.9233024933866995
GATS7m,0.9840833457772372
GATS7p,1.0529042205647323
GATS7s,0.77401166840822
GATS7v,1.0926260145693836
GATS8Z,0.9575932303230775
GATS8c,0.8179313825981284
GATS8d,0.902373488580385
GATS8i,0.8878670898746989
GATS8m,0.9603013121391557
GATS8p,0.9151143962736646
GATS8s,0.826783299526707
GATS8v,0.9570824255404337
MATS1Z,-0.04297939168616385
MATS1c,-0.6784025990730012
MATS1d,0.1529933481152994
MATS1i,0.07191453059915735
MATS1m,-0.037829413193718915
MATS1p,0.10359285588279386
MATS1s,-0.19317600883919592
MATS1v,0.09684932059463275
MATS2Z,0.014329516300607024
MATS2c,0.2307087228482592
MATS2d,-0.17542774685631823
MATS2i,-0.010108182358276586
MATS2m,0.008920008665476136
MATS2p,-0.12918319488124563
MATS2s,0.1911201262114041
MATS2v,-0.12324023321983964
MATS3Z,-0.2678574325530085
MATS3c,-0.09162194010380288
MATS3d,0.0047565603121158895
MATS3i,0.027137071886936582
MATS3m,-0.26680362235868427
MATS3p,-0.020778072640247294
MATS3s,-0.14956162683606153
MATS3v,-0.1392921523908954
MATS4Z,0.05457308867533206
MATS4c,-0.05932875977808192
MATS4d,-0.06326605121785842
MATS4i,-0.12787142193284845
MATS4m,0.0561062443581791
MATS4p,-0.018589787331190467
MATS4s,-0.000260677598833509
MATS4v,0.038959971718504655
MATS5Z,0.03069510428248929
MATS5c,0.18664468516371327
MATS5d,-0.050949050949050945
MATS5i,-0.0027599110474346936
MATS5m,0.028787824738137808
MATS5p,-0.06521273658245716
MATS5s,-0.031425714995694735
MATS5v,-0.02804593393945314
MATS6Z,-0.09692924821910229
MATS6c,-0.23764303007080148
MATS6d,-0.04534062428799272
MATS6i,-0.1004848543966568
MATS6m,-0.0933962101190559
MATS6p,-0.024354255027252438
MATS6s,-0.19679608080376737
MATS6v,-0.029708502018487033
MATS7Z,-0.0015131605144745601
MATS7c,0.19035072901754144
MATS7d,-0.0030171848353666812
MATS7i,0.04435850366073649
MATS7m,-0.0063514885881489225
MATS7p,-0.07264214383897437
MATS7s,0.135595303952302
MATS7v,-0.09476754370268267
MATS8Z,0.04966242240246498
MATS8c,0.026512826295316077
MATS8d,0.030004478280340315
MATS8i,0.061839206960887204
MATS8m,0.04971852371801688
MATS8p,0.045905605914230596
MATS8s,-0.03417966473152879
MATS8v,0.057207520078470506
MAXdNH,7.187261817860819
MAXsOH,8.543201372108038
MAXssO,5.012283470151227
MINdNH,7.187261817860819
MINsOH,8.543201372108038
MINssO,5.012283470151227
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.538649983388307
SpAD_D,279.29605064583944
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.4289218503263139
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,491
TMWC10,121.3995081269683
TSRW10,57.723124541605344
VE1_Dt,4.842054396821917
VE2_Dt,0.20175226653424652
VE3_Dt,2.4528078301771528
VR1_Dt,130.6275874680573
VR2_Dt,5.4428161445023875
VR3_Dt,5.747819168244695
Xc-3dv,0.5057909241374535
Xc-4dv,0.0
Xc-5dv,0.017010345435994292
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16666666666666666
Xch-7d,0.2248892177291057
Xp-0dv,12.57521767078473
Xp-1dv,6.909617303320511
Xp-2dv,4.780394945518814
Xp-3dv,2.878261746269232
Xp-4dv,1.876520081863132
Xp-5dv,1.2190640201769727
Xp-6dv,0.5904097039994647
Xp-7dv,0.3282230212317525
Xpc-4d,2.7119662581164494
Xpc-5d,3.7212473372100616
Xpc-6d,5.201713397238111
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,41
nFRing,0
nHBAcc,4
nHBDon,5
nHRing,0
nSpiro,0
naRing,2
piPC10,6.342121418721152
AATS0dv,9.45
AATS0pe,6.64452
AATS0se,8.0589272
AATS1dv,8.585365853658537
AATS1pe,6.793048780487806
AATS1se,8.058602829268288
AATS2dv,7.317460317460317
AATS2pe,6.708357142857144
AATS2se,8.020807809523811
AATS3dv,5.592592592592593
AATS3pe,6.661767901234568
AATS3se,8.083144543209878
AATS4dv,4.9156626506024095
AATS4pe,6.283186746987952
AATS4se,7.7438507469879525
AATS5dv,5.243589743589744
AATS5pe,6.401894871794872
AATS5se,7.835939435897435
AATS6dv,4.592105263157895
AATS6pe,6.4089144736842085
AATS6se,7.891776999999999
AATS7dv,4.878787878787879
AATS7pe,6.393227272727273
AATS7se,7.861777636363637
AATS8dv,4.103448275862069
AATS8pe,6.270331034482758
AATS8se,7.770228896551724
AATSC0Z,7.610000000000001
AATSC0c,0.03943992791879279
AATSC0d,0.5775
AATSC0i,1.569201104520759
AATSC0m,35.953931759999996
AATSC0p,0.21328685508375997
AATSC0s,2.4650000000000003
AATSC0v,45.75514960388861
AATSC1Z,-0.3270731707317069
AATSC1c,-0.026756149607360852
AATSC1d,0.08835365853658542
AATSC1i,0.11284836084728964
AATSC1m,-1.3601161404878133
AATSC1p,0.022094994440386286
AATSC1s,-0.47617886178861796
AATSC1v,4.431355152842391
AATSC2Z,0.10904761904761945
AATSC2c,0.009099135399372087
AATSC2d,-0.10130952380952378
AATSC2i,-0.01586177092130487
AATSC2m,0.3207093828571376
AATSC2p,-0.02755307736589336
AATSC2s,0.4711111111111111
AATSC2v,-5.638875308191886
AATSC3Z,-2.038395061728395
AATSC3c,-0.003613562713473936
AATSC3d,0.002746913580246926
AATSC3i,0.04258352317844012
AATSC3m,-9.592639231604943
AATSC3p,-0.004431689768140263
AATSC3s,-0.3686694101508917
AATSC3v,-6.37333327129307
AATSC4Z,0.415301204819277
AATSC4c,-0.002339922009158924
AATSC4d,-0.03653614457831324
AATSC4i,-0.20065597653366576
AATSC4m,2.017240080963856
AATSC4p,-0.003964957276545538
AATSC4s,-0.0006425702811245998
AATSC4v,1.7826193345434496
AATSC5Z,0.23358974358974352
AATSC5c,0.007361252929282626
AATSC5d,-0.029423076923076923
AATSC5i,-0.004330855464013566
