DLiP-ID,C000UL
AATSC3p,0.03947335346200733
AATSC3s,-0.33231374585002676
AATSC3v,4.639958820936302
AATSC4Z,-3.476275860891246
AATSC4c,0.00020952176494537728
AATSC4d,0.007684623069238444
AATSC4i,0.046882869899711764
AATSC4m,-15.21300236271421
AATSC4p,-0.04549860659504808
AATSC4s,-0.3586896671733646
AATSC4v,-4.704851447508569
AATSC5Z,-4.806443129520053
AATSC5c,-0.002448016989229082
AATSC5d,-0.07218934911242604
AATSC5i,-0.05951235179219285
AATSC5m,-20.67327131360947
AATSC5p,-0.07820128403538826
AATSC5s,0.0919682289736105
AATSC5v,-5.7718482153531205
AATSC6Z,0.588625904010519
AATSC6c,0.004882492725190835
AATSC6d,-0.07889546351084814
AATSC6i,-0.3033061403720294
AATSC6m,2.2384080854043473
AATSC6p,-0.09298647763650311
AATSC6s,0.3745967632838478
AATSC6v,-6.1568210694714915
AATSC7Z,-0.4951937246366954
AATSC7c,-0.005139915494814705
AATSC7d,-0.012140379514384812
AATSC7i,-0.08878630951554395
AATSC7m,-2.9433250431544593
AATSC7p,0.012162273803096287
AATSC7s,-0.14229785494289762
AATSC7v,-5.153484185041474
AATSC8Z,1.1934582511505587
AATSC8c,-0.0021248296183874684
AATSC8d,0.03846153846153848
AATSC8i,0.04143050753303606
AATSC8m,5.286192171597629
AATSC8p,0.0076451936421298395
AATSC8s,-0.14382487200230154
AATSC8v,-0.15602491439508312
ATS0are,256.2906
ATS1are,274.57500000000005
ATS2are,445.234
ATS3are,520.568
ATS4are,496.662
ATS5are,422.41100000000006
ATS6are,407.79900000000004
ATS7are,361.76240000000007
ATS8are,326.73370000000006
ATSC0dv,163.02564102564105
ATSC0pe,5.116558974358972
ATSC0se,3.8359838974358955
ATSC1dv,28.0749506903353
ATSC1pe,-0.34763017751479397
ATSC1se,-0.4224694536489149
ATSC2dv,2.057856673241284
ATSC2pe,1.1267946088099923
ATSC2se,0.94352169165023
ATSC3dv,-67.00197238658777
ATSC3pe,-1.574614792899408
ATSC3se,-1.0411796074950688
ATSC4dv,-32.597633136094686
ATSC4pe,-1.4274907955292564
ATSC4se,-0.8979053616042074
ATSC5dv,43.230769230769226
ATSC5pe,0.46524017094016934
ATSC5se,-0.05269667521367509
ATSC6dv,-37.55226824457595
ATSC6pe,0.562781065088755
ATSC6se,0.9960457475345154
ATSC7dv,-49.072320841551615
ATSC7pe,-1.5354236028928319
ATSC7se,-0.9407686679815903
ATSC8dv,-3.410256410256407
ATSC8pe,0.22370085470085638
ATSC8se,0.28032518803418816
AXp-0dv,0.5998624340283967
AXp-1dv,0.3327186015222972
AXp-2dv,0.19470370473398366
AXp-3dv,0.10976149869597884
AXp-4dv,0.06274310934835114
AXp-5dv,0.03506901782490332
AXp-6dv,0.01926787272890321
AXp-7dv,0.01038417489380869
BertzCT,1065.9252227914008
ECIndex,689
ETA_eta,22.750489168386853
GATS1dv,0.5537480589383702
GATS1pe,0.7117944136849074
GATS1se,0.7945197895864085
GATS2dv,0.8236304115858357
GATS2pe,0.6295470690408508
GATS2se,0.6264446802002015
GATS3dv,1.1942376475248444
GATS3pe,1.1405466258317087
GATS3se,1.1229551251915189
GATS4dv,1.1313210748567777
GATS4pe,1.1405689528711913
GATS4se,1.1166534422211307
GATS5dv,0.8407255950508544
GATS5pe,0.9047465794820041
GATS5se,0.9937462345434301
GATS6dv,1.1604968368809196
GATS6pe,1.1363724518381249
GATS6se,1.1321070724261486
GATS7dv,1.1449201476644502
GATS7pe,1.0677593037927067
GATS7se,1.0155948613566517
GATS8dv,0.9796843871238333
GATS8pe,0.8821903292376988
GATS8se,0.8287829418042799
LogEE_A,4.242537326179735
LogEE_D,159.46050523235505
MATS1dv,0.15991102323282247
MATS1pe,-0.06308916835848521
MATS1se,-0.10226660866975643
MATS2dv,0.007239605499324594
MATS2pe,0.12630556051616745
MATS2se,0.14106874670696914
MATS3dv,-0.1978842636282082
MATS3pe,-0.14817533952940468
MATS3se,-0.1306858196772216
MATS4dv,-0.10127541536789729
MATS4pe,-0.1413088018995034
MATS4se,-0.11855712830343938
MATS5dv,0.15910663730732932
MATS5pe,0.05455699894460304
MATS5se,-0.008242475978415766
MATS6dv,-0.1497247562126455
MATS6pe,0.07149486483804693
MATS6se,0.16877801190203104
MATS7dv,-0.20240316299855732
MATS7pe,-0.20178405330920302
MATS7se,-0.16490836389934327
MATS8dv,-0.01568889587920728
MATS8pe,0.03279071771994225
MATS8se,0.05480833513565462
MAXaaCH,2.002796751503739
MAXaaaC,1.073844348626095
MAXaasC,0.7683861908961117
MAXdsCH,1.6219127928949357
MAXdssC,0.41258209456622175
MAXsssN,1.302926692281851
MDEC-22,7.34353026878099
MDEC-23,18.272305647970896
MDEC-33,8.601774764383169
MDEN-23,0.12499999999999997
MDEO-11,0.7211247851537042
MDEO-12,0.4054801330382267
MINaaCH,1.7690441284538507
MINaaaC,0.9118073115890579
MINaasC,0.5166580582850424
MINdsCH,1.6219127928949357
MINdssC,-0.9726474972705124
MINsssN,1.302926692281851
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.1607142857142856
SM1_Dzi,0.8823344286191237
SM1_Dzm,3.158138780657965
SM1_Dzp,-4.093126900616797
SM1_Dzv,-1.7618905432045566
SddssSe,0
SpAD_Dt,545.4987420098004
SpAbs_A,34.7969533236233
SpAbs_D,318.92101046471
SpMAD_A,1.288776049023085
SpMAD_D,11.811889276470744
SpMax_A,2.454082909252458
SpMax_D,159.46050523235505
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,169.27
TpiPC10,9.135142322731177
VAdjMat,5.906890595608519
VE1_DzZ,5.095373137222082
VE1_Dzi,5.112105031295091
VE1_Dzm,5.095358937116287
VE1_Dzp,5.084620154381495
VE1_Dzv,5.099822561919209
VE2_DzZ,0.18871752360081787
VE2_Dzi,0.18933722338129966
VE2_Dzm,0.18871699767097358
VE2_Dzp,0.18831926497709242
VE2_Dzv,0.18888231710811884
VE3_DzZ,2.621584672964504
VE3_Dzi,2.6248630359024414
VE3_Dzm,2.621581886097831
VE3_Dzp,2.6194721004840025
VE3_Dzv,2.6224575203547684
VR1_DzZ,168.0716560699517
VR1_Dzi,166.98129060873075
VR1_Dzm,168.07271084511504
VR1_Dzp,169.13123842951947
VR1_Dzv,167.8092360348626
VR2_DzZ,6.224876150738952
VR2_Dzi,6.184492244767806
VR2_Dzm,6.224915216485742
VR2_Dzp,6.264119941834054
VR2_Dzv,6.215156890180096
VR3_DzZ,6.117642185703844
VR3_Dzi,6.111133546867904
VR3_Dzm,6.117648461430985
VR3_Dzp,6.123926745322169
VR3_Dzv,6.11607960745273
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.17095133024828013
Xch-6dv,0.37746374104970104
Xch-7dv,0.4960462562560296
Xpc-4dv,2.503587613874102
Xpc-5dv,3.534082024499427
Xpc-6dv,4.173558182950766
Zagreb1,146.0
Zagreb2,173.0
fragCpx,198.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,3
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,15
nBondsD,4
nBondsM,19
nBondsO,30
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,2
AATS0are,6.571553846153845
AATS1are,6.537500000000001
AATS2are,6.547558823529411
AATS3are,6.426765432098765
AATS4are,6.4501558441558435
AATS5are,6.49863076923077
AATS6are,6.7966500000000005
AATS7are,6.237282758620691
AATS8are,6.283340384615386
AATSC0dv,4.180144641683104
AATSC0pe,0.13119381985535825
AATSC0se,0.09835856147271527
AATSC1dv,0.6684512069127452
AATSC1pe,-0.008276908988447476
AATSC1se,-0.010058796515450354
AATSC2dv,0.030262598135901236
AATSC2pe,0.01657050895308812
AATSC2se,0.013875318994856323
AATSC3dv,-0.8271848442788613
AATSC3pe,-0.01943968880122726
AATSC3se,-0.012854069228334182
AATSC4dv,-0.42334588488434655
AATSC4pe,-0.018538841500379953
AATSC4se,-0.011661108592262433
AATSC5dv,0.6650887573964497
AATSC5pe,0.007157541091387221
AATSC5se,-0.000810718080210386
AATSC6dv,-0.6258711374095991
AATSC6pe,0.009379684418145916
AATSC6se,0.01660076245890859
AATSC7dv,-0.8460744972681313
AATSC7pe,-0.026472820739531583
AATSC7se,-0.016220149447958455
AATSC8dv,-0.06558185404339244
AATSC8pe,0.004301939513478007
AATSC8se,0.005390869000657465
AETA_eta,0.8426107099402538
ATSC0are,5.693174358974354
ATSC1are,-0.421541617357003
ATSC2are,1.1277113740959877
ATSC3are,-1.8320287968441817
ATSC4are,-1.3259134779750164
ATSC5are,0.8280222222222218
ATSC6are,0.29885996055226416
ATSC7are,-1.5289259697567366
ATSC8are,0.19996495726495822
BCUTZ-1h,16.007311656806028
BCUTZ-1l,5.697441269107434
BCUTc-1h,0.436093870030013
BCUTc-1l,-0.5261896857959631
BCUTd-1h,3.200864523097991
BCUTd-1l,0.972575513487429
BCUTi-1h,14.54817757948676
BCUTi-1l,10.3017917768763
BCUTm-1h,32.064614718734575
BCUTm-1l,11.710096304348074
BCUTp-1h,2.9459079673748003
BCUTp-1l,0.7414900054111422
BCUTs-1h,7.0093740789564
BCUTs-1l,0.6047607619847624
BCUTv-1h,24.44508486186982
BCUTv-1l,14.700461108599187
BalabanJ,1.2499330696554185
Diameter,15
ETA_beta,34.5
GATS1are,0.7407680079081914
GATS2are,0.6587250852056284
GATS3are,1.1487542120297138
GATS4are,1.1231024694929745
GATS5are,0.8845361381915731
GATS6are,1.2143708525458745
GATS7are,1.0315340929298096
GATS8are,0.8710623112336955
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,272.7493710049002
MATS1are,-0.06875452553362876
MATS2are,0.11360545106195533
MATS3are,-0.15493780509827632
MATS4are,-0.11795995070973934
MATS5are,0.08726473176606447
MATS6are,0.03412138151938985
MATS7are,-0.18057955823501354
MATS8are,0.026342723495251772
MAXssCH2,0.061953701671761285
MINssCH2,-0.15056873265397397
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.392135862913097
SM1_Dzse,1.488573499578786
SMR_VSA1,19.112752700037696
SMR_VSA2,0.0
SMR_VSA3,9.883888251797686
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,6.544756405912575
SMR_VSA7,47.06358634353415
SMR_VSA8,0.0
SMR_VSA9,10.767871115727207
SpAD_DzZ,220.17748696396063
SpAD_Dzi,241.70725519529927
SpAD_Dzm,220.20867887480892
SpAD_Dzp,297.6238999478435
SpAD_Dzv,287.3696350388917
SpAbs_Dt,545.4987420098005
SpDiam_A,4.66220723980575
SpDiam_D,245.0268334568791
SpMAD_Dt,20.203657111474087
SpMax_Dt,272.7493710049002
SsssssAs,0
VE1_Dzpe,5.110299375565906
VE1_Dzse,5.109167714393578
VE2_Dzpe,0.1892703472431817
VE2_Dzse,0.18922843386642882
VE3_Dzpe,2.624509761726211
VE3_Dzse,2.624288290064922
VMcGowan,270.5300000000002
VR1_Dzpe,167.10970560147038
VR1_Dzse,167.1726339334841
VR2_Dzpe,6.189248355610014
VR2_Dzse,6.191579034573485
VR3_Dzpe,6.111902289518981
VR3_Dzse,6.112278787618429
mZagreb1,8.36111111111111
mZagreb2,5.805555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,32
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.14597882971729112
AATSC1are,-0.010036705175166739
AATSC2are,0.01658399079552923
AATSC3are,-0.02261763946721212
AATSC4are,-0.017219655558117095
AATSC5are,0.012738803418803412
AATSC6are,0.004980999342537736
AATSC7are,-0.0263607925820127
AATSC8are,0.003845479947403043
AETA_beta,1.2777777777777777
BCUTdv-1h,6.024744569928832
BCUTdv-1l,0.6502243185710292
BCUTpe-1h,3.5017857041015055
BCUTpe-1l,2.230302123184521
BCUTse-1h,3.7146931694257685
BCUTse-1l,2.43307115054662
ETA_alpha,13.633333333333336
ETA_dBeta,-0.5
ETA_eta_B,0.40617317152611676
ETA_eta_F,24.368490194232525
ETA_eta_L,6.362802627729128
ETA_eta_R,47.11897936261938
ETA_psi_1,0.578500707213579
LabuteASA,167.04266488285083
LogEE_DzZ,109.93355561173527
LogEE_Dzi,120.88630665056147
LogEE_Dzm,109.94727505364223
LogEE_Dzp,148.0591258006651
LogEE_Dzv,143.4890519035342
PEOE_VSA1,9.523678331894054
PEOE_VSA2,14.48898409899412
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,36.112492529361035
PEOE_VSA7,24.26546827384644
PEOE_VSA8,12.620776512746456
PEOE_VSA9,21.542578770901414
SM1_Dzare,1.4404221559398578
SpAD_Dzpe,238.95463367132336
SpAD_Dzse,238.79423746171608
SpAbs_DzZ,217.95328061475425
SpAbs_Dzi,240.8902788725038
SpAbs_Dzm,217.9862849180496
SpAbs_Dzp,300.27053847141804
SpAbs_Dzv,288.73999435027304
SpDiam_Dt,397.0697173588044
SpMAD_DzZ,8.15472173940595
SpMAD_Dzi,8.952120562788862
SpMAD_Dzm,8.155876995363293
SpMAD_Dzp,11.023107405475685
SpMAD_Dzv,10.643319816255248
SpMax_DzZ,109.93355561173527
SpMax_Dzi,120.88630665056147
SpMax_Dzm,109.94727505364223
SpMax_Dzp,148.0591258006651
SpMax_Dzv,143.4890519035342
VE1_Dzare,5.1110011770924135
VE2_Dzare,0.18929633989231162
VE3_Dzare,2.624647083102096
VR1_Dzare,167.07233900498483
VR2_Dzare,6.187864407592031
VR3_Dzare,6.111678659331516
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5049382716049384
AETA_dBeta,-0.018518518518518517
AETA_eta_B,0.015043450797263583
AETA_eta_F,0.9025366738604639
AETA_eta_L,0.2356593565825603
AETA_eta_R,1.7451473838007177
BCUTare-1h,3.555695842752223
BCUTare-1l,2.1709299404359603
ETA_beta_s,17.5
ETA_dPsi_A,0.13549929278642092
ETA_dPsi_B,0.0
ETA_eta_BR,0.7501731715261167
ETA_eta_FL,6.645237763117851
ETA_eta_RL,13.008040390846979
LogEE_Dzpe,119.52887742317698
LogEE_Dzse,119.4522510826943
PEOE_VSA10,10.080781504433414
PEOE_VSA11,10.767871115727207
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,0.0
SlogP_VSA2,37.73219115541329
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,12.181069041800452
SlogP_VSA6,45.720489861713055
SlogP_VSA7,0.0
SlogP_VSA8,27.06051185664645
SlogP_VSA9,0.0
SpAD_Dzare,237.61368343624238
SpAbs_Dzpe,237.66561898344094
SpAbs_Dzse,237.41592866580982
SpDiam_DzZ,168.76007294163048
SpDiam_Dzi,185.9128432607143
SpDiam_Dzm,168.78113325281308
SpDiam_Dzp,227.9576038837955
SpDiam_Dzv,221.49688324203152
SpMAD_Dzpe,8.850171617456422
SpMAD_Dzse,8.844231017100595
SpMax_Dzpe,119.52887742317698
SpMax_Dzse,119.4522510826943
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6481481481481481
AETA_eta_BR,0.027784191538004325
AETA_eta_FL,0.24611991715251302
AETA_eta_RL,0.4817792737350733
DetourIndex,3568
EState_VSA1,5.969305287951849
EState_VSA2,18.87275775819009
EState_VSA3,20.746165437197902
EState_VSA4,26.986129280329244
EState_VSA5,16.236695608785215
EState_VSA6,12.142387175295491
EState_VSA7,30.33183534230805
EState_VSA8,4.9839785209472085
EState_VSA9,21.74155177494075
ETA_beta_ns,17.0
ETA_shape_p,0.13447432762836184
ETA_shape_x,0.0
ETA_shape_y,0.35941320293398527
GhoseFilter,True
LogEE_Dzare,118.8601906868597
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,236.2799592177795
SpDiam_Dzpe,183.47691775447328
SpDiam_Dzse,183.3994508398833
SpMAD_Dzare,8.800506793934902
SpMax_Dzare,118.8601906868597
TopoPSA(NO),83.64
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.180534911750641
VSA_EState9,53.80115549247375
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6296296296296297
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.004938271604938386
ETA_dAlpha_B,0.0
FilterItLogS,-4.171492608799871
SpDiam_Dzare,182.39357792721202
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6965811965811963
ETA_epsilon_2,0.8728395061728388
ETA_epsilon_3,0.4440000000000002
ETA_epsilon_4,0.6032679738562091
ETA_epsilon_5,0.8523809523809518
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.25258119658119615
ETA_dEpsilon_B,0.09331322272498721
ETA_dEpsilon_C,-0.15926797385620894
ETA_dEpsilon_D,0.02045855379188699
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.7407407407407407
MDEDescriptor,"0.0,0.0,0.0,0.0,7.34353026878099,18.272305647970896,0.0,8.601774764383169,0.0,0.0,0.7211247851537042,0.4054801330382267,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0"
APolDescriptor,53.789515999999985
BCUTDescriptor,"11.996919850673606,31.975229527152056,-0.33161828119612385,0.2620220583671076,3.987123954050284,12.86351005880957"
BPolDescriptor,25.950483999999996
TPSADescriptor,169.27
ALOGPDescriptor,"4.4172,19.511655840000003,110.54410000000001"
XLogPDescriptor,1.5990000000000002
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,415.99591996000004
ChiPathDescriptor,"18.96589084732138,13.00804039084698,12.178194672674186,10.06373504021704,8.46678493413394,6.374503980288055,4.662908781353996,3.224926032620313,16.19628571876671,9.981558045668915,8.372259303561295,6.256405425670792,4.76847631047469,3.08607356859149,1.8882515274325138,1.1422592383189554"
ChiChainDescriptor,"0.0,0.0,0.2926435951945342,0.6945923188289421,1.0232057049295955,0.0,0.0,0.17095133024828013,0.3774637410497011,0.49604625625602955"
AtomCountDescriptor,39
BondCountDescriptor,30
SmallRingDescriptor,"4,3,3,2,0,0,3,1,0,0,0"
ChiClusterDescriptor,"2.0099408826424736,0.0,0.43768417652838054,0.0,1.2066611062739436,0.0,0.24491611176106592,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,12,0,1,1,0,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"55.429589548155356,2.052947761042791,25.838882673303196,10.499750265935774,6.55735318936088"
FractionalPSADescriptor,0.406903029280374
WienerNumbersDescriptor,"2076.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.402919052104411,6.83292314768179,8.63620006956559,2.503587613874101,3.5340820244994258,3.8535189376275287"
FractionalCSP3Descriptor,0.1111111111111111
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,1,6,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"20.28,8.788534342888047,4.609418282548477"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1062.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"49.20109586006677,40.84029557432995,68.30052901271908,60.84800366549257,55.2334061476932"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.6106794796351955,-0.31998816640484606,0.02980647610228382,0.0010480670575431315,0.02060011085876515"
EccentricConnectivityIndexDescriptor,689
AutocorrelationDescriptorPolarizability,"2352.033500129088,2805.1907053032123,3992.051591433084,3473.5424431683728,3026.287700123232"
