DLiP-ID,T003MO
AATSC4p,-0.022222568681859744
AATSC4s,-0.4333290641871025
AATSC4v,-3.2537915979398715
AATSC5Z,-0.5360317460317461
AATSC5c,0.0007159043977521141
AATSC5d,-0.0357142857142857
AATSC5i,0.09305774121400619
AATSC5m,-2.4065858269841276
AATSC5p,0.0007843073230685605
AATSC5s,0.4826115595129225
AATSC5v,-0.8316963085521831
AATSC6Z,-0.023159722222222276
AATSC6c,-0.0005058150034298353
AATSC6d,-0.055625000000000015
AATSC6i,-0.12507212797275077
AATSC6m,-0.3848130053211798
AATSC6p,-0.02032823745312282
AATSC6s,0.13944370915733117
AATSC6v,-4.436421811014268
AATSC7Z,0.20495335029686157
AATSC7c,0.0016317982297361536
AATSC7d,-0.009465648854961818
AATSC7i,-0.07146362023636578
AATSC7m,0.9835669385729428
AATSC7p,-0.01269736495095146
AATSC7s,0.3962672164033713
AATSC7v,-0.875213166074635
AATSC8Z,-0.160888888888889
AATSC8c,-0.00160469130958031
AATSC8d,0.014400000000000015
AATSC8i,-0.031431717255572665
AATSC8m,-0.5597481407888902
AATSC8p,0.005649361321262386
AATSC8s,-0.21975693777625366
AATSC8v,2.25839010924721
ATS0are,377.92319999999995
ATS1are,395.60780000000005
ATS2are,695.3178999999999
ATS3are,938.1179000000002
ATS4are,955.3208000000003
ATS5are,889.9970000000001
ATS6are,790.6859999999999
ATS7are,802.9248999999999
ATS8are,757.918
ATSC0dv,238.32592592592584
ATSC0pe,8.163639999999997
ATSC0se,5.550748983333332
ATSC1dv,21.603950617283935
ATSC1pe,-0.5046679999999907
ATSC1se,-0.04024524944444626
ATSC2dv,60.120987654320984
ATSC2pe,3.3319600000000102
ATSC2se,2.676937830555555
ATSC3dv,-28.90518518518518
ATSC3pe,0.09970799999999819
ATSC3se,-0.35766230749999905
ATSC4dv,-117.42567901234567
ATSC4pe,-3.5419679999999887
ATSC4se,-2.1207975244444492
ATSC5dv,12.513580246913556
ATSC5pe,1.97868000000001
ATSC5se,1.9334156722222169
ATSC6dv,-18.16197530864199
ATSC6pe,-0.1266119999999982
ATSC6se,0.33512603555555515
ATSC7dv,66.83654320987654
ATSC7pe,1.8975759999999962
ATSC7se,1.1600968530555555
ATSC8dv,-11.708641975308632
ATSC8pe,-1.7950800000000058
ATSC8se,-1.7150060486111094
AXp-0dv,0.5789944258517609
AXp-1dv,0.356721949199152
AXp-2dv,0.20415169094592733
AXp-3dv,0.12142772096710876
AXp-4dv,0.07151716849616982
AXp-5dv,0.04038979900065016
AXp-6dv,0.02490966716678572
AXp-7dv,0.015133853370234738
BertzCT,1043.5416323463903
ECIndex,1013
ETA_eta,28.90821145975308
GATS1dv,0.6510654265014629
GATS1pe,0.7194004895981725
GATS1se,0.6630276576773071
GATS2dv,0.7233007171233693
GATS2pe,0.5466892887798267
GATS2se,0.48453519415834195
GATS3dv,1.008128899598629
GATS3pe,0.8945108684217277
GATS3se,0.8933904362177782
GATS4dv,1.2724555091885248
GATS4pe,1.299532817726561
GATS4se,1.2998383893930396
GATS5dv,1.0984990098482363
GATS5pe,1.0947869367796017
GATS5se,1.0974470453842093
GATS6dv,1.0204334487862874
GATS6pe,1.0091583017042645
GATS6se,0.987206443763885
GATS7dv,0.8387438389634227
GATS7pe,0.92134534097404
GATS7se,0.9416333105523709
GATS8dv,1.024568906570523
GATS8pe,1.1546095124233795
GATS8se,1.1999192022551648
LogEE_A,4.371903081894965
LogEE_D,237.80377118563965
MATS1dv,0.08772461033453176
MATS1pe,-0.059824831459589764
MATS1se,-0.0070165333918615035
MATS2dv,0.137598399611205
MATS2pe,0.22262529059007177
MATS2se,0.263054213397146
MATS3dv,-0.04756245756834468
MATS3pe,0.004789674271597906
MATS3se,-0.025268613092127887
MATS4dv,-0.19449097505995366
MATS4pe,-0.17126493367638584
MATS4se,-0.15081873096000328
MATS5dv,0.022502641884751626
MATS5pe,0.10387593209471742
MATS5se,0.1492783621011574
MATS6dv,-0.03572177845465286
MATS6pe,-0.007269964746118052
MATS6se,0.02830074457309196
MATS7dv,0.12844660972754543
MATS7pe,0.10646216376836223
MATS7se,0.09572439173473489
MATS8dv,-0.023581774103313226
MATS8pe,-0.10554585944505185
MATS8se,-0.1483048334206933
MAXaaCH,2.0963013573650855
MAXaasC,1.231713440049309
MAXdssC,-0.32386493647045556
MAXssNH,3.3025863787873257
MDEC-22,17.061161998015226
MDEC-23,18.88135550051322
MDEC-33,3.8455041531250505
MDEN-22,1.0047061856303985
MDEO-11,2.1654897931113086
MINaaCH,1.3683524019783284
MINaasC,-0.038366860527399904
MINdssC,-1.363981877862962
MINssNH,2.121847223713066
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.4464285714285716
SM1_Dzi,1.6797687759523052
SM1_Dzm,2.441687311855157
SM1_Dzp,-7.060060663388549
SM1_Dzv,-3.1146920280923753
SddssSe,0
SpAD_Dt,691.7301806032021
SpAbs_A,40.873376012097765
SpAbs_D,475.6075423712795
SpMAD_A,1.2772930003780552
SpMAD_D,14.86273569910248
SpMax_A,2.363078106385349
SpMax_D,237.80377118563965
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,145.86999999999998
TpiPC10,7.655568185882988
VAdjMat,6.087462841250339
VE1_DzZ,5.595503999138661
VE1_Dzi,5.5941829597296895
VE1_Dzm,5.595506646942239
VE1_Dzp,5.59895166076377
VE1_Dzv,5.598391865920698
VE2_DzZ,0.17485949997308314
VE2_Dzi,0.1748182174915528
VE2_Dzm,0.17485958271694496
VE2_Dzp,0.17496723939886782
VE2_Dzv,0.17494974581002182
VE3_DzZ,2.8851142277875916
VE3_Dzi,2.8848781104735033
VE3_Dzm,2.885114700989461
VE3_Dzp,2.885730186586993
VE3_Dzv,2.8856301995066285
VR1_DzZ,199.46658458651012
VR1_Dzi,200.03214460642354
VR1_Dzm,199.46681127445757
VR1_Dzp,200.16336361588583
VR1_Dzv,199.87744906507046
VR2_DzZ,6.233330768328441
VR2_Dzi,6.251004518950736
VR2_Dzm,6.233337852326799
VR2_Dzp,6.255105112996432
VR2_Dzv,6.246170283283452
VR3_DzZ,6.4587975362996435
VR3_Dzi,6.4616288864712725
VR3_Dzm,6.45879867276979
VR3_Dzp,6.462284661018806
VR3_Dzv,6.460855233868199
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.09490308859163668
Xch-7dv,0.12023272733694873
Xpc-4dv,2.0731933128968247
Xpc-5dv,2.5998312297518478
Xpc-6dv,3.0985655945717183
Zagreb1,160.0
Zagreb2,181.0
fragCpx,164.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,34
nBondsS,46
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.298719999999999
AATS1are,6.380770967741936
AATS2are,6.321071818181817
AATS3are,6.131489542483662
AATS4are,6.285005263157896
AATS5are,6.357121428571429
AATS6are,6.177234374999999
AATS7are,6.129197709923663
AATS8are,6.063344
AATSC0dv,3.9720987654320976
AATSC0pe,0.13606066666666664
AATSC0se,0.09251248305555552
AATSC1dv,0.3484508164078054
AATSC1pe,-0.008139806451612754
AATSC1se,-0.0006491169265233268
AATSC2dv,0.5465544332210999
AATSC2pe,0.03029054545454555
AATSC2se,0.024335798459595957
AATSC3dv,-0.18892277898813842
AATSC3pe,0.000651686274509792
AATSC3se,-0.0023376621405228697
AATSC4dv,-0.7725373619233268
AATSC4pe,-0.023302421052631504
AATSC4se,-0.013952615292397693
AATSC5dv,0.08938271604938254
AATSC5pe,0.014133428571428642
AATSC5se,0.013810111944444406
AATSC6dv,-0.14189043209876553
AATSC6pe,-0.000989156249999986
AATSC6se,0.0026181721527777746
AATSC7dv,0.5102026199227216
AATSC7pe,0.014485312977099207
AATSC7se,0.00885570116836302
AATSC8dv,-0.09366913580246906
AATSC8pe,-0.014360640000000046
AATSC8se,-0.013720048388888875
AETA_eta,0.9033816081172837
ATSC0are,8.799993333333331
ATSC1are,-0.8718297777777716
ATSC2are,3.9911255555555614
ATSC3are,0.033510333333331865
ATSC4are,-3.996069777777766
ATSC5are,2.5750722222222335
ATSC6are,-0.16166911111110918
ATSC7are,2.083967888888886
ATSC8are,-2.2008194444444475
BCUTZ-1h,16.013123715220537
BCUTZ-1l,5.700840177552411
BCUTc-1h,0.46324595591559936
BCUTc-1l,-0.37394657357884414
BCUTd-1h,4.0438240005249435
BCUTd-1l,0.9706301080246474
BCUTi-1h,14.551358771884146
BCUTi-1l,10.319765978649215
BCUTm-1h,32.06654442153969
BCUTm-1l,11.71191949573195
BCUTp-1h,2.954587334350024
BCUTp-1l,0.7414007989731656
BCUTs-1h,7.015036892625757
BCUTs-1l,0.29893381968724686
BCUTv-1h,24.44183327018257
BCUTv-1l,14.699968035603916
BalabanJ,1.3040989036939534
Diameter,19
ETA_beta,38.0
GATS1are,0.7592741272604578
GATS2are,0.5228513258515551
GATS3are,0.8927744434268656
GATS4are,1.320937603581119
GATS5are,1.0919629619849276
GATS6are,1.0132435321683952
GATS7are,0.9189226253693262
GATS8are,1.166951156781179
HybRatio,0.4090909090909091
Lipinski,True
LogEE_Dt,345.86509030160113
MATS1are,-0.09587578133306926
MATS2are,0.24738400283912101
MATS3are,0.001493331493759682
MATS4are,-0.1792496772625142
MATS5are,0.12540945647902604
MATS6are,-0.00861164241412294
MATS7are,0.10846475369467218
MATS8are,-0.12004478791271832
MAXddssS,-4.004896828567145
MAXssCH2,1.1106935876397217
MAXsssCH,-1.4617115334070954
MINddssS,-4.004896828567145
MINssCH2,-0.33504232049416016
MINsssCH,-1.4617115334070954
NsssssAs,0
RotRatio,0.3235294117647059
SM1_Dzpe,1.9499694002447985
SM1_Dzse,1.8748820777026522
SMR_VSA1,23.113398747313283
SMR_VSA2,0.0
SMR_VSA3,15.022861989405627
SMR_VSA4,0.0
SMR_VSA5,49.4622540422218
SMR_VSA6,18.406301415831482
SMR_VSA7,53.721948965776726
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,381.1056137476228
SpAD_Dzi,400.1397486663195
SpAD_Dzm,381.14695405435634
SpAD_Dzp,493.657544150285
SpAD_Dzv,475.5387341442962
SpAbs_Dt,691.7301806032024
SpDiam_A,4.726156212770697
SpDiam_D,372.43257075496274
SpMAD_Dt,21.616568143850067
SpMax_Dt,345.86509030160113
SsssssAs,0
VE1_Dzpe,5.59429236079142
VE1_Dzse,5.594678010815073
VE2_Dzpe,0.17482163627473188
VE2_Dzse,0.17483368783797104
VE3_Dzpe,2.8848976665003256
VE3_Dzse,2.88496660046136
VMcGowan,339.4800000000012
VR1_Dzpe,199.81390949220295
VR1_Dzse,199.75814234934566
VR2_Dzpe,6.244184671631342
VR2_Dzse,6.242441948417052
VR3_Dzpe,6.460537290675071
VR3_Dzse,6.460258156321392
mZagreb1,10.590277777777779
mZagreb2,7.097222222222221
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,52
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.14666655555555552
AATSC1are,-0.014061770609318897
AATSC2are,0.036282959595959646
AATSC3are,0.00021902178649236512
AATSC4are,-0.026289932748537935
AATSC5are,0.018393373015873096
AATSC6are,-0.0012630399305555405
AATSC7are,0.015908151823579283
AATSC8are,-0.01760655555555558
AETA_beta,1.1875
BCUTdv-1h,6.024059678338369
BCUTdv-1l,0.6442321174626564
BCUTpe-1h,3.537191093981451
BCUTpe-1l,2.2435324175054667
BCUTse-1h,3.768413151238286
BCUTse-1l,2.4428741103053686
ETA_alpha,15.100000000000003
ETA_dBeta,-2.0
ETA_eta_B,0.5660397869192444
ETA_eta_F,31.22339600518332
ETA_eta_L,8.145154077274263
ETA_eta_R,60.1316074649364
ETA_psi_1,0.537366548042705
LabuteASA,187.24431780686368
LogEE_DzZ,190.24466657829444
LogEE_Dzi,200.12236710740825
LogEE_Dzm,190.26486560129786
LogEE_Dzp,245.89158383249963
LogEE_Dzv,237.47736469451442
PEOE_VSA1,15.740104602853368
PEOE_VSA2,9.589074368143644
PEOE_VSA3,13.401775505276145
PEOE_VSA4,4.722094864452088
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,55.86666081171187
PEOE_VSA8,25.204262429599623
PEOE_VSA9,4.895483475517775
SM1_Dzare,2.1466522744089893
SpAD_Dzpe,405.31314272336147
SpAD_Dzse,405.94934836191214
SpAbs_DzZ,379.01760426008565
SpAbs_Dzi,398.66959309353376
SpAbs_Dzm,379.06290263741545
SpAbs_Dzp,498.84322832838797
SpAbs_Dzv,478.0694214171213
SpDiam_Dt,510.48896907339713
SpMAD_DzZ,11.909550429613212
SpMAD_Dzi,12.504367145822485
SpMAD_Dzm,11.910842314198636
SpMAD_Dzp,15.426798254696406
SpMAD_Dzv,14.860585442009256
SpMax_DzZ,190.24466657829444
SpMax_Dzi,200.12236710740825
SpMax_Dzm,190.26486560129786
SpMax_Dzp,245.89158383249963
SpMax_Dzv,237.47736469451442
VE1_Dzare,5.594053685416517
VE2_Dzare,0.17481417766926616
VE3_Dzare,2.8848550015033805
VR1_Dzare,199.82757014292585
VR2_Dzare,6.244611566966433
VR3_Dzare,6.460605655203901
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4718750000000001
AETA_dBeta,-0.0625
AETA_eta_B,0.017688743341226387
AETA_eta_F,0.9757311251619788
AETA_eta_L,0.2545360649148207
AETA_eta_R,1.8791127332792625
BCUTare-1h,3.5812485805953034
BCUTare-1l,2.1894299495371103
ETA_beta_s,20.0
ETA_dPsi_A,0.17663345195729496
ETA_dPsi_B,0.0
ETA_eta_BR,0.8240397869192444
ETA_eta_FL,7.203019698179588
ETA_eta_RL,15.348173775453851
LogEE_Dzpe,202.71750790543837
LogEE_Dzse,203.03326424588425
PEOE_VSA10,11.85970360698299
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,15.355672072464749
SlogP_VSA2,49.516141558393315
SlogP_VSA3,32.454008767403245
SlogP_VSA4,0.0
SlogP_VSA5,36.9406659782495
SlogP_VSA6,47.360052954749044
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,402.65188021687004
SpAbs_Dzpe,403.54794018792427
SpAbs_Dzse,404.2428965820411
SpDiam_DzZ,307.8208744708958
SpDiam_Dzi,318.771195547308
SpDiam_Dzm,307.854364246249
SpDiam_Dzp,393.6402738269784
SpDiam_Dzv,379.4415703602433
SpMAD_Dzpe,12.666035710105046
SpMAD_Dzse,12.685917136309754
SpMax_Dzpe,202.71750790543837
SpMax_Dzse,203.03326424588425
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.625
AETA_eta_BR,0.025751243341226387
AETA_eta_FL,0.22509436556811213
AETA_eta_RL,0.47963043048293286
DetourIndex,5250
EState_VSA1,22.034437270507397
EState_VSA2,23.768241233707865
EState_VSA3,6.4208216229260096
EState_VSA4,43.7398336703001
EState_VSA5,17.696185628620217
EState_VSA6,18.19910120538483
EState_VSA7,6.06636706846161
EState_VSA8,26.40601766187357
EState_VSA9,0.0
ETA_beta_ns,18.0
ETA_shape_p,0.11037527593818981
ETA_shape_x,0.05518763796909491
ETA_shape_y,0.23178807947019864
GhoseFilter,True
LogEE_Dzare,201.39302299201032
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,400.7170020075606
SpDiam_Dzpe,323.8076992182155
SpDiam_Dzse,324.6625832113275
SpMAD_Dzare,12.582871256777189
SpMax_Dzare,201.39302299201032
TopoPSA(NO),137.48999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.658891137888908
VSA_EState9,62.096005690678226
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5625
EState_VSA10,23.113398747313283
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0281249999999999
FilterItLogS,-5.652216346935907
SpDiam_Dzare,321.5461432597656
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6083333333333325
ETA_epsilon_2,0.8781249999999995
ETA_epsilon_3,0.4391304347826079
ETA_epsilon_4,0.5642857142857132
ETA_epsilon_5,0.8138888888888886
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.16920289855072462
ETA_dEpsilon_B,0.044047619047619335
ETA_dEpsilon_C,-0.1251552795031053
ETA_dEpsilon_D,0.06423611111111094
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.8125
MDEDescriptor,"0.0,0.0,0.0,0.0,17.061161998015226,18.88135550051322,0.0,3.8455041531250505,0.0,0.0,2.1654897931113086,0.0,0.0,0.0,0.0,0.0,1.0047061856303985,0.0,0.0"
APolDescriptor,68.70020399999999
BCUTDescriptor,"11.996141419903736,31.97207264037719,-0.3497105847928166,0.29753001788371247,4.6542251137781205,11.395691998423493"
BPolDescriptor,42.301795999999996
TPSADescriptor,145.86999999999998
ALOGPDescriptor,"0.264499999999999,0.06996024999999947,114.04299999999999"
XLogPDescriptor,-0.48099999999999965
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,460.17804121999995
ChiPathDescriptor,"22.976480726871785,15.348173775453851,13.982409127716082,10.679278323375216,8.199091766733028,6.723958816490317,3.9502901327280036,2.7776123140733735,17.91506681722686,11.015479255405591,8.104689840220965,5.562137762119513,3.7403693488829264,2.5720154995812012,1.3785980472592143,0.8666062410560121"
ChiChainDescriptor,"0.0,0.0,0.0,0.25343678769327627,0.31321973380314727,0.0,0.0,0.0,0.09490308859163667,0.10057860764151758"
AtomCountDescriptor,60
BondCountDescriptor,34
SmallRingDescriptor,"3,2,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.520946996109434,0.20412414523193154,0.598461712529338,0.10206207261596577,0.8051049841918088,0.025499585890087693,0.10009604635726425,0.008499861963362563"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,3,9,1,2,7,0,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,20
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"64.51156952731,2.0159865477284376,28.022652225435944,12.318937167230686,12.23957252720196"
FractionalPSADescriptor,0.3169860074445905
WienerNumbersDescriptor,"3698.0,46.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.7621661468847805,6.346686581818871,8.76236867278699,1.4531962207643851,1.7619363783766029,1.962436723257581"
FractionalCSP3Descriptor,0.4090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,8,0,0,7,1,0,0,2,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"26.602076124567475,13.185255198487713,8.62809917355372"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2852.1
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.4090909090909091
AutocorrelationDescriptorMass,"43.44001942126066,45.05558884254045,57.900937994684426,59.29496534993216,55.653337809782066"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,12
AutocorrelationDescriptorCharge,"0.6986483145010851,-0.3386817018262863,0.10099381265304955,-0.019308546530186415,-0.199576415050267"
EccentricConnectivityIndexDescriptor,1013
AutocorrelationDescriptorPolarizability,"2173.926182563609,2462.6799188744862,3276.2116545022714,3202.916539895744,2739.900998656572"
