DLiP-ID,C002XK
AATSC4p,-0.008683570295541166
AATSC4s,-0.1810836992322751
AATSC4v,0.17871426396930676
AATSC5Z,0.876769420835628
AATSC5c,-0.0005509615088342462
AATSC5d,-0.08887665034309278
AATSC5i,0.15479586431660353
AATSC5m,3.5034323600762116
AATSC5p,0.022618454368188445
AATSC5s,-0.3735435088546819
AATSC5v,0.7061813108404162
AATSC6Z,-1.2070229707280749
AATSC6c,0.0025230204872614408
AATSC6d,-0.06742281033396344
AATSC6i,-0.3996908045367043
AATSC6m,-5.841840660537315
AATSC6p,-0.08437117677004216
AATSC6s,0.3421939315144962
AATSC6v,-12.011322458846273
AATSC7Z,0.052476370510397156
AATSC7c,-0.000672420146919703
AATSC7d,-0.09032136105860115
AATSC7i,0.1388018030879341
AATSC7m,0.19211884544423097
AATSC7p,0.035891367611090394
AATSC7s,-0.29314702501808687
AATSC7v,1.8871663984315308
AATSC8Z,-3.992266712493555
AATSC8c,-0.0001376842949442999
AATSC8d,-0.161908035253971
AATSC8i,-0.18462735638859495
AATSC8m,-17.986017540078066
AATSC8p,-0.0729356050346764
AATSC8s,-0.1094857312662133
AATSC8v,-11.688850998017582
ATS0are,280.23699999999985
ATS1are,304.74580000000003
ATS2are,583.7320000000001
ATS3are,771.8568000000002
ATS4are,865.5337999999999
ATS5are,789.8104999999998
ATS6are,607.4407999999999
ATS7are,591.147
ATS8are,458.76600000000013
ATSC0dv,177.5169082125604
ATSC0pe,5.207210869565215
ATSC0se,3.4762958260869556
ATSC1dv,29.171602604494833
ATSC1pe,0.271088421550093
ATSC1se,0.4408333591682414
ATSC2dv,93.86158370090314
ATSC2pe,2.616206049149335
ATSC2se,1.8099050075614356
ATSC3dv,68.36357908002518
ATSC3pe,0.10196975425330548
ATSC3se,-0.5878901682419658
ATSC4dv,-22.402436462927966
ATSC4pe,-1.560563988657848
ATSC4se,-1.676710289224953
ATSC5dv,-55.956101659315294
ATSC5pe,-1.3500908790170152
ATSC5se,-0.7806499111531202
ATSC6dv,-40.800882167611846
ATSC6pe,1.3602461720226844
ATSC6se,1.6390481134215495
ATSC7dv,-94.4425540852762
ATSC7pe,-1.8389562381852542
ATSC7se,-1.2021913610586004
ATSC8dv,-86.32661205629068
ATSC8pe,-1.7514486294896021
ATSC8se,-1.128384230623818
AXp-0dv,0.6508626487105198
AXp-1dv,0.4009937423091131
AXp-2dv,0.24932892836505602
AXp-3dv,0.14149274336068776
AXp-4dv,0.08046316287934444
AXp-5dv,0.04992740054678487
AXp-6dv,0.03136481608339864
AXp-7dv,0.01829290982103965
BertzCT,798.2988361625903
ECIndex,474
ETA_eta,26.02536294915543
GATS1dv,0.6397780905210285
GATS1pe,0.5626998814089051
GATS1se,0.4637791051176811
GATS2dv,0.7335231740377589
GATS2pe,0.5959529462715185
GATS2se,0.5480589460478462
GATS3dv,0.8071414235563054
GATS3pe,0.8479624969784791
GATS3se,0.9048832472377925
GATS4dv,1.1309178617122646
GATS4pe,1.2459131302489193
GATS4se,1.3611517998307932
GATS5dv,1.3504314144643097
GATS5pe,1.4543676084179729
GATS5se,1.5344316234547257
GATS6dv,1.1296405793085702
GATS6pe,0.9924218798597425
GATS6se,0.968385063573484
GATS7dv,1.28663800141512
GATS7pe,1.2069613959237961
GATS7se,1.1941383034345252
GATS8dv,1.2504753587456465
GATS8pe,1.1766007935972076
GATS8se,1.1757697312232909
LogEE_A,4.14399548249247
LogEE_D,105.7872147325601
MATS1dv,0.1542702968086488
MATS1pe,0.048872837614190354
MATS1se,0.11904727974028098
MATS2dv,0.25874867260121515
MATS2pe,0.2458650278234836
MATS2se,0.2547821703041345
MATS3dv,0.1383989924073368
MATS3pe,0.007037429701371289
MATS3se,-0.06077533092164168
MATS4dv,-0.040881329998167876
MATS4pe,-0.09708360692322042
MATS4se,-0.15624667701792783
MATS5dv,-0.11417258549969127
MATS5pe,-0.09391002342927955
MATS5se,-0.08133803912993101
MATS6dv,-0.10679537991354243
MATS6pe,0.12137660461828
MATS6se,0.21907741728184288
MATS7dv,-0.2447292222282697
MATS7pe,-0.16245162540072983
MATS7se,-0.15907967956497018
MATS8dv,-0.2905173528914888
MATS8pe,-0.20093673689878283
MATS8se,-0.19391320646079518
MAXaaCH,1.8791813114134543
MAXaasC,1.028533688166625
MAXdssC,0.021589243722180518
MAXsCH3,2.164071482102687
MAXsssN,1.7808839863105737
MDEC-11,0.08333333333333334
MDEC-12,3.0942223022844684
MDEC-13,2.8509340251173962
MDEC-22,7.256205949051573
MDEC-23,16.158384859546853
MDEC-33,6.7730126882721775
MDEN-33,0.19999999999999996
MDEO-11,0.7211247851537042
MINaaCH,1.7116609977324262
MINaasC,0.3350056689342409
MINdssC,0.021589243722180518
MINsCH3,2.0956671067378587
MINsssN,1.594203514739229
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.2857142857142856
SM1_Dzi,0.7961007380106148
SM1_Dzm,2.283514499126333
SM1_Dzp,-3.434970567312127
SM1_Dzv,-1.5204749403179987
SddssSe,0
SpAD_Dt,508.5895715378868
SpAbs_A,30.559331255579913
SpAbs_D,211.5744294651202
SpMAD_A,1.2733054689824963
SpMAD_D,8.815601227713344
SpMax_A,2.5800143559832387
SpMax_D,105.7872147325601
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,91.37
TpiPC10,8.407845571143454
VAdjMat,5.754887502163468
VE1_DzZ,4.781793886350535
VE1_Dzi,4.803087907261595
VE1_Dzm,4.7817804581694485
VE1_Dzp,4.795154662290338
VE1_Dzv,4.804009134334011
VE2_DzZ,0.1992414119312723
VE2_Dzi,0.20012866280256647
VE2_Dzm,0.19924085242372702
VE2_Dzp,0.1997981109287641
VE2_Dzv,0.20016704726391712
VE3_DzZ,2.4402845034850675
VE3_Dzi,2.444727762442821
VE3_Dzm,2.4402816952921045
VE3_Dzp,2.443074700078474
VE3_Dzv,2.4449195429715807
VR1_DzZ,145.41171118875974
VR1_Dzi,144.05289725271624
VR1_Dzm,145.41320383723018
VR1_Dzp,145.4029452208316
VR1_Dzv,144.45276155369436
VR2_DzZ,6.0588212995316555
VR2_Dzi,6.00220405219651
VR2_Dzm,6.058883493217924
VR2_Dzp,6.058456050867984
VR2_Dzv,6.018865064737265
VR3_DzZ,5.855037843836733
VR3_Dzi,5.845649311509087
VR3_Dzm,5.855048108765172
VR3_Dzp,5.854977558237382
VR3_Dzv,5.84842128179676
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03952847075210474
Xch-6dv,0.22490150628766803
Xch-7dv,0.5155170818201704
Xpc-4dv,4.182262049001187
Xpc-5dv,6.208371177347903
Xpc-6dv,9.604535087950318
Zagreb1,138.0
Zagreb2,170.0
fragCpx,177.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,2
n6FRing,0
n6HRing,2
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,3
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,27
nBondsS,40
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.092108695652171
AATS1are,6.219302040816327
AATS2are,6.2099148936170225
AATS3are,6.030131250000002
AATS4are,6.095308450704225
AATS5are,6.218980314960628
AATS6are,6.135765656565655
AATS7are,5.9114700000000004
AATS8are,5.958000000000002
AATSC0dv,3.8590632220121823
AATSC0pe,0.11320023629489598
AATSC0se,0.07557164839319469
AATSC1dv,0.5953388286631599
AATSC1pe,0.005532416766328429
AATSC1se,0.008996599166698803
AATSC2dv,0.9985274861798207
AATSC2pe,0.02783197924626952
AATSC2se,0.019254308591079104
AATSC3dv,0.5340904615626967
AATSC3pe,0.0007966387051039491
AATSC3se,-0.004592891939390358
AATSC4dv,-0.157763637062873
AATSC4pe,-0.010989887244069352
AATSC4se,-0.011807818938203894
AATSC5dv,-0.4405992256639
AATSC5pe,-0.010630636842653663
AATSC5se,-0.006146849694119057
AATSC6dv,-0.41213012290517015
AATSC6pe,0.013739860323461459
AATSC6se,0.016556041549712623
AATSC7dv,-0.944425540852762
AATSC7pe,-0.01838956238185254
AATSC7se,-0.012021913610586004
AATSC8dv,-1.121124831899879
AATSC8pe,-0.02274608609726756
AATSC8se,-0.014654340657452183
AETA_eta,1.0843901228814763
ATSC0are,5.492295652173909
ATSC1are,-0.030345368620039507
ATSC2are,2.930752362948958
ATSC3are,0.022307750472588796
ATSC4are,-1.821564839319472
ATSC5are,-1.5115423440453721
ATSC6are,1.6861376181474461
ATSC7are,-1.9875079395085065
ATSC8are,-1.5907122873345925
BCUTZ-1h,16.013230096416756
BCUTZ-1l,5.692883028690341
BCUTc-1h,0.4481606666804575
BCUTc-1l,-0.39737367089051107
BCUTd-1h,4.048604829205707
BCUTd-1l,0.9714669719431636
BCUTi-1h,14.544280042530687
BCUTi-1l,10.319732326367825
BCUTm-1h,32.06673539016716
BCUTm-1l,11.704511287968156
BCUTp-1h,2.954680151808746
BCUTp-1l,0.7517349247382175
BCUTs-1h,7.014572637042956
BCUTs-1l,0.29757185378248396
BCUTv-1h,24.442001379995958
BCUTv-1l,14.701064310477575
BalabanJ,1.5434625910351791
Diameter,12
ETA_beta,26.0
GATS1are,0.6069225275344159
GATS2are,0.5851581753170146
GATS3are,0.8469626957188253
GATS4are,1.2776116893822256
GATS5are,1.5062470159874637
GATS6are,0.9921046067549315
GATS7are,1.2140210437070746
GATS8are,1.148907489692764
HybRatio,0.5882352941176471
Lipinski,True
LogEE_Dt,254.2947857689434
MATS1are,-0.00518680907087237
MATS2are,0.261129053436825
MATS3are,0.0014596533642382207
MATS4are,-0.10743856884956984
MATS5are,-0.09968286720716953
MATS6are,0.14264670600343965
MATS7are,-0.16646111390817822
MATS8are,-0.17302339720145535
MAXddssS,-3.5267962254346172
MAXssCH2,0.900720402549858
MAXsssCH,0.5741610239774921
MINddssS,-3.5267962254346172
MINssCH2,0.20363040123456755
MINsssCH,0.3318881750230953
NsssssAs,0
RotRatio,0.07407407407407407
SM1_Dzpe,1.1217870257037947
SM1_Dzse,1.1687225952002271
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,4.305215991296234
SMR_VSA4,5.917906046161393
SMR_VSA5,48.150844249177
SMR_VSA6,24.534178948588206
SMR_VSA7,17.696185628620217
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,142.11786994480454
SpAD_Dzi,177.5135704524339
SpAD_Dzm,142.11543494760053
SpAD_Dzp,188.5440690268303
SpAD_Dzv,195.80826138485656
SpAbs_Dt,508.589571537887
SpDiam_A,5.0776019180706005
SpDiam_D,155.58321407374018
SpMAD_Dt,21.19123214741195
SpMax_Dt,254.2947857689434
SsssssAs,0
VE1_Dzpe,4.799784296941773
VE1_Dzse,4.799293076855293
VE2_Dzpe,0.19999101237257388
VE2_Dzse,0.19997054486897056
VE3_Dzpe,2.4440397161208662
VE3_Dzse,2.443937368766474
VMcGowan,260.02000000000004
VR1_Dzpe,144.15233753316193
VR1_Dzse,144.207396489943
VR2_Dzpe,6.00634739721508
VR2_Dzse,6.008641520414291
VR3_Dzpe,5.84633937728437
VR3_Dzse,5.84672125416213
mZagreb1,8.3125
mZagreb2,4.972222222222221
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,1
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,2
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,43
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.11939773156899802
AATSC1are,-0.0006192932371436634
AATSC2are,0.031178216627116576
AATSC3are,0.00017427930056709997
AATSC4are,-0.012827921403658253
AATSC5are,-0.011901908220829701
AATSC6are,0.017031693112600464
AATSC7are,-0.019875079395085066
AATSC8are,-0.020658601134215488
AETA_beta,1.0833333333333333
BCUTdv-1h,6.022535122001662
BCUTdv-1l,0.6448656175849474
BCUTpe-1h,3.536945407473793
BCUTpe-1l,2.2308958691311123
BCUTse-1h,3.768263475666008
BCUTse-1l,2.4313621787280124
ETA_alpha,11.966666666666669
ETA_dBeta,-5.0
ETA_eta_B,0.539166333381571
ETA_eta_F,17.700939408678124
ETA_eta_L,7.443530037677901
ETA_eta_R,43.72630235783355
ETA_psi_1,0.5856443719412728
LabuteASA,146.9933482755028
LogEE_DzZ,70.64972648897754
LogEE_Dzi,88.78506251606787
LogEE_Dzm,70.64766941095826
LogEE_Dzp,93.57397859445784
LogEE_Dzv,97.71407132488855
PEOE_VSA1,4.899909730850478
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,11.761884949391115
PEOE_VSA6,13.847474399381248
PEOE_VSA7,30.892283428936633
PEOE_VSA8,35.34314221493467
PEOE_VSA9,17.003691373127346
SM1_Dzare,1.1792980341599981
SpAD_Dzpe,176.39583597362406
SpAD_Dzse,174.05865030177208
SpAbs_DzZ,140.44647111286446
SpAbs_Dzi,176.8501531707584
SpAbs_Dzm,140.44546907265735
SpAbs_Dzp,190.5922318237
SpAbs_Dzv,196.94861759009507
SpDiam_Dt,349.3657639349153
SpMAD_DzZ,5.921577914366856
SpMAD_Dzi,7.396398768851412
SpMAD_Dzm,5.921476456150022
SpMAD_Dzp,7.8560028761179295
SpMAD_Dzv,8.158677557702356
SpMax_DzZ,70.64972648897754
SpMax_Dzi,88.78506251606787
SpMax_Dzm,70.64766941095826
SpMax_Dzp,93.57397859445784
SpMax_Dzv,97.71407132488855
VE1_Dzare,4.800428493999152
VE2_Dzare,0.20001785391663132
VE3_Dzare,2.44417392086661
VR1_Dzare,144.0802763470986
VR2_Dzare,6.003344847795774
VR3_Dzare,5.845839356231273
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,1
n12FHRing,1
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49861111111111117
AETA_dBeta,-0.20833333333333334
AETA_eta_B,0.022465263890898795
AETA_eta_F,0.7375391420282552
AETA_eta_L,0.3101470849032459
AETA_eta_R,1.8219292649097314
BCUTare-1h,3.580915778419098
BCUTare-1l,2.176101611575787
ETA_beta_s,15.5
ETA_dPsi_A,0.12835562805872713
ETA_dPsi_B,0.0
ETA_eta_BR,0.883166333381571
ETA_eta_FL,3.931517191313624
ETA_eta_RL,11.375047228991525
LogEE_Dzpe,88.24465911288303
LogEE_Dzse,87.07802192568604
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,4.899909730850478
SlogP_VSA2,43.51439995269657
SlogP_VSA3,21.238649960405414
SlogP_VSA4,5.917906046161393
SlogP_VSA5,32.25256913693026
SlogP_VSA6,21.92370108795877
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,176.56076014751324
SpAbs_Dzpe,175.4063033180232
SpAbs_Dzse,173.01722614036697
SpDiam_DzZ,100.93211098392099
SpDiam_Dzi,130.87685136113234
SpDiam_Dzm,100.92671133821315
SpDiam_Dzp,134.8651141917428
SpDiam_Dzv,142.55678007593397
SpMAD_Dzpe,7.3498264989010025
SpMAD_Dzse,7.2524437625738365
SpMax_Dzpe,88.24465911288303
SpMax_Dzse,87.07802192568604
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,1
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6458333333333334
AETA_eta_BR,0.03679859722423213
AETA_eta_FL,0.16381321630473433
AETA_eta_RL,0.4739603012079802
DetourIndex,2998
EState_VSA1,10.023291153407584
EState_VSA2,12.328001352277514
EState_VSA3,41.26104826109606
EState_VSA4,23.424512996053355
EState_VSA5,0.0
EState_VSA6,27.033377739999437
EState_VSA7,6.06636706846161
EState_VSA8,13.847474399381248
EState_VSA9,0.0
ETA_beta_ns,10.5
ETA_shape_p,0.16713091922005566
ETA_shape_x,0.06963788300835654
ETA_shape_y,0.3593314763231197
GhoseFilter,True
LogEE_Dzare,88.32951749184662
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,175.5312674721544
SpDiam_Dzpe,129.80478543030682
SpDiam_Dzse,127.7214318078278
SpMAD_Dzare,7.356698339479718
SpMax_Dzare,88.32951749184662
TopoPSA(NO),57.690000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.870680901990426
VSA_EState9,29.681418365893705
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.4375
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.00138888888888881
FilterItLogS,-3.444342696911843
SpDiam_Dzare,130.11513738034841
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.58768115942029
ETA_epsilon_2,0.8513888888888884
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.5544871794871796
ETA_epsilon_5,0.8513888888888884
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.14222661396574415
ETA_dEpsilon_B,0.03319397993311035
ETA_dEpsilon_C,-0.1090326340326338
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7916666666666666
MDEDescriptor,"0.08333333333333334,3.0942223022844684,2.8509340251173962,0.0,7.256205949051573,16.158384859546853,0.0,6.7730126882721775,0.0,0.0,0.7211247851537042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996"
APolDescriptor,54.99544599999998
BCUTDescriptor,"11.900000000000004,31.973073303925048,-0.2796860190634116,0.24377111920973699,5.393976946689307,13.363353054291126"
BPolDescriptor,37.724554
TPSADescriptor,91.37
ALOGPDescriptor,"-0.049699999999997246,0.0024700899999997262,91.3042"
XLogPDescriptor,2.149
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,366.10718474
ChiPathDescriptor,"17.06011345338556,11.375047228991527,11.41670775200921,9.67661097071765,8.362636368664733,7.079500818735777,5.434977603697408,3.7202956896331725,15.00794875902299,9.74610914824204,9.0411545748512,6.8596832234097045,5.4101980598127835,4.314920186013955,2.9704092841854624,1.8943137188941948"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.4192892624571415,0.8100065966320346,0.0,0.0,0.03952847075210474,0.22490150628766803,0.4510875734087806"
AtomCountDescriptor,46
BondCountDescriptor,27
SmallRingDescriptor,"4,1,2,1,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.535868134356952,0.16666666666666666,0.8555530928280503,0.15137471507731048,1.6868746403926245,0.022807522979332223,0.2587604194499575,0.017987726255499128"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,5,1,5,4,1,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"49.3822939593168,2.0575955816382,21.144240274860838,7.618175062650906,6.896018883033626"
FractionalPSADescriptor,0.24957172054650786
WienerNumbersDescriptor,"1224.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.690668855321552,9.333479045636176,14.215211227024357,3.0860176989308212,4.58188079951307,6.374187827404797"
FractionalCSP3Descriptor,0.5882352941176471
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,6,0,0,2,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.415637860082306,6.3106575963718825,2.9198506176386094"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,1849.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.5882352941176471
AutocorrelationDescriptorMass,"39.298873786075816,40.39861143102038,59.95268492682543,63.45205505043387,59.280271866965585"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.4114967214613448,-0.2569271004463368,0.13482296113290984,0.01007186628179565,-0.16798429883866395"
EccentricConnectivityIndexDescriptor,474
AutocorrelationDescriptorPolarizability,"2415.854761166838,2967.250244765688,4536.095286002525,4724.011445244932,4183.257488191931"
