DLiP-ID,J0001N
AATSC4s,-0.08013358330880495
AATSC4v,1.2744498406541493
AATSC5Z,0.599584666878405
AATSC5c,0.0016093487980655015
AATSC5d,0.00396113784987744
AATSC5i,0.028248218598245316
AATSC5m,2.938418658378461
AATSC5p,0.006623631571859648
AATSC5s,0.01233749752293154
AATSC5v,2.7827744105542824
AATSC6Z,-0.9951193995469736
AATSC6c,-0.002872811278428546
AATSC6d,-0.012045533074826267
AATSC6i,0.16519559377173562
AATSC6m,-4.754691645551988
AATSC6p,0.009909174620736266
AATSC6s,-0.2975619704195693
AATSC6v,-0.870599395303782
AATSC7Z,0.1325084529665067
AATSC7c,0.0016363388033879705
AATSC7d,-0.001765591895151966
AATSC7i,0.160492422234701
AATSC7m,0.6710172984959143
AATSC7p,-0.013883525622383762
AATSC7s,0.6268982065961264
AATSC7v,-4.313673326608193
AATSC8Z,0.5084139047392858
AATSC8c,0.00013508438907057195
AATSC8d,-0.005959263263813799
AATSC8i,-0.18939062430069065
AATSC8m,2.5730855791665945
AATSC8p,-0.009757713865143198
AATSC8s,0.019843095823897795
AATSC8v,0.13660203740532073
ATS0are,393.5596
ATS1are,409.754
ATS2are,734.1788999999999
ATS3are,928.998
ATS4are,1074.9137999999998
ATS5are,1021.506
ATS6are,1040.5178999999998
ATS7are,1035.9029999999998
ATS8are,1004.8168999999999
ATSC0dv,267.9344262295081
ATSC0pe,11.107222950819665
ATSC0se,6.898136786885243
ATSC1dv,54.57699543133566
ATSC1pe,-0.03730768610588031
ATSC1se,-0.18316043214189776
ATSC2dv,48.382692824509576
ATSC2pe,6.38676113947865
ATSC2se,4.7468017683418395
ATSC3dv,-5.902176834184353
ATSC3pe,-0.3763473528621404
ATSC3se,-0.4282575673206067
ATSC4dv,17.827465735017466
ATSC4pe,-1.5824101048105437
ATSC4se,-1.3964663886052109
ATSC5dv,12.800322493953242
ATSC5pe,1.2678559527008817
ATSC5se,0.3200705928513855
ATSC6dv,-96.8521902714324
ATSC6pe,-4.1796140284869665
ATSC6se,-2.2262145606019885
ATSC7dv,80.25047030368187
ATSC7pe,6.87830905670517
ATSC7se,5.220540076323583
ATSC8dv,49.824240795485096
ATSC8pe,2.047171351787126
ATSC8se,0.8265112238645691
AXp-0dv,0.550274322110749
AXp-1dv,0.30496909436064945
AXp-2dv,0.16648649775151264
AXp-3dv,0.0971712883957732
AXp-4dv,0.05525158590991756
AXp-5dv,0.03153068077574951
AXp-6dv,0.017698061241598218
AXp-7dv,0.009777107817165157
BertzCT,1068.1636549510017
ECIndex,911
ETA_eta,30.602629711471753
GATS1dv,0.503854625550661
GATS1pe,0.5578464596807928
GATS1se,0.5795092027748886
GATS2dv,0.8157646318439272
GATS2pe,0.5307188417933922
GATS2se,0.47286588715232375
GATS3dv,0.8132390447484352
GATS3pe,0.6479496346204587
GATS3se,0.6246377790445146
GATS4dv,0.9546045731067759
GATS4pe,0.9417223410670892
GATS4se,0.9465391227484458
GATS5dv,0.9317069372135454
GATS5pe,0.8091164104141042
GATS5se,0.8411414951846788
GATS6dv,1.0643595727571502
GATS6pe,0.972705204466187
GATS6se,0.963152316898519
GATS7dv,0.7154214902844657
GATS7pe,0.42344695773796204
GATS7se,0.3468819398184034
GATS8dv,0.7414604890209339
GATS8pe,0.529231359062674
GATS8se,0.49249436381589823
LogEE_A,4.448262699436903
LogEE_D,229.61657146248544
MATS1dv,0.1941471258565835
MATS1pe,-0.003201420235923425
MATS1se,-0.02530752756558095
MATS2dv,0.09834976575064691
MATS2pe,0.313174935831996
MATS2se,0.3747840550676913
MATS3dv,-0.008840359893860929
MATS3pe,-0.013597830501732695
MATS3se,-0.024914919642373846
MATS4dv,0.023192783721418087
MATS4pe,-0.04965984326252952
MATS4se,-0.07056518289888762
MATS5dv,0.01766193506281613
MATS5pe,0.04219979249549419
MATS5se,0.017153781074802324
MATS6dv,-0.13125065554856308
MATS6pe,-0.13663162768400902
MATS6se,-0.11718061425944178
MATS7dv,0.1062234629876266
MATS7pe,0.21962288105635425
MATS7se,0.268401550398887
MATS8dv,0.06594981160855562
MATS8pe,0.0653657267489648
MATS8se,0.04249309279578489
MAXaaCH,2.044947246157147
MAXaasC,1.142945536466356
MAXdssC,-0.3945491436039752
MAXssNH,2.6882266996304693
MAXsssN,2.3322607998663196
MDEC-22,30.282740169010445
MDEC-23,23.986588592238842
MDEC-24,2.485824181327562
MDEC-33,3.3188956080701075
MDEC-34,1.290945263310367
MDEN-22,0.09999999999999998
MDEN-23,0.9036020036098449
MDEN-33,0.25
MINaaCH,0.9673587307122518
MINaasC,-0.7883154334129048
MINdssC,-0.3945491436039752
MINssNH,2.6882266996304693
MINsssN,1.7470316830435877
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8214285714285718
SM1_Dzi,2.1352421082585167
SM1_Dzm,1.9226332117798577
SM1_Dzp,-9.149635540657087
SM1_Dzv,-3.316271986933863
SddssSe,0
SpAD_Dt,664.4118057925843
SpAbs_A,43.79580683086217
SpAbs_D,459.23314292497105
SpMAD_A,1.2881119656135933
SpMAD_D,13.506857144852088
SpMax_A,2.383060585750401
SpMax_D,229.61657146248544
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,48.470000000000006
TpiPC10,8.0040315078527
VAdjMat,6.20945336562895
VE1_DzZ,5.740018323624327
VE1_Dzi,5.737820185131775
VE1_Dzm,5.740402765901473
VE1_Dzp,5.73224315601471
VE1_Dzv,5.744464015321122
VE2_DzZ,0.16882406834189198
VE2_Dzi,0.1687594172097581
VE2_Dzm,0.1688353754676904
VE2_Dzp,0.1685953869416091
VE2_Dzv,0.168954823980033
VE3_DzZ,2.971237834217542
VE3_Dzi,2.9708548111391555
VE3_Dzm,2.9713048077674307
VE3_Dzp,2.969882361486405
VE3_Dzv,2.972012042716915
VR1_DzZ,230.20972745854027
VR1_Dzi,230.61175644541788
VR1_Dzm,230.13179440149784
VR1_Dzp,231.79300254805523
VR1_Dzv,229.92453092697966
VR2_DzZ,6.77087433701589
VR2_Dzi,6.7826987189828785
VR2_Dzm,6.768582188279348
VR2_Dzp,6.817441251413389
VR2_Dzv,6.762486203734696
VR3_DzZ,6.662766183570287
VR3_Dzi,6.664511020141136
VR3_Dzm,6.662427595569483
VR3_Dzp,6.669620174617653
VR3_Dzv,6.661526560295627
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.14924771491954494
Xch-7dv,0.14253750750050628
Xpc-4dv,1.7818501323261229
Xpc-5dv,2.3034269493736588
Xpc-6dv,2.915522447079203
Zagreb1,176.0
Zagreb2,201.0
fragCpx,247.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,18
nBondsD,1
nBondsM,19
nBondsO,37
nBondsS,45
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.451796721311475
AATS1are,6.40240625
AATS2are,6.555168749999999
AATS3are,6.111828947368421
AATS4are,6.14236457142857
AATS5are,6.190945454545455
AATS6are,6.193558928571427
AATS7are,6.022691860465115
AATS8are,5.841958720930232
AATSC0dv,4.392367643106691
AATSC0pe,0.18208562214458468
AATSC0se,0.11308420962106956
AATSC1dv,0.8527655536146197
AATSC1pe,-0.0005829325954043799
AATSC1se,-0.0028618817522171524
AATSC2dv,0.43198832879026405
AATSC2pe,0.05702465303105937
AATSC2se,0.04238215864590928
AATSC3dv,-0.03883011075121284
AATSC3pe,-0.0024759694267246076
AATSC3se,-0.0028174839955303075
AATSC4dv,0.10187123277152837
AATSC4pe,-0.00904234345606025
AATSC4se,-0.00797980793488692
AATSC5dv,0.0775777120845651
AATSC5pe,0.007683975470914434
AATSC5se,0.0019398217748568818
AATSC6dv,-0.57650113256805
AATSC6pe,-0.02487865493147004
AATSC6se,-0.013251277146440407
AATSC7dv,0.46657250176559223
AATSC7pe,0.03999016893433238
AATSC7se,0.030351977187927807
AATSC8dv,0.28967581857840174
AATSC8pe,0.011902159022018176
AATSC8se,0.0048052978131661
AETA_eta,0.9000773444550516
ATSC0are,12.409593442622946
ATSC1are,-0.16969148078473056
ATSC2are,7.807371056167706
ATSC3are,-0.5546656275194937
ATSC4are,-2.0883779091642096
ATSC5are,1.204581671593651
ATSC6are,-4.382750792797637
ATSC7are,8.321798817522145
ATSC8are,2.0074496371942665
BCUTZ-1h,9.014105846729647
BCUTZ-1l,5.693615497489364
BCUTc-1h,0.5025107006709889
BCUTc-1l,-0.3880433753325863
BCUTd-1h,4.022115156979789
BCUTd-1l,0.9778587935162877
BCUTi-1h,17.430705067904476
BCUTi-1l,10.954794107801169
BCUTm-1h,19.00561067932084
BCUTm-1l,11.705271116824798
BCUTp-1h,1.9918607624487135
BCUTp-1l,0.5269666938256075
BCUTs-1h,8.007393577744201
BCUTs-1l,1.2189511046595323
BCUTv-1h,20.898389336139065
BCUTv-1l,13.302783890930202
BalabanJ,1.3257661283756705
Diameter,16
ETA_beta,42.0
GATS1are,0.5675762592518321
GATS2are,0.5090682774058386
GATS3are,0.6344529067758731
GATS4are,0.9385282716604914
GATS5are,0.802244434417428
GATS6are,0.9529119591770089
GATS7are,0.3808536028150542
GATS8are,0.5060497849553974
HybRatio,0.3076923076923077
Lipinski,False
LogEE_Dt,332.2059028962922
MATS1are,-0.013033238628707311
MATS2are,0.34265658246309605
MATS3are,-0.017937418758406414
MATS4are,-0.058660170823494694
MATS5are,0.035885961598960826
MATS6are,-0.12823594503564942
MATS7are,0.23782693935867366
MATS8are,0.05737048126245715
MAXssCH2,0.8211205220278092
MAXsssCH,-0.01745069864365556
MAXssssC,-4.466701169896955
MINssCH2,0.38780437888730646
MINsssCH,-0.01745069864365556
MINssssC,-4.466701169896955
NsssssAs,0
RotRatio,0.16216216216216217
SM1_Dzpe,1.9813472195740025
SM1_Dzse,1.7500467726672786
SMR_VSA1,17.96578232709628
SMR_VSA2,0.0
SMR_VSA3,14.783797982648164
SMR_VSA4,0.0
SMR_VSA5,38.14929540426861
SMR_VSA6,18.406301415831482
SMR_VSA7,95.81407937139485
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,379.75907609536705
SpAD_Dzi,362.9626787801575
SpAD_Dzm,379.3643365476921
SpAD_Dzp,548.353739934045
SpAD_Dzv,485.28751093787133
SpAbs_Dt,664.4118057925841
SpDiam_A,4.766121171500801
SpDiam_D,327.22396695323215
SpMAD_Dt,19.54152369978189
SpMax_Dt,332.2059028962922
SsssssAs,0
VE1_Dzpe,5.739713147720601
VE1_Dzse,5.739884223426904
VE2_Dzpe,0.16881509258001767
VE2_Dzse,0.16882012421843834
VE3_Dzpe,2.971184666440132
VE3_Dzse,2.971214471615485
VMcGowan,341.83000000000123
VR1_Dzpe,230.24599687758644
VR1_Dzse,230.2404736066872
VR2_Dzpe,6.7719410846348955
VR2_Dzse,6.7717786354908
VR3_Dzpe,6.662923720624142
VR3_Dzse,6.662899731772119
mZagreb1,10.20138888888889
mZagreb2,7.388888888888891
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,54
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.203435958075786
AATSC1are,-0.002651429387261415
AATSC2are,0.06970867014435451
AATSC3are,-0.0036491159705229845
AATSC4are,-0.011933588052366911
AATSC5are,0.007300494979355461
AATSC6are,-0.026087802338081174
AATSC7are,0.048382551264663634
AATSC8are,0.011671218820896898
AETA_beta,1.2352941176470589
BCUTdv-1h,7.014097297896575
BCUTdv-1l,1.8877508658206716
BCUTpe-1h,4.007177445222837
BCUTpe-1l,2.2425629833897234
BCUTse-1h,4.030621389125081
BCUTse-1l,2.4383855359289712
ETA_alpha,15.790476190476191
ETA_dBeta,-2.0
ETA_eta_B,0.5330522635724542
ETA_eta_F,35.847432639288726
ETA_eta_L,7.802200968310575
ETA_eta_R,66.45006235076048
ETA_psi_1,0.5350976278844604
LabuteASA,196.77154522144906
LogEE_DzZ,189.93310947625494
LogEE_Dzi,181.54414062855693
LogEE_Dzm,189.73871630948662
LogEE_Dzp,272.69398506182733
LogEE_Dzv,242.15606841203365
PEOE_VSA1,10.216698334856808
PEOE_VSA2,9.883888251797686
PEOE_VSA3,4.794537184071822
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,48.23401450309245
PEOE_VSA8,50.301939870707976
PEOE_VSA9,5.563451491696996
SM1_Dzare,2.1991170028033453
SpAD_Dzpe,375.69018350468224
SpAD_Dzse,380.555544354418
SpAbs_DzZ,378.1268229275363
SpAbs_Dzi,361.134906053996
SpAbs_Dzm,377.63648981854664
SpAbs_Dzp,554.5376056643116
SpAbs_Dzv,487.62840881100124
SpDiam_Dt,447.4063421982181
SpMAD_DzZ,11.169384591040208
SpMAD_Dzi,10.67537290529875
SpMAD_Dzm,11.157774604343885
SpMAD_Dzp,16.128051174530736
SpMAD_Dzv,14.27316208640798
SpMax_DzZ,189.93310947625494
SpMax_Dzi,181.54414062855693
SpMax_Dzm,189.73871630948662
SpMax_Dzp,272.69398506182733
SpMax_Dzv,242.15606841203365
VE1_Dzare,5.7391975947544
VE2_Dzare,0.16879992925748236
VE3_Dzare,2.9710948403271646
VR1_Dzare,230.30430836950575
VR2_Dzare,6.773656128514875
VR3_Dzare,6.663176945913829
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46442577030812326
AETA_dBeta,-0.058823529411764705
AETA_eta_B,0.015678007752131004
AETA_eta_F,1.0543362540967272
AETA_eta_L,0.22947649906795808
AETA_eta_R,1.9544135985517788
BCUTare-1h,4.124553227838239
BCUTare-1l,2.192805114169691
ETA_beta_s,22.0
ETA_dPsi_A,0.1789023721155396
ETA_dPsi_B,0.0
ETA_eta_BR,0.8770522635724541
ETA_eta_FL,8.578960330490066
ETA_eta_RL,16.38116129880064
LogEE_Dzpe,187.90336667056388
LogEE_Dzse,190.32924414111096
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,39.94626613595935
SlogP_VSA3,19.265811329268626
SlogP_VSA4,0.0
SlogP_VSA5,29.531997720943007
SlogP_VSA6,79.12372489630386
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,370.2831112422292
SpAbs_Dzpe,373.92599292482237
SpAbs_Dzse,378.9880054928251
SpDiam_DzZ,275.08547901208533
SpDiam_Dzi,262.2160335782582
SpDiam_Dzm,274.9059294728372
SpDiam_Dzp,394.7919552433307
SpDiam_Dzv,352.7378988110608
SpMAD_Dzpe,11.049711279549477
SpMAD_Dzse,11.192810128071116
SpMax_Dzpe,187.90336667056388
SpMax_Dzse,190.32924414111096
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6470588235294118
AETA_eta_BR,0.025795654810954534
AETA_eta_FL,0.2523223626614725
AETA_eta_RL,0.48179886172943065
DetourIndex,5434
EState_VSA1,17.770864521478543
EState_VSA2,11.729227103831523
EState_VSA3,6.544756405912575
EState_VSA4,55.73554958390696
EState_VSA5,12.13273413692322
EState_VSA6,11.096753302463554
EState_VSA7,48.661413050844345
EState_VSA8,15.200676855804016
EState_VSA9,0.0
ETA_beta_ns,20.0
ETA_shape_p,0.07539203860072376
ETA_shape_x,0.03166465621230398
ETA_shape_y,0.24065138721351023
GhoseFilter,False
LogEE_Dzare,185.20623553296178
SlogP_VSA10,23.653168601779846
SlogP_VSA11,0.0
SpAbs_Dzare,368.3419522812584
SpDiam_Dzpe,272.05399003039537
SpDiam_Dzse,275.62575195079137
SpMAD_Dzare,10.890679742418506
SpMax_Dzare,185.20623553296178
TopoPSA(NO),48.470000000000006
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,39.310335831875406
VSA_EState9,47.10633083479127
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5882352941176471
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03557422969187673
FilterItLogS,-6.473760708854397
SpDiam_Dzare,268.0215170795291
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6165495706479305
ETA_epsilon_2,0.8679271708683471
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.5507730364873209
ETA_epsilon_5,0.8517006802721087
AETA_beta_ns_d,0.014705882352941176
ETA_dEpsilon_A,0.17488290398126477
ETA_dEpsilon_B,0.06577653416060958
ETA_dEpsilon_C,-0.10910636982065519
ETA_dEpsilon_D,0.016226490596238485
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8529411764705882
MDEDescriptor,"0.0,0.0,0.0,0.0,30.282740169010445,23.986588592238842,2.485824181327562,3.3188956080701075,1.290945263310367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.9036020036098449,0.25"
APolDescriptor,70.63641099999997
BCUTDescriptor,"11.9,19.000417842450446,-0.29862597983000516,0.4167811986917689,3.604653518676758,11.256241676189344"
BPolDescriptor,40.023588999999994
TPSADescriptor,48.470000000000006
ALOGPDescriptor,"3.751900000000001,14.076753610000006,121.32070000000002"
XLogPDescriptor,4.547
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,468.2136963600001
ChiPathDescriptor,"23.968044558434496,16.38116129880064,15.232702715763446,11.662140100669808,9.43566393239129,7.834306423310534,4.707810043399367,3.707812952067024,18.709326951765465,11.28385649134403,8.490811385327143,6.024619880537936,4.2543721150636475,3.0584760352477014,1.6636177567102315,1.0950360755224975"
ChiChainDescriptor,"0.0,0.0,0.0,0.3707908118985982,0.3519678865942999,0.0,0.0,0.0,0.14924771491954492,0.14253750750050628"
AtomCountDescriptor,61
BondCountDescriptor,37
SmallRingDescriptor,"4,3,4,3,0,0,0,4,0,0,0"
ChiClusterDescriptor,"2.865311242559708,0.2886751345948129,0.5972791285011342,0.14433756729740646,0.9606532138211327,0.01349873117890097,0.0999917319855478,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,12,3,5,3,0,0"
ZagrebIndexDescriptor,176.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.4400000000000004
WeightedPathDescriptor,"69.43785772689299,2.0422899331439113,22.8281987524688,2.5876729863336214,13.098082968789921"
FractionalPSADescriptor,0.10352110665881162
WienerNumbersDescriptor,"3754.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.834707548619137,6.802292277764081,9.227467927221165,1.7818501323261238,2.303426949373658,2.668966541137238"
FractionalCSP3Descriptor,0.3076923076923077
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,6,0,0,13,1,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.04601899196494,12.9919261822376,8.258064516129032"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,2974.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.3076923076923077
AutocorrelationDescriptorMass,"40.72052265777481,40.73926664351248,60.380210578917556,56.81353366507483,54.532950489171164"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.6694821638521743,-0.4915001716977352,0.25004995271150504,-0.1312301057796063,0.12384418573467798"
EccentricConnectivityIndexDescriptor,911
AutocorrelationDescriptorPolarizability,"2175.683915511385,2515.8293373618103,3387.954433099965,3449.950893492031,3240.2932204698395"
