DLiP-ID,P000J1
AATSC4i,-0.0448972555036143
AATSC4m,-6.000118395000793
AATSC4p,-0.0440580753058425
AATSC4s,0.33537488464279436
AATSC4v,-3.485538077428669
AATSC5Z,-0.02564947547646507
AATSC5c,0.0008531871179362911
AATSC5d,-0.017575657714066002
AATSC5i,0.014206566911873325
AATSC5m,-1.0614818259749457
AATSC5p,0.04056081200893859
AATSC5s,-1.0792061559554833
AATSC5v,-1.5328167862088125
AATSC6Z,0.6647886907402477
AATSC6c,-0.0015058724873402223
AATSC6d,0.021622600774849933
AATSC6i,-0.18648089352534322
AATSC6m,3.289644030804586
AATSC6p,-0.003702031882343904
AATSC6s,0.3704299699089363
AATSC6v,2.363385798788198
AATSC7Z,-1.8946812510826356
AATSC7c,0.00016761119336965958
AATSC7d,0.10099665809008374
AATSC7i,0.13933720061260582
AATSC7m,-8.507884520641454
AATSC7p,0.028385225502792794
AATSC7s,-1.1624868668954278
AATSC7v,2.8776991559516873
AATSC8Z,0.26047673971549407
AATSC8c,-0.00578847914133586
AATSC8d,-0.08698577470203771
AATSC8i,-0.5568639481674822
AATSC8m,1.347439044210451
AATSC8p,-0.027658021571072257
AATSC8s,-0.40111768503092343
AATSC8v,-1.4248653135183493
ATS0are,357.98189999999994
ATS1are,349.788
ATS2are,610.5715
ATS3are,715.0574
ATS4are,866.3580000000002
ATS5are,809.7474000000001
ATS6are,697.252
ATS7are,620.6080000000001
ATS8are,440.94480000000004
ATSC0dv,268.97167755991285
ATSC0pe,12.044192156862744
ATSC0se,8.333317686274508
ATSC1dv,42.18193857063522
ATSC1pe,-0.43751341791618625
ATSC1se,-0.10971653671664289
ATSC2dv,103.45683284206928
ATSC2pe,8.301992118415992
ATSC2se,5.560230821991542
ATSC3dv,-27.558759451493017
ATSC3pe,-1.6470186851211084
ATSC3se,-1.3823025905420943
ATSC4dv,62.03293605023709
ATSC4pe,2.6398095732410622
ATSC4se,1.279717167243361
ATSC5dv,-96.26071169208423
ATSC5pe,-6.459313071895421
ATSC5se,-4.441357562091508
ATSC6dv,5.711350335341109
ATSC6pe,1.5818885428681246
ATSC6se,0.7060624436755092
ATSC7dv,-168.27408261779658
ATSC7pe,-6.878366397539404
ATSC7se,-3.8274191657055043
ATSC8dv,-18.846768336964416
ATSC8pe,-0.8145444444444476
ATSC8se,-0.8829256209150262
AXp-0dv,0.5754393592081766
AXp-1dv,0.33907874469819904
AXp-2dv,0.19009391871943437
AXp-3dv,0.11396362992175216
AXp-4dv,0.06291422900148358
AXp-5dv,0.03675890780676023
AXp-6dv,0.02404855523963017
AXp-7dv,0.014670543214385741
BertzCT,1369.653230149545
ECIndex,927
ETA_eta,27.860969892082732
GATS1dv,0.4892848748195475
GATS1pe,0.5488239828245784
GATS1se,0.5561142139975391
GATS2dv,0.6161627818294572
GATS2pe,0.3996844571888907
GATS2se,0.4279282529364278
GATS3dv,0.8449342196446474
GATS3pe,0.7465312429125839
GATS3se,0.7926051826772346
GATS4dv,0.8936478493939329
GATS4pe,0.8756624510833112
GATS4se,0.917302412846368
GATS5dv,1.20882636778731
GATS5pe,1.316248616265319
GATS5se,1.3318711814562756
GATS6dv,0.9925226050092402
GATS6pe,0.8815092925632817
GATS6se,0.9057087102166805
GATS7dv,1.4281317185948719
GATS7pe,1.3701510589034929
GATS7se,1.31168999036338
GATS8dv,0.9205053540475302
GATS8pe,0.7368177860682342
GATS8se,0.7687554581573073
LogEE_A,4.413928280118112
LogEE_D,228.17801079254434
MATS1dv,0.15090870411356758
MATS1pe,-0.034954895449552895
MATS1se,-0.012669178594016766
MATS2dv,0.2204107624464381
MATS2pe,0.3949888265086018
MATS2se,0.3823446800498049
MATS3dv,-0.048383750839241776
MATS3pe,-0.06457542468601746
MATS3se,-0.07833062720799047
MATS4dv,0.09335023516769535
MATS4pe,0.08871448887212734
MATS4se,0.06215780769081662
MATS5dv,-0.15337893974353337
MATS5pe,-0.22984331325492574
MATS5se,-0.22841310350104096
MATS6dv,0.010412837377270627
MATS6pe,0.06440729229263452
MATS6se,0.041549137200135616
MATS7dv,-0.3506222430228975
MATS7pe,-0.3200636946150607
MATS7se,-0.25740493709713613
MATS8dv,-0.052552284987607126
MATS8pe,-0.05072223403420561
MATS8se,-0.0794634550866751
MAXaaCH,1.6748717915926055
MAXaaNH,2.2946136463844797
MAXaasC,0.8623759796838046
MAXdssC,-0.7580303610924897
MAXsCH3,1.8071923938715053
MAXssNH,2.1743798504511402
MDEC-11,0.25
MDEC-12,2.5114811257571077
MDEC-13,3.336579940463198
MDEC-14,0.13363062095621217
MDEC-22,6.208856705123417
MDEC-23,16.109141911581716
MDEC-24,1.5336114774719278
MDEC-33,7.556779890112457
MDEC-34,1.4740221892232859
MDEN-22,0.814325284978472
MDEO-11,1.1704757243056698
MINaaCH,0.8439707533246805
MINaaNH,2.2946136463844797
MINaasC,-0.9899623714489232
MINdssC,-0.7580303610924897
MINsCH3,1.6123717915926055
MINssNH,2.1743798504511402
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.678571428571429
SM1_Dzi,2.255594089896188
SM1_Dzm,3.778647175459628
SM1_Dzp,-11.03006065342376
SM1_Dzv,-3.8787730425215754
SddssSe,0
SpAD_Dt,660.5017592538474
SpAbs_A,39.82040832818459
SpAbs_D,456.35602158508897
SpMAD_A,1.2066790402480179
SpMAD_D,13.828970351063294
SpMax_A,2.473521790919865
SpMax_D,228.17801079254434
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,142.67
TpiPC10,8.514571006492341
VAdjMat,6.129283016944966
VE1_DzZ,5.646872651415363
VE1_Dzi,5.668560598082426
VE1_Dzm,5.647479114966086
VE1_Dzp,5.633839127288327
VE1_Dzv,5.663372492360949
VE2_DzZ,0.1711173530731928
VE2_Dzi,0.17177456357825532
VE2_Dzm,0.17113573075654806
VE2_Dzp,0.17072239779661597
VE2_Dzv,0.17161734825336208
VE3_DzZ,2.9250243473620694
VE3_Dzi,2.9288576912114284
VE3_Dzm,2.92513173972311
VE3_Dzp,2.9227135836120097
VE3_Dzv,2.9279420299482424
VR1_DzZ,215.8076821775573
VR1_Dzi,213.32094981819276
VR1_Dzm,215.71468590633768
VR1_Dzp,218.25140735142855
VR1_Dzv,214.56363992346138
VR2_DzZ,6.539626732653251
VR2_Dzi,6.464271206611902
VR2_Dzm,6.536808663828414
VR2_Dzp,6.61367901064935
VR2_Dzv,6.501928482529133
VR3_DzZ,6.568310119261358
VR3_Dzi,6.556720306745986
VR3_Dzm,6.567879104419314
VR3_Dzp,6.579570111516962
VR3_Dzv,6.562528852456711
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06797146960320975
Xch-7dv,0.15146963197047494
Xpc-4dv,3.3148720930931908
Xpc-5dv,4.411439320163371
Xpc-6dv,5.559093283051509
Zagreb1,174.0
Zagreb2,203.0
fragCpx,169.12
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,4
nBondsM,22
nBondsO,35
nBondsS,31
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,12
naHRing,1
AATS0are,7.019252941176469
AATS1are,6.599773584905661
AATS2are,6.86035393258427
AATS3are,6.620901851851852
AATS4are,6.875857142857145
AATS5are,6.804600000000001
AATS6are,6.704346153846154
AATS7are,6.819868131868133
AATS8are,6.4844823529411775
AATSC0dv,5.273954461959075
AATSC0pe,0.23616063052672046
AATSC0se,0.1633983860053825
AATSC1dv,0.7958856334082116
AATSC1pe,-0.008254970149362004
AATSC1se,-0.002070123334276281
AATSC2dv,1.162436324068194
AATSC2pe,0.0932808103192808
AATSC2se,0.062474503617882496
AATSC3dv,-0.25517369862493533
AATSC3pe,-0.015250173010380633
AATSC3se,-0.012799098060574946
AATSC4dv,0.49232488928759593
AATSC4pe,0.02095086962889732
AATSC4se,0.010156485454312388
AATSC5dv,-0.8089135436309599
AATSC5pe,-0.05427994178063379
AATSC5se,-0.03732233245455048
AATSC6dv,0.05491683014751066
AATSC6pe,0.015210466758347353
AATSC6se,0.006789061958418358
AATSC7dv,-1.8491657430527098
AATSC7pe,-0.07558644392900443
AATSC7se,-0.04205955127148906
AATSC8dv,-0.27715835789653553
AATSC8pe,-0.011978594771241876
AATSC8se,-0.012984200307573916
AETA_eta,0.844271814911598
ATSC0are,13.793662745098032
ATSC1are,-0.6982240292195336
ATSC2are,9.711266974240672
ATSC3are,-2.2926662053056557
ATSC4are,3.194054786620535
ATSC5are,-7.083758169934633
ATSC6are,1.5124230296039949
ATSC7are,-7.722641368704334
ATSC8are,-1.1994424836601374
BCUTZ-1h,16.013122060046477
BCUTZ-1l,5.687204079858663
BCUTc-1h,0.5098221597658402
BCUTc-1l,-0.38335860036927893
BCUTd-1h,4.04896387234208
BCUTd-1l,0.9712028330061638
BCUTi-1h,17.43070482349557
BCUTi-1l,10.311293616514686
BCUTm-1h,32.06668274238142
BCUTm-1l,11.698273120266968
BCUTp-1h,2.9572272355926894
BCUTp-1l,0.5269531834914836
BCUTs-1h,8.007401398940399
BCUTs-1l,0.29606858217567217
BCUTv-1h,24.44344807256488
BCUTv-1l,13.302780567797889
BalabanJ,1.4681373891388751
Diameter,17
ETA_beta,44.25
GATS1are,0.5760370196220871
GATS2are,0.40297368790191546
GATS3are,0.7630751923083241
GATS4are,0.8711686928207361
GATS5are,1.306273660035007
GATS6are,0.8833679663527039
GATS7are,1.3598516587989735
GATS8are,0.7404162084662921
HybRatio,0.19047619047619047
Lipinski,True
LogEE_Dt,330.2508796269237
MATS1are,-0.048709031463305984
MATS2are,0.4034376818655601
MATS3are,-0.0784887923019559
MATS4are,0.09372649768502216
MATS5are,-0.22009356141626019
MATS6are,0.053768821188176635
MATS7are,-0.31377262255068006
MATS8are,-0.0652170405619635
MAXddssS,-4.125899208272336
MAXssCH2,-0.3627992369149473
MAXssssC,-4.637960845758981
MINddssS,-4.125899208272336
MINssCH2,-0.3627992369149473
MINssssC,-4.637960845758981
NsssssAs,0
RotRatio,0.17142857142857143
SM1_Dzpe,2.61958161369885
SM1_Dzse,2.49798038853125
SMR_VSA1,26.383579311425223
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,34.97117634968098
SMR_VSA6,11.06964221075312
SMR_VSA7,75.70557160505916
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,288.9074370955042
SpAD_Dzi,366.1163321498436
SpAD_Dzm,288.39782357682327
SpAD_Dzp,426.88673781810917
SpAD_Dzv,409.4753030825233
SpAbs_Dt,660.5017592538475
SpDiam_A,4.947043581839731
SpDiam_D,355.61484388391636
SpMAD_Dt,20.01520482587416
SpMax_Dt,330.2508796269237
SsssssAs,0
VE1_Dzpe,5.667174674871732
VE1_Dzse,5.665657983781496
VE2_Dzpe,0.171732565905204
VE2_Dzse,0.17168660556913623
VE3_Dzpe,2.92861316834913
VE3_Dzse,2.9283455051540623
VMcGowan,322.5700000000009
VR1_Dzpe,213.33163171720307
VR1_Dzse,213.5510247963843
VR2_Dzpe,6.4645949005213055
VR2_Dzse,6.471243175648009
VR3_Dzpe,6.5567703798006205
VR3_Dzse,6.557798264607606
mZagreb1,13.375
mZagreb2,6.999999999999998
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,41
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.27046397539407907
AATSC1are,-0.013174038287161013
AATSC2are,0.10911535926113115
AATSC3are,-0.021228390789867182
AATSC4are,0.02534964116365504
AATSC5are,-0.05952737957928263
AATSC6are,0.014542529130807643
AATSC7are,-0.0848641908648828
AATSC8are,-0.01763886005382555
AETA_beta,1.3409090909090908
BCUTdv-1h,7.014104248392103
BCUTdv-1l,0.6441752538792641
BCUTpe-1h,4.007193897129559
BCUTpe-1l,2.2295869543431266
BCUTse-1h,4.0306634992696235
BCUTse-1l,2.429379892836117
ETA_alpha,15.55714285714286
ETA_dBeta,2.75
ETA_eta_B,1.0233110153360698
ETA_eta_F,40.33293202201904
ETA_eta_L,6.756862301905533
ETA_eta_R,68.19390191410177
ETA_psi_1,0.49794238683127606
LabuteASA,190.92761906512726
LogEE_DzZ,144.14586568217956
LogEE_Dzi,183.12651741097923
LogEE_Dzm,143.89944008528414
LogEE_Dzp,210.9978902360337
LogEE_Dzv,204.13288795853722
PEOE_VSA1,10.30076712495354
PEOE_VSA2,9.589074368143644
PEOE_VSA3,13.401775505276145
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,41.59080471493455
PEOE_VSA7,37.61002709646307
PEOE_VSA8,0.0
PEOE_VSA9,28.096018420258197
SM1_Dzare,2.8214117796343534
SpAD_Dzpe,359.9520586662183
SpAD_Dzse,355.5330442221575
SpAbs_DzZ,285.89769683576395
SpAbs_Dzi,363.9974407320624
SpAbs_Dzm,285.3062031605382
SpAbs_Dzp,433.08779445398926
SpAbs_Dzv,412.14454895959614
SpDiam_Dt,485.1709748552679
SpMAD_DzZ,8.754770821075883
SpMAD_Dzi,11.094434307571017
SpMAD_Dzm,8.739327987176463
SpMAD_Dzp,12.935961752063914
SpMAD_Dzv,12.40834251765222
SpMax_DzZ,144.14586568217956
SpMax_Dzi,183.12651741097923
SpMax_Dzm,143.89944008528414
SpMax_Dzp,210.9978902360337
SpMax_Dzv,204.13288795853722
VE1_Dzare,5.667699695972233
VE2_Dzare,0.17174847563552223
VE3_Dzare,2.9287058065352625
VR1_Dzare,213.2204260770552
VR2_Dzare,6.461225032638037
VR3_Dzare,6.556248963290559
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47142857142857153
AETA_dBeta,0.08333333333333333
AETA_eta_B,0.03100942470715363
AETA_eta_F,1.2222100612733042
AETA_eta_L,0.20475340308804646
AETA_eta_R,2.066481876184902
BCUTare-1h,4.124565890970905
BCUTare-1l,2.1743693303647063
ETA_beta_s,20.75
ETA_dPsi_A,0.2160576131687239
ETA_dPsi_B,0.0
ETA_eta_BR,1.2813110153360698
ETA_eta_FL,8.634040245131493
ETA_eta_RL,15.390902547037026
LogEE_Dzpe,180.05541059413034
LogEE_Dzse,177.8422184864888
PEOE_VSA10,0.0
PEOE_VSA11,10.051919957338482
PEOE_VSA12,15.744432865769006
PEOE_VSA13,5.559266895052008
SlogP_VSA1,10.876055499058339
SlogP_VSA2,30.045787362321647
SlogP_VSA3,20.808088837932797
SlogP_VSA4,13.847474399381248
SlogP_VSA5,16.690354475090988
SlogP_VSA6,68.40335366777242
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,361.2441321534682
SpAbs_Dzpe,357.49123957456186
SpAbs_Dzse,353.18645658444643
SpDiam_DzZ,223.89395626581535
SpDiam_Dzi,289.16551388178027
SpDiam_Dzm,223.61361648527833
SpDiam_Dzp,328.1363019015739
SpDiam_Dzv,322.0220561841602
SpMAD_Dzpe,10.907638141400554
SpMAD_Dzse,10.773728612792652
SpMax_Dzpe,180.05541059413034
SpMax_Dzse,177.8422184864888
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6287878787878788
AETA_eta_BR,0.03882760652533545
AETA_eta_FL,0.2616375831858028
AETA_eta_RL,0.4663909862738493
DetourIndex,5278
EState_VSA1,43.626319520162816
EState_VSA2,15.80477356408527
EState_VSA3,5.563451491696996
EState_VSA4,35.6549141496244
EState_VSA5,18.19910120538483
EState_VSA6,19.056471336613843
EState_VSA7,6.923737199690624
EState_VSA8,15.284745645900749
EState_VSA9,0.0
ETA_beta_ns,23.5
ETA_shape_p,0.2050811141720232
ETA_shape_x,0.08570554025099479
ETA_shape_y,0.28925619834710736
GhoseFilter,False
LogEE_Dzare,180.70756340338966
SlogP_VSA10,18.858631417708022
SlogP_VSA11,0.0
SpAbs_Dzare,358.59371502714487
SpDiam_Dzpe,284.32368064290694
SpDiam_Dzse,280.42026014944395
SpMAD_Dzare,10.94679188343843
SpMax_Dzare,180.70756340338966
TopoPSA(NO),108.98999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,64.83520065180934
VSA_EState9,39.049935314374
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7121212121212122
EState_VSA10,31.178116495497044
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02857142857142847
FilterItLogS,-7.3094516624011465
SpDiam_Dzare,285.5553427235533
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.7184873949579821
ETA_epsilon_2,0.9467532467532463
ETA_epsilon_3,0.43894736842105175
ETA_epsilon_4,0.6283516483516469
ETA_epsilon_5,0.9097959183673466
AETA_beta_ns_d,0.045454545454545456
ETA_dEpsilon_A,0.27954002653693033
ETA_dEpsilon_B,0.09013574660633517
ETA_dEpsilon_C,-0.18940427993059517
ETA_dEpsilon_D,0.03695732838589971
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.696969696969697
MDEDescriptor,"0.25,2.5114811257571077,3.336579940463198,0.13363062095621217,6.208856705123417,16.109141911581723,1.5336114774719278,7.556779890112457,1.4740221892232859,0.0,1.1704757243056698,0.0,0.0,0.0,0.0,0.0,0.814325284978472,0.0,0.0"
APolDescriptor,62.941273999999986
BCUTDescriptor,"11.849999999999987,31.97307440695178,-0.27953232372143505,0.41822056192551155,3.765269569396974,12.628119915471268"
BPolDescriptor,36.59872599999999
TPSADescriptor,142.67
ALOGPDescriptor,"4.9858,24.85820164,111.6866"
XLogPDescriptor,4.4990000000000006
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,497.06908286000004
ChiPathDescriptor,"24.388540578131753,15.39090254703703,15.52150272344509,11.415034685212795,9.705646597271558,6.7141898133131726,4.833762367439017,2.679478688159383,18.37674404384034,10.754689047071388,8.469105502363043,5.862587318175984,4.0052458508399535,2.5318470912330255,1.5802646636951383,0.8551013027738259"
ChiChainDescriptor,"0.0,0.0,0.0,0.21941609682128765,0.4208702811739231,0.0,0.0,0.0,0.06797146960320975,0.12684075397159872"
AtomCountDescriptor,51
BondCountDescriptor,35
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"4.0498079987799285,0.4553418012614796,1.087013409730244,0.2539338936857123,1.2531991851558375,0.03899831706898867,0.22236101987747706,0.018618940817794548"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,3,4,0,0,0"
ZagrebIndexDescriptor,174.0
LargestChainDescriptor,18
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"65.7996174306966,1.9939278009302,33.02934275127335,10.106228491939735,9.20460255412184"
FractionalPSADescriptor,0.2870224782018541
WienerNumbersDescriptor,"3654.0,55.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.894904676233198,11.562822791923383,15.03715174556517,2.2723056175623553,2.9572802781989425,3.282569949614571"
FractionalCSP3Descriptor,0.19047619047619047
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,1,7,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.58530612244898,11.372781065088757,7.03125"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1753.12
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.19047619047619047
AutocorrelationDescriptorMass,"53.9394555400212,50.19857060943967,75.89215837616088,83.1090866890081,78.89445602354172"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.8748225588190086,-0.4228464539129045,0.16888517459324306,-0.46077028547913784,0.364171233242578"
EccentricConnectivityIndexDescriptor,927
AutocorrelationDescriptorPolarizability,"2548.3722507208277,2989.2900660877026,4241.793731663858,4423.19691431086,4010.986739225229"
