DLiP-ID,T006WV
AATSC4m,-8.074175775356052
AATSC4p,-0.04779079632379003
AATSC4s,-0.2242701727854627
AATSC4v,-4.581837748917356
AATSC5Z,-0.4857615112160568
AATSC5c,0.0020565927340629752
AATSC5d,0.0014285714285714333
AATSC5i,0.0794525585565684
AATSC5m,-1.6819510398819384
AATSC5p,0.01943890343672476
AATSC5s,0.18888490484450082
AATSC5v,0.7338167636793466
AATSC6Z,-2.933668250146418
AATSC6c,-0.001522546415966333
AATSC6d,-0.017952755905511805
AATSC6i,0.09112429348185787
AATSC6m,-13.84298661033904
AATSC6p,0.001403375994636527
AATSC6s,-0.31525066406797103
AATSC6v,-2.142291643047455
AATSC7Z,-1.4546792601338057
AATSC7c,6.801945991592326e-05
AATSC7d,-0.02253968253968254
AATSC7i,-0.05817116323487396
AATSC7m,-7.1043050241532235
AATSC7p,-0.021232458176176874
AATSC7s,-0.022784434047060306
AATSC7v,-2.9977486983853074
AATSC8Z,-0.4286105371900829
AATSC8c,0.0008161504291763167
AATSC8d,0.028750000000000015
AATSC8i,-0.10463943297622973
AATSC8m,-2.2020808615134317
AATSC8p,-0.024428379595127555
AATSC8s,-0.06757648693373125
AATSC8v,-1.8696252319795295
ATS0are,335.22609999999986
ATS1are,353.3708
ATS2are,640.5580000000001
ATS3are,862.5939999999999
ATS4are,895.7770000000002
ATS5are,893.413
ATS6are,782.8859999999999
ATS7are,745.049
ATS8are,752.142
ATSC0dv,201.8684624017957
ATSC0pe,6.376098181818182
ATSC0se,4.372924181818179
ATSC1dv,15.19847317167182
ATSC1pe,0.2464346115702522
ATSC1se,0.4444109752066082
ATSC2dv,28.841370835175546
ATSC2pe,2.398034314049594
ATSC2se,2.0206201322313966
ATSC3dv,-21.94806334954483
ATSC3pe,-0.2567952727272706
ATSC3se,-0.35865400000000436
ATSC4dv,-45.05204956410343
ATSC4pe,-1.5663715371900773
ATSC4se,-1.5084722644628286
ATSC5dv,-23.73481164053557
ATSC5pe,-0.05242446280990498
ATSC5se,0.2257071735536818
ATSC6dv,-71.62127084537859
ATSC6pe,-4.341026710743794
ATSC6se,-2.9035105289256364
ATSC7dv,3.9681569907832572
ATSC7pe,-1.0352321983471096
ATSC7se,-0.8549958347107376
ATSC8dv,-1.6751206792957594
ATSC8pe,-0.28542667768595414
ATSC8se,-0.3448266776859432
AXp-0dv,0.6448023993882612
AXp-1dv,0.39687611490285
AXp-2dv,0.24044841191362937
AXp-3dv,0.14550537259425997
AXp-4dv,0.08837976523018354
AXp-5dv,0.055634230238310184
AXp-6dv,0.03818831923616893
AXp-7dv,0.023116958470797512
BertzCT,900.1693243819765
ECIndex,800
ETA_eta,27.807911516613256
GATS1dv,0.7002835931269078
GATS1pe,0.5869923809053262
GATS1se,0.5185868312479998
GATS2dv,0.8924214403457217
GATS2pe,0.6863941520433703
GATS2se,0.6371963372770215
GATS3dv,1.0475996842756767
GATS3pe,1.0008882166619553
GATS3se,1.0104826720436921
GATS4dv,1.2114033916982274
GATS4pe,1.3449992480869415
GATS4se,1.4571447139783318
GATS5dv,1.3948550720954218
GATS5pe,1.6163091314486264
GATS5se,1.7376564461032502
GATS6dv,1.3104130059263766
GATS6pe,1.599245026709876
GATS6se,1.6653565788762867
GATS7dv,0.9243974998363852
GATS7pe,0.9963695380531947
GATS7se,0.9928621717367156
GATS8dv,0.9614260440341859
GATS8pe,0.9963070488178288
GATS8se,1.0019598847820077
LogEE_A,4.278644781274866
LogEE_D,185.5239690031464
MATS1dv,0.07264727356011123
MATS1pe,0.03729362006566474
MATS1se,0.09806198091392586
MATS2dv,0.07629092635932509
MATS2pe,0.20082873936615755
MATS2se,0.2467392230936362
MATS3dv,-0.041817145314883626
MATS3pe,-0.015490259053578072
MATS3se,-0.03154498921508705
MATS4dv,-0.08407287748219502
MATS4pe,-0.09254428847598928
MATS4se,-0.12994968035099486
MATS5dv,-0.04619042606464274
MATS5pe,-0.0032300827383820083
MATS5se,0.02027720391159243
MATS6dv,-0.15364998291532928
MATS6pe,-0.29484680818232395
MATS6se,-0.2875480496189739
MATS7dv,0.008580498405633739
MATS7pe,-0.07087203769785952
MATS7se,-0.0853462013094611
MATS8dv,-0.0035655813113207417
MATS8pe,-0.019235004240980916
MATS8se,-0.03388298239522035
MAXaaCH,2.0326694693794263
MAXaasC,1.1749821973040075
MAXdssC,-0.43320111069118883
MAXsssN,1.347773717384107
MDEC-22,24.490941052381675
MDEC-23,17.791382101267004
MDEC-33,1.8938481961021734
MDEO-11,0.814325284978472
MDEO-12,0.814325284978472
MINaaCH,1.788637193690799
MINaasC,0.72193393787678
MINdssC,-0.43320111069118883
MINsssN,1.347773717384107
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.5964285714285715
SM1_Dzi,0.8777378203607296
SM1_Dzm,2.6146033158521513
SM1_Dzp,-3.9707619281105004
SM1_Dzv,-1.5336698086716822
SddssSe,0
SpAD_Dt,580.423263476988
SpAbs_A,37.05542614895578
SpAbs_D,371.04793800629284
SpMAD_A,1.2777733154812339
SpMAD_D,12.794756482975613
SpMax_A,2.426722880526472
SpMax_D,185.5239690031464
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.06
TpiPC10,7.439999870121428
VAdjMat,5.954196310386875
VE1_DzZ,5.301745722783407
VE1_Dzi,5.3042115192476595
VE1_Dzm,5.301907751801951
VE1_Dzp,5.330074794329859
VE1_Dzv,5.322630328346481
VE2_DzZ,0.18281881802701402
VE2_Dzi,0.1829038454912986
VE2_Dzm,0.18282440523455004
VE2_Dzp,0.1837956825630986
VE2_Dzv,0.18353897683953382
VE3_DzZ,2.732746884973522
VE3_Dzi,2.7332118682753417
VE3_Dzm,2.7327774459530834
VE3_Dzp,2.7380760077790147
VE3_Dzv,2.736678340780909
VR1_DzZ,176.6676425222853
VR1_Dzi,176.96254644944563
VR1_Dzm,176.64914290540818
VR1_Dzp,174.46133851425725
VR1_Dzv,175.24586793705447
VR2_DzZ,6.091987673182252
VR2_Dzi,6.102156774118814
VR2_Dzm,6.091349755358903
VR2_Dzp,6.015908224629561
VR2_Dzv,6.042960963346706
VR3_DzZ,6.238980978566279
VR3_Dzi,6.240648845194866
VR3_Dzm,6.238876258849261
VR3_Dzp,6.226413898295578
VR3_Dzv,6.230900684523907
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.12440251516954727
Xch-7dv,0.2082085908958881
Xpc-4dv,2.8052345335877353
Xpc-5dv,4.074725132195569
Xpc-6dv,5.650801079212934
Zagreb1,146.0
Zagreb2,166.0
fragCpx,149.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,31
nBondsS,42
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.095019999999997
AATS1are,6.199487719298245
AATS2are,6.2190097087378655
AATS3are,6.032125874125874
AATS4are,6.13545890410959
AATS5are,6.381521428571428
AATS6are,6.164456692913385
AATS7are,5.913087301587302
AATS8are,5.876109375
AATSC0dv,3.6703356800326494
AATSC0pe,0.11592905785123966
AATSC0se,0.07950771239669417
AATSC1dv,0.26663988020476875
AATSC1pe,0.0043234142380746
AATSC1se,0.00779668377555453
AATSC2dv,0.2800133090793742
AATSC2pe,0.023281886544170814
AATSC2se,0.01961767118671259
AATSC3dv,-0.1534829604863275
AATSC3pe,-0.0017957711379529412
AATSC3se,-0.0025080699300699606
AATSC4dv,-0.3085756819459139
AATSC4pe,-0.010728572172534775
AATSC4se,-0.010332001811389237
AATSC5dv,-0.16953436886096834
AATSC5pe,-0.00037446044864217844
AATSC5se,0.001612194096812013
AATSC6dv,-0.5639470145305401
AATSC6pe,-0.034181312683022
AATSC6se,-0.02286228762933572
AATSC7dv,0.03149330945066077
AATSC7pe,-0.008216128558310394
AATSC7se,-0.006785681227862997
AATSC8dv,-0.01308688030699812
AATSC8pe,-0.0022298959194215168
AATSC8se,-0.0026939584194214314
AETA_eta,0.9588935005728709
ATSC0are,6.556963636363634
ATSC1are,-0.039358677685946974
ATSC2are,2.9672099173553783
ATSC3are,-0.11053636363636124
ATSC4are,-1.8756471074380094
ATSC5are,0.3383198347107608
ATSC6are,-4.362085123966932
ATSC7are,-1.0440512396694233
ATSC8are,-0.4802099173553754
BCUTZ-1h,35.000418314696056
BCUTZ-1l,5.694088767972071
BCUTc-1h,0.45053592355837374
BCUTc-1l,-0.4943715442020357
BCUTd-1h,4.043750859867941
BCUTd-1l,0.9714751544547416
BCUTi-1h,14.542701172615931
BCUTi-1l,10.320173126821697
BCUTm-1h,79.90417864832858
BCUTm-1l,11.705121976805675
BCUTp-1h,3.059008462716894
BCUTp-1l,0.741395372221025
BCUTs-1h,7.014575916715682
BCUTs-1l,0.29666648930097644
BCUTv-1h,26.523893694429006
BCUTv-1l,14.699975206861515
BalabanJ,1.4335899386756872
Diameter,17
ETA_beta,34.25
GATS1are,0.6281461675501278
GATS2are,0.6676887233798368
GATS3are,1.0029537806280366
GATS4are,1.4122477053190605
GATS5are,1.7108555848822962
GATS6are,1.6530891843259592
GATS7are,0.9956219837262337
GATS8are,1.0107620012935585
HybRatio,0.4090909090909091
Lipinski,True
LogEE_Dt,290.2116317384941
MATS1are,-0.0057919600530854905
MATS2are,0.2416411876000455
MATS3are,-0.006483791640723897
MATS4are,-0.10776015073039914
MATS5are,0.020270260902358825
MATS6are,-0.28810469107130493
MATS7are,-0.06950422139132005
MATS8are,-0.03146886429555833
MAXddssS,-3.5801904742256565
MAXssCH2,0.8293816569828751
MAXsssCH,-0.7174602775504664
MINddssS,-3.5801904742256565
MINssCH2,-0.09604487379087812
MINsssCH,-0.7174602775504664
NsssssAs,0
RotRatio,0.25806451612903225
SM1_Dzpe,1.3462093519468064
SM1_Dzse,1.3525383416392263
SMR_VSA1,17.949197122200808
SMR_VSA2,0.0
SMR_VSA3,4.305215991296234
SMR_VSA4,0.0
SMR_VSA5,43.8988025505248
SMR_VSA6,13.151638370425493
SMR_VSA7,70.1969261153809
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,282.5891658040263
SpAD_Dzi,317.6573362982182
SpAD_Dzm,282.60876914815395
SpAD_Dzp,400.9968135465979
SpAD_Dzv,368.7758407823783
SpAbs_Dt,580.423263476988
SpDiam_A,4.853445761052944
SpDiam_D,281.14306887864626
SpMAD_Dt,20.01459529230993
SpMax_Dt,290.2116317384941
SsssssAs,0
VE1_Dzpe,5.303713988534673
VE1_Dzse,5.303914428019715
VE2_Dzpe,0.1828866892598163
VE2_Dzse,0.18289360096619706
VE3_Dzpe,2.733118064691788
VE3_Dzse,2.7331558562653977
VMcGowan,325.47000000000094
VR1_Dzpe,176.88721734593926
VR1_Dzse,176.84154447216014
VR2_Dzpe,6.099559218825492
VR2_Dzse,6.097984292143453
VR3_Dzpe,6.24022307633841
VR3_Dzse,6.239964839638639
mZagreb1,9.229166666666668
mZagreb2,6.430555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,48
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.11921752066115698
AATSC1are,-0.0006905031172973154
AATSC2are,0.028807863275294936
AATSC3are,-0.000772981563890638
AATSC4are,-0.01284689799615075
AATSC5are,0.002416570247934006
AATSC6are,-0.034347126960369546
AATSC7are,-0.008286120949757328
AATSC8are,-0.00375163997933887
AETA_beta,1.1810344827586208
BCUTdv-1h,6.02854800670739
BCUTdv-1l,0.2560089293153216
BCUTpe-1h,3.537062061017173
BCUTpe-1l,2.2416891301139157
BCUTse-1h,3.7683096079925322
BCUTse-1l,2.437897585716006
ETA_alpha,14.900000000000002
ETA_dBeta,-0.25
ETA_eta_B,0.4598866370365986
ETA_eta_F,25.285418884503
ETA_eta_L,7.763847103650337
ETA_eta_R,53.093330401116255
ETA_psi_1,0.6182572614107888
LabuteASA,180.79531181380833
LogEE_DzZ,140.8003533262715
LogEE_Dzi,158.85128003099587
LogEE_Dzm,140.7690901387384
LogEE_Dzp,199.69580820692627
LogEE_Dzv,184.1234945621078
PEOE_VSA1,4.736862953800049
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,58.394513377180616
PEOE_VSA7,55.36374523494726
PEOE_VSA8,11.017475921744989
PEOE_VSA9,12.359735571259707
SM1_Dzare,1.391525972241626
SpAD_Dzpe,311.5669688914649
SpAD_Dzse,310.5855842959718
SpAbs_DzZ,280.57268725869085
SpAbs_Dzi,316.90066576342434
SpAbs_Dzm,280.57766099444905
SpAbs_Dzp,403.362378341963
SpAbs_Dzv,369.78065893288726
SpDiam_Dt,435.06106112705197
SpMAD_DzZ,9.744453993242287
SpMAD_Dzi,10.953701251662697
SpMAD_Dzm,9.745129970625998
SpMAD_Dzp,13.827476329193031
SpMAD_Dzv,12.71640830284063
SpMax_DzZ,140.8003533262715
SpMax_Dzi,158.85128003099587
SpMax_Dzm,140.7690901387384
SpMax_Dzp,199.69580820692627
SpMax_Dzv,184.1234945621078
VE1_Dzare,5.302428661088851
VE2_Dzare,0.1828423676237535
VE3_Dzare,2.732875690532855
VR1_Dzare,177.01323793104453
VR2_Dzare,6.1039047562429145
VR3_Dzare,6.240935257340455
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5137931034482759
AETA_dBeta,-0.008620689655172414
AETA_eta_B,0.015858159897813744
AETA_eta_F,0.8719109960173448
AETA_eta_L,0.2677188656431151
AETA_eta_R,1.8308044965902157
BCUTare-1h,3.581099989650258
BCUTare-1l,2.1908716521715728
ETA_beta_s,17.25
ETA_dPsi_A,0.09574273858921112
ETA_dPsi_B,0.0
ETA_eta_BR,0.7178866370365986
ETA_eta_FL,6.19047982168616
ETA_eta_RL,13.954326925336497
LogEE_Dzpe,155.82990545786853
LogEE_Dzse,155.33943140114584
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,37.88579746315047
SlogP_VSA3,31.728366520952253
SlogP_VSA4,0.0
SlogP_VSA5,36.81018947509803
SlogP_VSA6,59.0700231319869
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,310.4378475848284
SpAbs_Dzpe,310.3522951227326
SpAbs_Dzse,309.35620143762503
SpDiam_DzZ,219.20199241431078
SpDiam_Dzi,244.02348647078418
SpDiam_Dzm,219.17851422298503
SpDiam_Dzp,319.64713896216796
SpDiam_Dzv,288.29867387237573
SpMAD_Dzpe,10.743688582464307
SpMAD_Dzse,10.709847734343855
SpMax_Dzpe,155.82990545786853
SpMax_Dzse,155.33943140114584
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.5948275862068966
AETA_eta_BR,0.024754711621951676
AETA_eta_FL,0.2134648214374538
AETA_eta_RL,0.48118368708056886
DetourIndex,4046
EState_VSA1,22.034437270507393
EState_VSA2,12.359735571259707
EState_VSA3,19.386399651764595
EState_VSA4,29.298635876307436
EState_VSA5,9.86866748299323
EState_VSA6,12.13273413692322
EState_VSA7,42.46456947923127
EState_VSA8,15.929943897949348
EState_VSA9,4.736862953800049
ETA_beta_ns,17.0
ETA_shape_p,0.15659955257270688
ETA_shape_x,0.05592841163310962
ETA_shape_y,0.19463087248322145
GhoseFilter,True
LogEE_Dzare,155.26690744662943
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,309.1936770232411
SpDiam_Dzpe,239.1589850087922
SpDiam_Dzse,238.6723537523235
SpMAD_Dzare,10.704753364994081
SpMax_Dzare,155.26690744662943
TopoPSA(NO),63.68
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,28.230499004206496
VSA_EState9,40.10675604525573
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5862068965517241
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.013793103448275935
ETA_dAlpha_B,0.0
FilterItLogS,-5.974617207251731
SpDiam_Dzare,237.94641585523993
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5800000000000001
ETA_epsilon_2,0.8310344827586202
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.5298507462686562
ETA_epsilon_5,0.8310344827586202
AETA_beta_ns_d,0.017241379310344827
ETA_dEpsilon_A,0.14024096385542212
ETA_dEpsilon_B,0.050149253731343824
ETA_dEpsilon_C,-0.0900917101240783
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.8620689655172413
MDEDescriptor,"0.0,0.0,0.0,0.0,24.490941052381675,17.791382101267004,0.0,1.8938481961021734,0.0,0.0,0.814325284978472,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,66.31461799999997
BCUTDescriptor,"11.850000000000003,78.9183375292782,-0.3144676934639521,0.2800560349059016,5.340707306173904,12.541364375433751"
BPolDescriptor,41.043381999999994
TPSADescriptor,72.06
ALOGPDescriptor,"1.9846999999999988,3.9390340899999954,110.1464"
XLogPDescriptor,4.795999999999999
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,479.07659162
ChiPathDescriptor,"20.69202367649561,13.954326925336499,12.639184511040238,9.750869847302736,7.82875510657309,6.3166757446914605,3.4782214866013237,2.319622971565285,18.08651477223009,11.095531991522552,8.656792601359301,6.032568102249614,4.242611363547593,3.1331755496764258,1.6689586023683105,0.985265647864089"
ChiChainDescriptor,"0.0,0.0,0.0,0.2687287392826324,0.304206871180051,0.0,0.0,0.0,0.12440251516954726,0.1686554379866767"
AtomCountDescriptor,55
BondCountDescriptor,31
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.237036394791854,0.20412414523193154,0.42885536416183107,0.08333333333333333,1.089916219031809,0.03225470832150765,0.1378499852563233,0.013167929531666034"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,3,6,0,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"58.619597683294295,2.0213654373549756,20.023148060879972,10.566764208563038,3.444733252191274"
FractionalPSADescriptor,0.15041436225537286
WienerNumbersDescriptor,"2590.0,42.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.08295183087076,6.426353672401644,9.272772936096816,1.9153901482977413,2.5612721519514214,3.183454776130521"
FractionalCSP3Descriptor,0.4090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,8,0,0,9,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,6
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,11.571428571428571,7.277201076509035"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2437.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4090909090909091
AutocorrelationDescriptorMass,"81.84370027320568,46.87735463778281,63.295755419547824,66.41448377687384,61.58684741177038"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.515337572516283,-0.2956151425847616,0.06108657298090654,0.10941458902632446,-0.26452995257913187"
EccentricConnectivityIndexDescriptor,800
AutocorrelationDescriptorPolarizability,"2228.072612616702,2539.3119652235255,3423.5369776707917,3361.1210184435977,3012.6394428492067"
