DLiP-ID,C100IV
SaaNH,0
SaaSe,0
SaaaC,1.4673927626606202
SaasC,1.0844009826152685
SaasN,1.6435185185185184
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.55911015649416
VE1_D,4.0683010273721205
VE2_A,0.2093594209702447
VE2_D,0.2393118251395365
VE3_A,1.8001388086409253
VE3_D,1.933853725373073
VR1_A,129.1510224852485
VR1_D,83.61668185329566
VR2_A,7.5971189697204995
VR2_D,4.918628344311509
VR3_A,5.39161068760906
VR3_D,4.956871294946339
WPath,510
Xc-3d,0.8786585992700227
Xc-4d,0.0
Xc-5d,0.21982198216447035
Xc-6d,0.0
Xp-0d,11.664925939000156
Xp-1d,8.34333659290053
Xp-2d,7.324970176541462
Xp-3d,6.253494566777658
Xp-4d,5.381812307521918
Xp-5d,4.41234099816702
Xp-6d,2.6106119565585284
Xp-7d,1.8727934132902642
ZMIC0,53.378055774075136
ZMIC1,42.80149984093407
ZMIC2,31.815771297572887
ZMIC3,21.82076738271002
ZMIC4,20.460092523104013
ZMIC5,20.460092523104013
nAcid,0
nAtom,28
nBase,0
nRing,3
piPC1,3.367295829986474
piPC2,4.038655656361512
piPC3,4.680973149403592
piPC4,5.338439115953898
piPC5,5.879484951370275
piPC6,6.059962504478477
piPC7,6.474457183244816
piPC8,6.894911430002614
piPC9,6.9139586544505125
AATS0Z,24.714285714285715
AATS0d,3.607142857142857
AATS0i,156.83420685506212
AATS0m,97.82165889285713
AATS0p,1.6582767840478216
AATS0s,4.486111111111112
AATS0v,248.11619787075875
AATS1Z,26.8
AATS1d,4.266666666666667
AATS1i,142.78932059822998
AATS1m,102.99392463333328
AATS1p,1.9344569136666656
AATS1s,3.353703703703704
AATS1v,287.9680717480207
AATS2Z,24.102040816326532
AATS2d,4.0
AATS2i,149.05947753157855
AATS2m,91.0480879591836
AATS2p,1.7342842388744684
AATS2s,3.52154195011338
AATS2v,252.38468252094015
AATS3Z,18.852459016393443
AATS3d,3.278688524590164
AATS3i,152.69663226071134
AATS3m,69.21296550819675
AATS3p,1.4752198573761148
AATS3s,2.9339708561020044
AATS3v,207.0302694490309
AATS4Z,16.065573770491802
AATS4d,2.9672131147540983
AATS4i,160.19626704071135
AATS4m,57.08515178688523
AATS4p,1.2782328030244265
AATS4s,3.045537340619309
AATS4v,177.218919030064
AATS5Z,17.877551020408163
AATS5d,2.9183673469387754
AATS5i,157.98269523759166
AATS5m,65.34129530612243
AATS5p,1.3504874686049182
AATS5s,3.5170068027210886
AATS5v,192.21535288192962
AATS6Z,17.186046511627907
AATS6d,2.813953488372093
AATS6i,156.35353835051612
AATS6m,61.7243023023256
AATS6p,1.3801902859324187
AATS6s,3.546511627906977
AATS6v,194.33031624052785
AATS7Z,14.914285714285715
AATS7d,2.5428571428571427
AATS7i,154.41521518716849
AATS7m,51.79524759999998
AATS7p,1.3667901952398855
AATS7s,3.133333333333333
AATS7v,182.7573199048767
AATS8Z,9.481481481481481
AATS8d,2.074074074074074
AATS8i,158.66259650338128
AATS8m,29.519006370370363
AATS8p,1.1702214092997776
AATS8s,2.302469135802469
AATS8v,139.46839186635603
AMID_C,1.714649385103009
AMID_N,0.13244710983159724
AMID_O,0.2253891633402386
AMID_X,0.0
AMID_h,0.3578362731718358
ATS0dv,246.0
ATS0pe,177.18380000000002
ATS0se,216.37539600000005
ATS1dv,257.0
ATS1pe,195.81450000000007
ATS1se,232.73448400000004
ATS2dv,379.0
ATS2pe,321.0098000000001
ATS2se,384.43149600000015
ATS3dv,313.0
ATS3pe,379.89099999999996
ATS3se,464.9263840000001
ATS4dv,265.0
ATS4pe,382.6235
ATS4se,473.142212
ATS5dv,243.0
ATS5pe,307.9995
ATS5se,379.5180399999999
ATS6dv,186.0
ATS6pe,271.90150000000006
ATS6se,335.262332
ATS7dv,111.0
ATS7pe,214.566
ATS7se,266.1501679999999
ATS8dv,36.0
ATS8pe,154.336
ATS8se,196.17966399999997
ATSC0Z,194.71428571428578
ATSC0c,0.5696177900266677
ATSC0d,15.25
ATSC0i,41.39005760472007
ATSC0m,926.9989129642856
ATSC0p,6.545641133670106
ATSC0s,37.51190476190476
ATSC0v,1390.1452883364373
ATSC1Z,13.520408163265289
ATSC1c,-0.4727117377980616
ATSC1d,4.625
ATSC1i,-7.822352682289794
ATSC1m,63.11806285969374
ATSC1p,-0.5027048648807895
ATSC1s,-1.889739229024943
ATSC1v,-18.4881137056096
ATSC2Z,-1.1071428571428736
ATSC2c,0.2644512468385094
ATSC2d,-0.4375
ATSC2i,0.6141877082235756
ATSC2m,-17.227779866071536
ATSC2p,-0.8372842805210056
ATSC2s,9.217261904761907
ATSC2v,-260.15497566858585
ATSC3Z,-4.41326530612245
ATSC3c,-0.020417754183924237
ATSC3d,-5.1875
ATSC3i,-23.58376548012892
ATSC3m,-28.65587127933676
ATSC3p,-2.94883881995391
ATSC3s,-1.006094104308391
ATSC3v,-404.76104928175926
ATSC4Z,-47.98469387755102
ATSC4c,-0.10812920375805546
ATSC4d,-3.1875
ATSC4i,1.589239191649861
ATSC4m,-220.78051685076525
ATSC4p,0.1183196229247998
ATSC4s,-7.208475056689341
ATSC4v,-61.14311711380486
ATSC5Z,18.392857142857142
ATSC5c,0.07472281739100606
ATSC5d,-2.6875
ATSC5i,5.816439647520154
ATSC5m,91.28965813392858
ATSC5p,0.5813414004344185
ATSC5s,1.0128968253968256
ATSC5v,211.1374116799588
ATSC6Z,-43.95408163265306
ATSC6c,0.003848536225508511
ATSC6d,-2.8125
ATSC6i,7.8232432867006585
ATSC6m,-200.096207802296
ATSC6p,0.937802382745299
ATSC6s,-12.274234693877547
ATSC6v,40.944312214377675
ATSC7Z,-65.89285714285715
ATSC7c,-0.0029067461662646383
ATSC7d,-3.3125
ATSC7i,-4.016009080138635
ATSC7m,-311.34408956249996
ATSC7p,-0.8887428856189915
ATSC7s,-8.143849206349207
ATSC7v,-325.55537148456926
ATSC8Z,-35.688775510204074
ATSC8c,-0.03952050219448494
ATSC8d,0.4375
ATSC8i,-4.348602984124577
ATSC8m,-170.5878932869897
ATSC8p,-0.7793644626835333
ATSC8s,-3.949971655328799
ATSC8v,-236.1560851532853
AXp-0d,0.6861721140588327
AXp-1d,0.4391229785737121
AXp-2d,0.2817296221746716
AXp-3d,0.1786712733365045
AXp-4d,0.11450664484089187
AXp-5d,0.07740949119591263
AXp-6d,0.04925682936902884
AXp-7d,0.03228954160845283
GATS1Z,0.6702127659574466
GATS1c,1.8228272156973258
GATS1d,0.678688524590164
GATS1i,1.1847007511921328
GATS1m,0.6754331119416563
GATS1p,0.9834846546793585
GATS1s,0.5471596318629006
GATS1v,0.8591766194212156
GATS2Z,0.8277434231212658
GATS2c,0.8011548905114375
GATS2d,1.1201070592171296
GATS2i,1.0386615496606044
GATS2m,0.8354372723148507
GATS2p,0.9749445088861961
GATS2s,0.47903159994559547
GATS2v,0.9608922096527912
GATS3Z,0.9240525359922058
GATS3c,1.000580470268724
GATS3d,1.1900026874496104
GATS3i,1.230735890329714
GATS3m,0.9298705624693296
GATS3p,1.1565214537598427
GATS3s,0.7384540947188248
GATS3v,1.08151314987189
GATS4Z,1.1490985410677985
GATS4c,1.337559277640854
GATS4d,1.1609782316581565
GATS4i,0.982369347720693
GATS4m,1.1409852921250905
GATS4p,0.9380223706283999
GATS4s,1.1943749317156667
GATS4v,0.9714436162240776
GATS5Z,0.9621632952520697
GATS5c,1.1209668667412505
GATS5d,1.1381733021077285
GATS5i,0.8930924428698559
GATS5m,0.9562852317392907
GATS5p,0.907730053524016
GATS5s,1.4450514575871607
GATS5v,0.8691100483286667
GATS6Z,1.1625262331723794
GATS6c,1.0437063074678277
GATS6d,1.0705299275638582
GATS6i,0.7973405587540104
GATS6m,1.1504736446415151
GATS6p,0.8828885931926694
GATS6s,1.8610371015476816
GATS6v,0.9295338082213609
GATS7Z,1.2460014673514304
GATS7c,0.7515665125351336
GATS7d,0.9105386416861827
GATS7i,0.9697082546196465
GATS7m,1.2436286837080541
GATS7p,1.1012955539826588
GATS7s,1.296445572834021
GATS7v,1.173628769481376
GATS8Z,1.2146001467351428
GATS8c,0.44149699962225025
GATS8d,0.6229508196721312
GATS8i,0.9906299234804791
GATS8m,1.2219271594158174
GATS8p,1.1559544610986068
GATS8s,0.7556860256003386
GATS8v,1.2746170316189964
MATS1Z,0.06480802152115421
MATS1c,-0.7745502855944897
MATS1d,0.28306010928961745
MATS1i,-0.17639169708809233
MATS1m,0.06354936470637527
MATS1p,-0.07167994664550104
MATS1s,-0.047018583165838006
MATS1v,-0.012412783711659187
MATS2Z,-0.0032491353107641178
MATS2c,0.2652919217750542
MATS2d,-0.01639344262295082
MATS2i,0.008479437454543734
MATS2m,-0.010619694910186415
MATS2p,-0.07309416305098507
MATS2s,0.14040894047241242
MATS2v,-0.1069384526521207
MATS3Z,-0.010403762192848463
MATS3c,-0.016453285083080284
MATS3d,-0.15614082235958077
MATS3i,-0.26154433216471046
MATS3m,-0.014189352869396477
MATS3p,-0.2067888129424393
MATS3s,-0.012311123366161853
MATS3v,-0.13364930889324447
MATS4Z,-0.11311836233958357
MATS4c,-0.08713400108609928
MATS4d,-0.09594195108841709
MATS4i,0.017624687770079327
MATS4m,-0.10932254091126523
MATS4p,0.008297223370383737
MATS4s,-0.08820688375448507
MATS4v,-0.020189035877684666
MATS5Z,0.053977570485274066
MATS5c,0.07496035682604223
MATS5d,-0.10070257611241216
MATS5i,0.0803014054806224
MATS5m,0.056273549196365936
MATS5p,0.05075058029896376
MATS5s,0.015429719967961802
MATS5v,0.08678945326339575
MATS6Z,-0.14699107645583434
MATS6c,0.004399482657635908
MATS6d,-0.12009149828440718
MATS6i,0.12307798601116009
MATS6m,-0.14055594160722032
MATS6p,0.09329292642246682
MATS6s,-0.213066357671614
MATS6v,0.019178867725844897
MATS7Z,-0.27072633895818043
MATS7c,-0.004082381157552757
MATS7d,-0.1737704918032787
MATS7i,-0.07762268163029865
MATS7m,-0.2686899285065247
MATS7p,-0.1086210340554589
MATS7s,-0.17368031312810753
MATS7v,-0.18735041536509076
MATS8Z,-0.1900763566207439
MATS8c,-0.07195039413369733
MATS8d,0.029751062537947782
MATS8i,-0.10895520844582475
MATS8m,-0.19083729326395193
MATS8p,-0.1234760349136531
MATS8s,-0.10919911766203952
MATS8v,-0.17617051173025222
MAXaaO,5.178643471277399
MINaaO,5.178643471277399
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,22.717730706996786
SpAD_D,123.70747678542503
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5383796296296295
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,472
TMWC10,108.03973182921109
TSRW10,64.12974014286574
VE1_Dt,4.091117172234068
VE2_Dt,0.24065395130788633
VE3_Dt,1.939446331064457
VR1_Dt,81.4695096289241
VR2_Dt,4.7923240958190645
VR3_Dt,4.930857086327992
Xc-3dv,0.3576511588626332
Xc-4dv,0.0
Xc-5dv,0.05121244563300478
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.4306294927478044
Xch-7d,0.5743671031312934
Xp-0dv,9.166969380320866
Xp-1dv,5.4674010595184495
Xp-2dv,3.907437893288279
Xp-3dv,2.7572185553697754
Xp-4dv,1.9296835079523504
Xp-5dv,1.2875363356032652
Xp-6dv,0.6273368957138332
Xp-7dv,0.37183847022794037
Xpc-4d,2.222646101633633
Xpc-5d,3.782033766261976
Xpc-6d,5.742676884866426
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,30
nFRing,1
nHBAcc,3
nHBDon,0
nHRing,1
nSpiro,0
naRing,3
piPC10,7.108771440332258
AATS0dv,8.785714285714286
AATS0pe,6.327992857142858
AATS0se,7.727692714285716
AATS1dv,8.566666666666666
AATS1pe,6.5271500000000024
AATS1se,7.757816133333335
AATS2dv,7.73469387755102
AATS2pe,6.5512204081632675
AATS2se,7.845540734693881
AATS3dv,5.131147540983607
AATS3pe,6.227721311475409
AATS3se,7.621744000000001
AATS4dv,4.344262295081967
AATS4pe,6.272516393442623
AATS4se,7.756429704918032
AATS5dv,4.959183673469388
AATS5pe,6.2857040816326535
AATS5se,7.745266122448978
AATS6dv,4.325581395348837
AATS6pe,6.32329069767442
AATS6se,7.796798418604651
AATS7dv,3.1714285714285713
AATS7pe,6.130457142857143
AATS7se,7.604290514285712
AATS8dv,1.3333333333333333
AATS8pe,5.716148148148148
AATS8se,7.265913481481481
AATSC0Z,6.954081632653064
AATSC0c,0.020343492500952416
AATSC0d,0.5446428571428571
AATSC0i,1.4782163430257167
AATSC0m,33.10710403443877
AATSC0p,0.2337728976310752
AATSC0s,1.3397108843537413
AATSC0v,49.64804601201562
AATSC1Z,0.450680272108843
AATSC1c,-0.015757057926602053
AATSC1d,0.15416666666666667
AATSC1i,-0.2607450894096598
AATSC1m,2.1039354286564578
AATSC1p,-0.01675682882935965
AATSC1s,-0.06299130763416477
AATSC1v,-0.6162704568536533
AATSC2Z,-0.022594752186589257
AATSC2c,0.00539696422119407
AATSC2d,-0.008928571428571428
AATSC2i,0.01253444302497093
AATSC2m,-0.35158734420554155
AATSC2p,-0.017087434296347053
AATSC2s,0.1881073858114675
AATSC2v,-5.3092852177262415
AATSC3Z,-0.07234861157577786
AATSC3c,-0.000334717281703676
AATSC3d,-0.08504098360655737
AATSC3i,-0.38661910623162166
AATSC3m,-0.4697683816284715
AATSC3p,-0.048341619999244426
AATSC3s,-0.016493345972268706
AATSC3v,-6.635427037405889
AATSC4Z,-0.7866343258614921
AATSC4c,-0.0017726098976730404
AATSC4d,-0.05225409836065574
AATSC4i,0.026053101502456738
AATSC4m,-3.6193527352584467
AATSC4p,0.0019396659495868821
AATSC4s,-0.11817172224080887
AATSC4v,-1.0023461821935222
AATSC5Z,0.3753644314868805
AATSC5c,0.0015249554569593073
AATSC5d,-0.0548469387755102
AATSC5i,0.1187028499493909
AATSC5m,1.8630542476311955
AATSC5p,0.011864110212947317
